Date,Open,High,Low,Close,Volume
2015-06-24,15.17927079951882,15.219642125542222,15.125443648161468,15.138900756835938,1461500
2015-06-25,15.125122711693312,15.125122711693312,15.049324412281056,15.056215286254885,1457100
2015-06-26,14.78747828844155,14.808150912921286,14.697899544295998,14.77369785308838,2304800
2015-06-29,14.442939040610408,14.539409951223805,14.38092381033707,14.40159511566162,2392600
2015-06-30,14.566976465497405,14.60832171705194,14.436053778474912,14.49117946624756,2770200
2015-07-01,14.725460312556775,14.732349871805605,14.59453634373346,14.649662017822266,1640000
2015-07-02,14.766805095829216,14.780586843725514,14.711679418543843,14.73924160003662,1514800
2015-07-06,14.305127319790516,14.401596928245898,14.256892515562823,14.325799942016602,1928000
2015-07-07,14.263783723333164,14.415379013638104,14.05706143913566,14.36025333404541,3541900
2015-07-08,14.091518765341824,14.119080953768089,13.95370388031006,13.95370388031006,2970900
2015-07-09,14.201769403336824,14.22933159031856,14.063954525527894,14.084627151489258,2091500
2015-07-10,14.243111784866503,14.298237467107452,14.187986102625558,14.263784408569336,1245500
2015-07-13,14.22932886844262,14.298236294166037,14.194875812730826,14.270672798156738,2388400
2015-07-14,14.44293902026344,14.470502513056916,14.41537684176964,14.436049461364746,1581700
2015-07-15,14.539409951223805,14.566972129756437,14.360251190712836,14.40159511566162,1269300
2015-07-16,14.60142843331843,14.663444986120668,14.560083188583706,14.573864936828612,1852000
2015-07-17,14.525630037845756,14.532520911923417,14.470504359524323,14.49806785583496,2243300
2015-07-20,14.594536781311035,14.635880709542288,14.52562935805909,14.594536781311035,1660500
2015-07-21,14.58764624415461,14.6910067242676,14.546302314969378,14.628990173339844,1006300
2015-07-22,14.33269061495244,14.367144988005178,14.27067405775746,14.339581489562988,2029900
2015-07-23,14.250000838340034,14.270672145101216,14.160420794709012,14.167311668395996,2472800
2015-07-24,14.050170453624588,14.050170453624588,13.88479341615626,13.933028221130373,2098100
2015-07-27,14.070843050777189,14.070843050777189,13.946809944324814,13.967482566833496,1712300
2015-07-28,14.16731117205362,14.312016885811076,14.13285811912551,14.284453392028809,2939300
2015-07-29,14.339580375867484,14.394706054170536,14.284454697564431,14.325799942016602,1776300
2015-07-30,14.30512707964413,14.374034504941129,14.27067270984572,14.367143630981444,1036100
2015-07-31,14.566972892498674,14.573863766067564,14.367142816199838,14.415377616882324,1249200
2015-08-03,14.298236470400736,14.36714389697348,14.243110792002511,14.291345596313477,2201600
2015-08-04,14.57386422259816,14.663444267500113,14.511847672835207,14.532520294189451,1948300
2015-08-05,14.546302660078736,14.587646590244848,14.477395233601984,14.49806785583496,1322400
2015-08-06,14.194874244933462,14.208655991415943,14.06395028194926,14.139748573303224,1931300
2015-08-07,13.981260644209582,14.02949543643197,13.871008000744746,14.015713691711426,3558700
2015-08-10,14.036388950318544,14.229328155517578,14.036388950318544,14.229328155517578,1467100
2015-08-11,13.80899588764956,13.80899588764956,13.657399290185662,13.74008846282959,1912400
2015-08-12,13.581601363620347,13.74697971343994,13.526475685113764,13.74697971343994,3817600
2015-08-13,13.629839029362714,13.740090398889814,13.58160290518211,13.705636024475098,1571600
2015-08-14,13.678071398990475,13.712524452958556,13.595382229447411,13.684962272644045,1788900
2015-08-17,13.65739891556642,13.753868519088352,13.609164113805454,13.733197212219238,1657700
2015-08-18,13.526476631216422,13.609165811909872,13.51958707093358,13.574712753295898,2287600
2015-08-19,13.69874328324053,13.788323330214183,13.547147999369496,13.678071975708008,2417100
2015-08-20,13.436896490627031,13.45756911222208,13.278410334631078,13.285301208496094,5773400
2015-08-21,13.250845803488524,13.271518423467803,12.947655262923934,12.968326568603516,4015000
2015-08-24,12.017408050240943,12.355052947817198,11.852031038017865,11.948500633239746,12390600
2015-08-25,13.175051732507823,13.195723042748428,12.658247947692873,12.658247947692873,8749600
2015-08-26,12.899418914950806,13.030342877171528,12.610008812004809,13.00967025756836,6303500
2015-08-27,13.023454021807993,13.278411112551112,12.995891839032993,13.264629364013672,7512700
2015-08-28,12.995892473605254,13.202613454561249,12.995892473605254,13.195722579956056,2836200
2015-08-31,12.892529728962256,12.9132023512708,12.768497938010544,12.85118579864502,3774400
2015-09-01,12.36883729453218,12.437743411720708,12.20345893323988,12.258585929870604,3554500
2015-09-02,12.513538540265252,12.541102031581504,12.334379789608418,12.53421115875244,2111900
2015-09-03,12.361946105957031,12.513541399941154,12.31371129943026,12.361946105957031,1623800
2015-09-04,12.148333258701715,12.217240690234386,12.03119101938616,12.086318016052246,1359700
2015-09-08,12.58244851630418,12.665136378490695,12.506650214049978,12.637574195861816,2054300
2015-09-09,12.837404538160126,12.85118628688942,12.568667009438384,12.596230506896973,2612800
2015-09-10,12.547995837632312,12.727154648934755,12.492870150639256,12.651357650756836,2171000
2015-09-11,12.561775519282804,12.637573819278314,12.513540715394694,12.630682945251465,1599000
2015-09-14,12.692699232153515,12.76849753056626,12.67202661050464,12.706480979919434,1331700
2015-09-15,12.513539711276309,12.69958935217264,12.49975796432849,12.69269847869873,2071800
2015-09-16,12.858076676841922,13.044126334778506,12.844294928631838,13.02345371246338,2935200
2015-09-17,12.89253044128418,13.243957154146912,12.858077383166233,12.89253044128418,5531500
2015-09-18,12.975218945070724,13.023453749643874,12.789169286602991,12.823623657226562,2328400
2015-09-21,12.740933456836697,12.802950004669142,12.665135161863764,12.713371276855469,1210300
2015-09-22,12.479085866332676,12.554882841136427,12.410178450265915,12.541102409362791,2257200
2015-09-23,12.396397511103912,12.437741437715284,12.25169311081424,12.28614616394043,1303300
2015-09-24,12.293038740123102,12.520432339431323,12.265475242364571,12.472197532653809,3407500
2015-09-25,12.451522306657404,12.499757103352648,12.33438009426911,12.39639663696289,1763500
2015-09-28,12.382617579999314,12.403290203486431,12.19656922581496,12.203458786010742,1492200
2015-09-29,12.031190094514184,12.134551891017445,11.955393108524929,12.051862716674805,4991300
2015-09-30,12.26547348394096,12.348162651062012,12.196567378023094,12.348162651062012,2565100
2015-10-01,12.541104786654545,12.575557844069024,12.368836870982364,12.45152473449707,1834300
2015-10-02,12.217239206064969,12.582447628812064,12.189677025380162,12.575556755065918,2414900
2015-10-05,12.782277538470655,12.954545436909884,12.782277538470655,12.933874130249023,2323100
2015-10-06,12.954544586259582,13.030342877171528,12.920091534553976,13.00967025756836,1353900
2015-10-07,13.257737398674124,13.326644821390577,13.147486048047709,13.21639347076416,2942500
2015-10-08,13.18193870725018,13.436895769371157,13.168158274559646,13.409332275390623,2041500
2015-10-09,13.512694895849164,13.567820572906028,13.478240526251245,13.533366203308104,1088900
2015-10-12,13.519584676871292,13.547146856021742,13.46445900427068,13.485130310058594,1344700
2015-10-13,13.181940830745669,13.340428318065204,13.161269521230036,13.195722579956056,1201700
2015-10-14,13.250845134665225,13.312861677173144,13.202610338114535,13.271517753601074,2511600
2015-10-15,13.367990899563956,13.56093145134487,13.361100024753924,13.519587516784668,3960400
2015-10-16,13.457568130908143,13.492021183421134,13.416222890732906,13.485130310058594,1304600
2015-10-19,13.388663117576982,13.416225301680464,13.340428309670932,13.367990493774414,3006500
2015-10-20,13.278410334631078,13.340426885116416,13.237065091440982,13.285301208496094,1635100
2015-10-21,13.305974527839217,13.312865402746228,13.181941408113008,13.18883228302002,2242600
2015-10-22,13.402441546117148,13.49891113802742,13.347315877268477,13.45756721496582,1780000
2015-10-23,13.588492168284024,13.664290468705689,13.574711734452682,13.636728286743164,2286400
2015-10-26,13.657399241114856,13.671180988889294,13.58160094265525,13.595382690429688,1211600
2015-10-27,13.560929763265923,13.588491944775091,13.4506784086296,13.471349716186523,2296400
2015-10-28,13.333536108129223,13.450678336086012,13.216393880172438,13.361098289489746,3924100
2015-10-29,12.995893305375493,13.057909866491498,12.961438930144364,12.975220680236816,3459300
2015-10-30,12.961438856580145,13.126815913850862,12.90631317082324,13.037237167358398,5071800
2015-11-02,12.878747823229997,13.016561346637614,12.858075203283988,13.00278091430664,2384800
2015-11-03,13.051017915215075,13.257738892354842,13.044127040737097,13.237066268920898,1892800
2015-11-04,13.147483877337626,13.168156495029349,13.0234507997864,13.085467338562012,2088600
2015-11-05,13.030342734951963,13.030342734951963,12.89941877416021,12.961435317993164,2346700
2015-11-06,12.858074386441183,12.885637877951485,12.734041303244064,12.844292640686035,2176700
2015-11-09,12.541103763066138,12.561775070107702,12.43774197065917,12.513540267944336,5356000
2015-11-10,12.458412890313545,12.513538558727776,12.423959840416998,12.499756813049316,1480600
2015-11-11,12.678918126955072,12.706481623883828,12.623792447397438,12.637574195861816,2016700
2015-11-12,12.658243376491708,12.7271494714767,12.644461631774902,12.644461631774902,2174500
2015-11-13,12.561775690439005,12.561775690439005,12.45841520722763,12.479087829589844,2124500
2015-11-16,12.430852721619862,12.596229753581348,12.423961847667323,12.58244800567627,2319600
2015-11-17,12.747826025411753,12.802951707003698,12.685809469333323,12.72026252746582,2515000
2015-11-18,12.802951501789885,12.920093737582633,12.789169753037822,12.906311988830566,1856900
2015-11-19,13.23017406463623,13.292190608243876,13.21639231843461,13.23017406463623,2191900
2015-11-20,13.41622592587741,13.44378942556324,13.333538055419924,13.333538055419922,1525000
2015-11-23,13.299078794196818,13.354204459013092,13.25084400177002,13.25084400177002,2000800
2015-11-24,13.20950493543369,13.34042893034138,13.188832310669316,13.333538055419922,3008700
2015-11-25,13.223284544635575,13.271519346977325,13.188830175605906,13.202611923217772,1043700
2015-11-27,13.08546847091244,13.126812395574026,13.051015419411064,13.106141090393066,767500
2015-11-30,13.140595236174487,13.202611785481114,13.140595236174487,13.154376983642578,1558200
2015-12-01,13.4162254934566,13.547149484144455,13.4162254934566,13.526476860046388,3322800
2015-12-02,13.519585356452437,13.554038410697256,13.374879637164682,13.38866138458252,1535600
2015-12-03,13.423113942266491,13.430004815720496,13.264627795723548,13.299080848693848,1670800
2015-12-04,13.202612132342272,13.388661785150076,13.202612132342272,13.361098289489746,1936100
2015-12-07,13.168162048554764,13.188833360664823,13.06480023080401,13.099254608154297,2278400
2015-12-08,12.802948341001184,12.926981420548705,12.768495291926683,12.837401390075684,2248300
2015-12-09,12.878747999328205,12.97521759846259,12.692698360169278,12.816731452941896,3470400
2015-12-10,12.823623657226562,12.92009326637286,12.80295103485242,12.823623657226562,2036000
2015-12-11,12.610010698009196,12.637574194935931,12.437742785116722,12.465306282043455,3064500
2015-12-14,12.458415783774544,12.50665059055206,12.341273546900617,12.472197532653809,5552000
2015-12-15,12.499759297670868,12.527322794506684,12.410180561554204,12.492868423461914,2765800
2015-12-16,12.64446483275898,12.885640169159258,12.64446483275898,12.85118579864502,4249100
2015-12-17,12.84429789959248,12.84429789959248,12.616904258728027,12.616904258728027,6050200
2015-12-18,12.789169729505492,12.871858907565828,12.754716671988628,12.768498420715332,4286500
2015-12-21,12.94492251675072,12.98743419809775,12.838642637672148,12.923666000366213,3265200
2015-12-22,12.959091781970338,13.029944124196964,12.909493250421178,13.02285861968994,2988500
2015-12-23,13.129140033318874,13.263760566711426,13.114969024091716,13.263760566711426,2285200
2015-12-24,13.299191253100975,13.34878844577131,13.270849227905272,13.270849227905272,1324300
2015-12-28,13.242507934570312,13.249593440537735,13.171654226318148,13.242507934570312,2283800
2015-12-29,13.568431422298714,13.646370626878223,13.561345917207676,13.603858947753906,2721300
2015-12-30,13.618031249141438,13.660544287937476,13.568434055301571,13.575519561767578,2121500
2015-12-31,13.533007880565608,13.57551956795886,13.426727986371397,13.433812141418455,2550800
2016-01-04,13.249593734741213,13.263763395568612,13.093715302840796,13.249593734741213,3513900
2016-01-05,13.072458335820798,13.086627994697048,12.916579925384726,13.051201820373535,4774000
2016-01-06,12.63316657337534,12.725275438175723,12.618995562968532,12.675678253173828,3491200
2016-01-07,12.15136278257813,12.349752869953075,12.087594588472678,12.137191772460938,5513800
2016-01-08,12.151362794788866,12.179704815051728,11.945888553570752,11.960058212280272,3975500
2016-01-11,12.158449981773677,12.172620993865433,11.896293015186696,12.059255599975586,3813800
2016-01-12,12.158450460865454,12.215133160043903,11.981316857005034,12.130109786987305,2410500
2016-01-13,12.229302709853222,12.26472888581885,11.860864533553952,11.917547225952148,4065000
2016-01-14,12.002572395249937,12.264729350746103,11.896292511902242,12.165534973144531,5283300
2016-01-15,11.53493983634667,11.655390731280203,11.400317929909887,11.513683319091797,6538600
2016-01-19,11.910460375265968,11.92463138462049,11.6908151359582,11.790009498596191,7601200
2016-01-20,11.662474749338411,11.839608336793166,11.393232291032875,11.747499465942385,7062200
2016-01-21,11.76167005586116,12.05216902076466,11.662474331473687,11.97422981262207,5235100
2016-01-22,12.215130874128182,12.271813562699142,12.130107516982688,12.19387435913086,2605800
2016-01-25,12.137192610777184,12.193875303739114,11.995486554083357,12.002572059631348,3878600
2016-01-26,12.108852102280895,12.257643666516705,12.087595585352055,12.243474006652832,3135500
2016-01-27,12.2363868607591,12.349752233005912,12.009656116265475,12.108850479125977,3646100
2016-01-28,12.42060619084367,12.44894685879302,12.229301614353558,12.328495979309082,3410500
2016-01-29,12.420607786229509,12.505631152420394,12.385180257464938,12.49854564666748,3159200
2016-02-01,12.385181131221511,12.583571252033115,12.34975495137972,12.519803047180176,3180100
2016-02-02,12.186789314702086,12.200958972242605,12.05925293688483,12.123021125793455,3166000
2016-02-03,12.165534398589116,12.314325957964328,11.9246326202866,12.293070793151855,5390800
2016-02-04,12.470203366716357,12.633165923748937,12.456032357038254,12.505629539489746,4369400
2016-02-05,12.3851789048436,12.392264409822683,12.123021977726909,12.179704666137695,2110500
2016-02-08,12.144278455906178,12.229303173437554,12.05925508979684,12.165534973144531,4626700
2016-02-09,11.761670740699552,11.981316015664552,11.73332871738946,11.931718826293944,4465900
2016-02-10,11.889208793640137,12.009659706589265,11.853781259583192,11.889208793640137,4231300
2016-02-11,11.790012247078955,11.896293490592283,11.71915988663294,11.846694946289062,4289500
2016-02-12,11.825438475197563,12.00965756517934,11.768755782235631,12.002572059631348,4423000
2016-02-16,12.257644287983426,12.300157323996526,12.1230237282082,12.271815299987791,2489400
2016-02-17,12.300155337337369,12.505629572525176,12.27889882276406,12.470203399658203,4309600
2016-02-18,12.59774196862338,12.59774196862338,12.484376574085978,12.512717247009276,1953800
2016-02-19,12.30724142444134,12.498544658964024,12.264728393283471,12.484375,1397800
2016-02-22,12.7252760421909,12.845726933522192,12.7252760421909,12.831557273864746,2155300
2016-02-23,12.696936167432172,12.718192685383926,12.562314256581908,12.590656280517578,1511500
2016-02-24,12.208045481428377,12.470203763119294,12.158448297400287,12.456032752990724,3343400
2016-02-25,12.307240842195135,12.470203399658203,12.243472649897088,12.470203399658203,2583400
2016-02-26,12.463118339919903,12.470203845030731,12.222216571839462,12.25764274597168,2089800
2016-02-29,12.271814677802595,12.363924899738876,12.236388501009886,12.243474006652832,3429200
2016-03-01,12.52688673261991,12.654423123788067,12.44894752659005,12.640252113342283,3210800
2016-03-02,12.83864463808838,13.015778247959553,12.80321710526083,13.008692741394045,2802500
2016-03-03,13.192908223419272,13.292102585165743,13.178737214192113,13.263760566711426,2857600
2016-03-04,13.419641710734828,13.568433283794072,13.391299686482345,13.49757957458496,5211100
2016-03-07,13.497576356581758,13.738478099605274,13.497576356581758,13.688880920410156,3660300
2016-03-08,13.540093387034846,13.540093387034846,13.405471466963682,13.433812141418455,3111200
2016-03-09,13.731394698222608,13.82350491776764,13.68179751143158,13.75265121459961,6699300
2016-03-10,13.745564594909531,13.76682110956346,13.525919349173114,13.65345573425293,6644700
2016-03-11,13.880189304648246,14.021896728285348,13.866018292000104,14.007725715637209,5598900
2016-03-14,13.858931578724322,13.873102590138332,13.78099371879133,13.823505401611328,2037700
2016-03-15,13.469238537445648,13.51175022125244,13.440896513959744,13.51175022125244,2436200
2016-03-16,13.462152719086264,13.830590907318332,13.462152719086264,13.823505401611328,3267500
2016-03-17,13.943955695612416,14.170686462789533,13.9014440146222,14.128174781799316,4149700
2016-03-18,14.04315119599437,14.114004904281922,14.02189602950356,14.050236701965332,2895900
2016-03-21,13.99355323151973,14.02897940799275,13.922699527151686,13.972296714782717,3089800
2016-03-22,13.85184360347882,13.993550989510938,13.844759450456824,13.95103931427002,8734500
2016-03-23,13.823503797218724,13.823503797218724,13.632199219599002,13.65345573425293,5583500
2016-03-24,13.49049389520026,13.63219994618026,13.49049389520026,13.625114440917969,2786800
2016-03-28,13.639285313831513,13.688882498745206,13.59677363410862,13.667627334594728,1333800
2016-03-29,13.285021372416663,13.632203102111816,13.23542417552054,13.632203102111816,2869100
2016-03-30,13.703053179275615,13.780992383076429,13.6392849855153,13.695967674255373,1809800
2016-03-31,13.788075278800388,13.858928971117033,13.688880920410158,13.688880920410156,3800600
2016-04-01,13.384212344197453,13.618028606514072,13.36295718034625,13.603858947753906,2504200
2016-04-04,13.518836867627131,13.518836867627131,13.398385960494444,13.433812141418455,2048000
2016-04-05,13.029947574671343,13.06537510658806,12.973264875026755,13.037033081054688,2463100
2016-04-06,13.114971743689416,13.341702532652912,13.114971743689416,13.320446014404297,2251500
2016-04-07,13.114970677523605,13.1574823591428,13.00160529225776,13.044116973876951,3521700
2016-04-08,13.235420327700744,13.277932005335192,13.129140457903697,13.17873764038086,1915900
2016-04-11,13.22125057037348,13.313360790631926,13.185824394226074,13.185824394226074,2192000
2016-04-12,13.426726025101429,13.625114771572315,13.348786816746731,13.596774101257324,4439700
2016-04-13,13.788079189467725,13.837677734152086,13.731396489822036,13.809335708618164,5737900
2016-04-14,14.043148169195645,14.043148169195645,13.95103931427002,13.95103931427002,2605400
2016-04-15,14.05732216941277,14.149431043938712,14.028980145606583,14.085662841796877,4282800
