Date,ACC,AMBUJACEM,RELIANCE,TATASTEEL
2015-02-26,1445.1534423828125,222.18031311035156,179.3485565185547,24.166227340698242
2015-02-27,1474.71923828125,230.47732543945312,182.2347412109375,24.547758102416992
2015-03-02,1553.45849609375,244.16311645507812,184.0878448486328,24.68077278137207
2015-03-03,1549.4930419921875,240.3567352294922,191.87313842773438,24.722776412963867
2015-03-04,1520.279541015625,234.92520141601562,189.11471557617188,24.372743606567383
2015-03-05,1496.9268798828125,233.8132781982422,188.4970245361328,24.029714584350586
2015-03-09,1462.9547119140625,225.60174560546875,185.23806762695312,23.54316520690918
2015-03-10,1454.1861572265625,221.9664764404297,183.0015411376953,23.21413803100586
2015-03-11,1444.9774169921875,222.26583862304688,182.31993103027344,22.77309799194336
2015-03-12,1469.3172607421875,225.8583526611328,183.9919891357422,23.326148986816406
2015-03-13,1440.78662109375,218.97267150878906,181.07386779785156,22.85710334777832
2015-03-16,1415.42138671875,219.52865600585938,179.36984252929688,22.83609962463379
2015-03-17,1438.1121826171875,221.2821807861328,182.51161193847656,23.28064727783203
2015-03-18,1411.6768798828125,216.1499786376953,185.02505493164062,23.224637985229492
2015-03-19,1398.4368896484375,215.29461669921875,182.36256408691406,23.564172744750977
2015-03-20,1399.5513916015625,218.2884063720703,181.92588806152344,23.011119842529297
2015-03-23,1414.708251953125,219.1010284423828,179.337890625,23.200136184692383
2015-03-24,1411.4095458984375,216.70599365234375,180.6158905029297,22.90260887145996
2015-03-25,1410.205810546875,212.81407165527344,179.96624755859375,22.622583389282227
2015-03-26,1408.2890625,213.92605590820312,176.6434326171875,22.09403419494629
2015-03-27,1381.4522705078125,214.22544860839844,172.89453125,22.059030532836914
2015-03-30,1411.0528564453125,219.91358947753906,172.69219970703125,22.5700740814209
2015-03-31,1393.3104248046875,218.37396240234375,175.94049072265625,22.174545288085938
2015-04-01,1413.9503173828125,222.6079559326172,178.08116149902344,22.6575870513916
2015-04-06,1442.0350341796875,223.67718505859375,175.65293884277344,22.269052505493164
2015-04-07,1471.3681640625,222.4796905517578,177.39955139160156,23.347148895263672
2015-04-08,1458.796630859375,220.38406372070312,184.43930053710938,23.529163360595703
2015-04-09,1446.5374755859375,219.1010284423828,190.6590118408203,24.225730895996094
2015-04-10,1458.6629638671875,220.94004821777344,192.62928771972656,23.991207122802734
2015-04-13,1423.1336669921875,220.34132385253906,196.49526977539062,24.166227340698242
2015-04-15,1439.4940185546875,222.35140991210938,196.74020385742188,23.63767433166504
2015-04-16,1394.603271484375,215.9789581298828,197.7413330078125,23.641176223754883
2015-04-17,1356.666748046875,211.14614868164062,197.42184448242188,24.222227096557617
2015-04-20,1363.8885498046875,212.17257690429688,188.6461181640625,24.11371612548828
2015-04-21,1333.931640625,205.28688049316406,186.6864776611328,24.379745483398438
2015-04-22,1388.451171875,207.0404052734375,187.38941955566406,24.596763610839844
2015-04-23,1353.947509765625,203.23403930664062,186.81427001953125,25.863880157470703
2015-04-24,1365.537841796875,199.59873962402344,187.20834350585938,25.937389373779297
2015-04-27,1331.9698486328125,196.86160278320312,186.44155883789062,25.825382232666016
2015-04-28,1350.2919921875,197.20370483398438,184.2902374267578,25.98989486694336
2015-04-29,1323.5,203.83279418945312,181.0525665283203,25.89888572692871
2015-04-30,1278.25244140625,198.7861328125,183.68313598632812,25.22681999206543
2015-05-04,1314.7178955078125,206.3988494873047,189.77500915527344,25.317829132080078
2015-05-05,1311.8648681640625,204.60260009765625,190.03065490722656,26.609451293945312
2015-05-06,1260.0645751953125,193.99612426757812,187.49591064453125,25.737869262695312
2015-05-07,1294.5240478515625,197.93077087402344,185.47238159179688,25.713369369506836
2015-05-08,1291.4478759765625,199.4704132080078,191.89642333984375,25.671363830566406
2015-05-11,1336.4281005859375,204.0038604736328,193.2444610595703,26.39942741394043
2015-05-12,1292.74072265625,195.7495880126953,187.3670196533203,24.75428009033203
2015-05-13,1313.068603515625,201.13839721679688,190.9042510986328,25.16731834411621
2015-05-14,1314.9410400390625,201.05288696289062,189.41604614257812,25.65036392211914
2015-05-15,1312.53369140625,200.75347900390625,188.4993896484375,25.48934555053711
2015-05-18,1346.1461181640625,205.8856658935547,192.29547119140625,25.49285125732422
2015-05-19,1335.35791015625,204.4315185546875,193.158203125,25.786876678466797
2015-05-20,1339.949951171875,204.2604522705078,196.02684020996094,25.2933292388916
2015-05-21,1361.9271240234375,206.31332397460938,193.4170379638672,23.959705352783203
2015-05-22,1354.482177734375,206.65548706054688,194.94839477539062,23.893198013305664
2015-05-25,1333.307373046875,198.70059204101562,192.93173217773438,23.242137908935547
2015-05-26,1321.405029296875,193.99612426757812,190.7964324951172,23.301647186279297
2015-05-27,1305.2227783203125,194.6803741455078,190.94741821289062,22.972614288330078
2015-05-28,1311.2408447265625,196.6904754638672,188.89837646484375,22.731096267700195
2015-05-29,1348.4195556640625,203.23403930664062,189.1572265625,22.997116088867188
2015-06-01,1351.94140625,205.2013397216797,194.60330200195312,23.077625274658203
2015-06-02,1320.6025390625,197.84524536132812,193.8268280029297,22.524572372436523
2015-06-03,1301.7010498046875,193.14077758789062,193.3307647705078,22.13953971862793
2015-06-04,1307.85302734375,195.87796020507812,196.8572235107422,21.565486907958984
2015-06-05,1278.9658203125,189.71929931640625,195.7895965576172,21.779001235961914
2015-06-08,1274.5526123046875,190.78854370117188,190.979736328125,21.15945053100586
2015-06-09,1284.8504638671875,193.09799194335938,190.60232543945312,21.33446502685547
2015-06-10,1280.6597900390625,193.18356323242188,195.36898803710938,21.421974182128906
2015-06-11,1255.071533203125,189.8048553466797,189.1895751953125,20.910926818847656
2015-06-12,1250.1231689453125,186.85385131835938,191.92881774902344,20.83041763305664
2015-06-15,1221.68212890625,184.4588165283203,194.4954376220703,20.791915893554688
2015-06-16,1237.061767578125,187.79473876953125,194.97000122070312,20.61339569091797
2015-06-17,1257.6572265625,189.93313598632812,200.84742736816406,21.355464935302734
2015-06-18,1260.465576171875,190.01869201660156,211.14646911621094,21.260955810546875
2015-06-19,1270.6297607421875,193.8250274658203,214.964111328125,21.348468780517578
2015-06-22,1272.6802978515625,195.40745544433594,213.89649963378906,21.747501373291016
2015-06-23,1290.2442626953125,197.2892608642578,214.60824584960938,21.915517807006836
2015-06-24,1257.701904296875,194.16717529296875,213.7239227294922,21.32046127319336
2015-06-25,1255.1162109375,193.8250274658203,216.6680450439453,21.190950393676758
2015-06-26,1266.7958984375,194.16717529296875,215.83767700195312,20.907421112060547
2015-06-29,1258.6824951171875,194.55210876464844,213.713134765625,20.742910385131836
2015-06-30,1287.9263916015625,196.6477508544922,215.70823669433594,21.323965072631836
2015-07-01,1306.8277587890625,203.70449829101562,216.90528869628906,21.488479614257812
2015-07-02,1311.9989013671875,205.1585693359375,218.02688598632812,21.306459426879883
2015-07-03,1319.8892822265625,207.2969970703125,217.23959350585938,21.085941314697266
2015-07-06,1341.77734375,210.20526123046875,219.04061889648438,20.931928634643555
2015-07-07,1337.4532470703125,210.24801635742188,216.38763427734375,20.87592124938965
2015-07-08,1308.5662841796875,206.1422576904297,214.95335388183594,19.82232666015625
2015-07-09,1324.0350341796875,207.1259307861328,212.96900939941406,19.636808395385742
2015-07-10,1312.578369140625,206.95484924316406,216.07492065429688,19.66480827331543
2015-07-13,1315.1192626953125,212.00149536132812,217.19647216796875,19.913331985473633
2015-07-14,1318.1505126953125,215.85061645507812,215.212158203125,19.682313919067383
2015-07-15,1334.64453125,218.2884063720703,218.0915985107422,19.629806518554688
2015-07-16,1334.5999755859375,217.5186004638672,220.79843139648438,19.657808303833008
2015-07-17,1324.8819580078125,214.35372924804688,220.36708068847656,19.885330200195312
2015-07-20,1297.3323974609375,214.9952392578125,221.02491760253906,19.850326538085938
2015-07-21,1283.5130615234375,207.0831756591797,217.3690185546875,19.230770111083984
2015-07-22,1291.2396240234375,210.8895263671875,226.5572967529297,19.629806518554688
2015-07-23,1279.7396240234375,209.09323120117188,225.45729064941406,19.449649810791016
2015-07-24,1265.7237548828125,205.4152069091797,221.08961486816406,19.100147247314453
2015-07-27,1230.190185546875,200.19749450683594,216.84059143066406,18.06965446472168
2015-07-28,1221.1160888671875,196.9043426513672,217.89749145507812,17.961559295654297
2015-07-29,1230.819091796875,199.76979064941406,214.82391357421875,18.055240631103516
2015-07-30,1231.8974609375,197.6314239501953,215.71902465820312,17.88228988647461
2015-07-31,1246.4971923828125,198.70059204101562,216.08570861816406,17.79221534729004
2015-08-03,1250.2705078125,196.39114379882812,216.215087890625,17.86787986755371
2015-08-04,1237.3330078125,195.9634246826172,213.0984344482422,18.4696044921875
2015-08-05,1241.4208984375,196.43392944335938,213.04454040527344,18.9019775390625
2015-08-06,1262.624267578125,197.03268432617188,211.14646911621094,18.80829429626465
2015-08-07,1257.5030517578125,195.4502410888672,212.31117248535156,18.883960723876953
2015-08-10,1245.0146484375,193.86778259277344,208.9788360595703,18.819103240966797
2015-08-11,1234.6827392578125,190.4036102294922,208.3533172607422,17.785011291503906
2015-08-12,1227.270263671875,190.95957946777344,203.3709716796875,17.947147369384766
2015-08-13,1225.9677734375,189.97592163085938,201.31118774414062,16.833782196044922
2015-08-14,1232.7061767578125,193.5684356689453,208.55821228027344,17.122037887573242
2015-08-17,1228.483154296875,193.5684356689453,205.0532989501953,17.781404495239258
2015-08-18,1246.4520263671875,194.25271606445312,203.62979125976562,18.184953689575195
2015-08-19,1299.9544677734375,197.58863830566406,205.8944854736328,18.001195907592773
2015-08-20,1267.7005615234375,191.55836486816406,197.63369750976562,17.406681060791016
2015-08-21,1263.6123046875,194.20997619628906,195.8327178955078,17.096813201904297
2015-08-24,1228.3038330078125,181.465087890625,178.92288208007812,14.852067947387695
2015-08-25,1223.7664794921875,177.57313537597656,182.93466186523438,15.38172721862793
2015-08-26,1222.2392578125,169.53277587890625,184.0670166015625,15.540263175964355
2015-08-27,1230.819091796875,179.54049682617188,187.4640655517578,16.31493377685547
2015-08-28,1224.3955078125,176.29014587402344,188.16506958007812,16.498695373535156
2015-08-31,1199.283935546875,177.2310333251953,184.60621643066406,16.24287223815918
2015-09-01,1196.903076171875,177.57313537597656,181.14447021484375,15.587105751037598
2015-09-02,1218.6005859375,179.54049682617188,183.2366180419922,15.817703247070312
2015-09-03,1252.921142578125,186.85385131835938,184.1640625,16.556344985961914
2015-09-04,1208.7625732421875,180.90907287597656,180.29244995117188,15.774471282958984
2015-09-07,1208.3582763671875,176.9744110107422,179.71014404296875,15.554675102233887
2015-09-08,1209.1219482421875,178.38575744628906,183.03170776367188,16.484277725219727
2015-09-09,1239.8936767578125,181.465087890625,188.52093505859375,17.25895118713379
2015-09-10,1238.8604736328125,180.73800659179688,187.00035095214844,17.30939483642578
2015-09-11,1227.7646484375,177.0599365234375,185.6954345703125,16.786945343017578
2015-09-14,1247.620361328125,180.69522094726562,186.32095336914062,17.42469596862793
2015-09-15,1239.3995361328125,174.8360137939453,187.00035095214844,16.473472595214844
2015-09-16,1237.4227294921875,180.01097106933594,188.19740295410156,16.610387802124023
2015-09-18,1235.5360107421875,179.4121856689453,193.12583923339844,16.437440872192383
2015-09-21,1242.9034423828125,179.54049682617188,189.3944854736328,16.31853675842285
2015-09-22,1216.0848388671875,177.78700256347656,182.8807373046875,15.860941886901855
2015-09-23,1208.9871826171875,178.51406860351562,183.4091796875,15.925797462463379
2015-09-24,1206.6512451171875,177.0599365234375,180.60523986816406,15.504233360290527
2015-09-28,1200.9912109375,173.68124389648438,179.9365997314453,15.079063415527344
2015-09-29,1192.635498046875,173.63851928710938,181.3385772705078,14.513374328613281
2015-09-30,1209.9755859375,176.0335235595703,185.98660278320312,15.32047176361084
2015-10-01,1224.6650390625,179.583251953125,186.50425720214844,15.295248985290527
2015-10-05,1230.5948486328125,179.583251953125,191.5297393798828,16.21405029296875
2015-10-06,1213.254638671875,179.45497131347656,193.69740295410156,16.394203186035156
2015-10-07,1214.9171142578125,178.89898681640625,197.09449768066406,17.064380645751953
2015-10-08,1218.4656982421875,179.54049682617188,191.7670135498047,17.352632522583008
2015-10-09,1210.5145263671875,178.89898681640625,191.3895721435547,18.094879150390625
2015-10-12,1207.8192138671875,179.583251953125,192.3385772705078,18.076862335205078
2015-10-13,1214.8719482421875,179.583251953125,192.7376251220703,17.65529441833496
2015-10-14,1236.4796142578125,179.583251953125,194.75428771972656,17.896705627441406
2015-10-15,1231.9873046875,179.32667541503906,194.91603088378906,18.39393424987793
2015-10-16,1251.5283203125,181.465087890625,197.31015014648438,18.231796264648438
2015-10-19,1254.1788330078125,179.66880798339844,207.81411743164062,17.900306701660156
2015-10-20,1239.2197265625,179.583251953125,206.34742736816406,17.352632522583008
2015-10-21,1238.9052734375,178.94175720214844,205.98077392578125,17.612058639526367
2015-10-23,1257.9971923828125,178.72789001464844,206.12095642089844,17.727357864379883
2015-10-26,1252.2020263671875,178.4713134765625,203.3601837158203,17.990386962890625
2015-10-27,1245.0595703125,175.69137573242188,202.64842224121094,17.7237548828125
2015-10-28,1258.760986328125,178.5568084716797,202.08763122558594,17.81023406982422
2015-10-29,1244.7003173828125,177.44485473632812,202.96115112304688,17.842660903930664
2015-10-30,1239.489501953125,177.0171661376953,204.40626525878906,17.77059555053711
2015-11-02,1256.380126953125,179.6260528564453,207.0160675048828,17.215715408325195
2015-11-03,1281.0870361328125,179.36941528320312,208.61215209960938,16.98511505126953
2015-11-04,1262.9384765625,178.81346130371094,205.18272399902344,16.9634952545166
2015-11-05,1247.7100830078125,178.0436248779297,202.0121307373047,16.24287223815918
2015-11-06,1243.4873046875,179.49774169921875,205.4199981689453,15.871750831604004
2015-11-09,1228.7978515625,175.3492431640625,207.32882690429688,16.01587677001953
2015-11-10,1187.8289794921875,168.2497100830078,199.0248565673828,15.713214874267578
2015-11-13,1191.961669921875,164.78550720214844,201.24644470214844,16.04469871520996
2015-11-16,1189.9400634765625,166.06851196289062,201.5160369873047,16.617595672607422
2015-11-17,1190.8837890625,170.217041015625,200.1033172607422,16.902244567871094
2015-11-18,1198.7900390625,168.8912353515625,196.70626831054688,16.27530288696289
2015-11-19,1197.4871826171875,169.40444946289062,201.6131134033203,16.484277725219727
2015-11-20,1203.6864013671875,172.74034118652344,204.22293090820312,16.57436180114746
2015-11-23,1207.145263671875,171.67117309570312,205.71115112304688,16.174409866333008
2015-11-24,1205.2586669921875,173.29635620117188,208.71998596191406,16.167203903198242
2015-11-26,1218.2412109375,173.80960083007812,213.23863220214844,16.423030853271484
2015-11-27,1215.7705078125,173.29635620117188,211.1680145263672,16.664438247680664
2015-11-30,1208.4033203125,170.13153076171875,208.590576171875,16.50229835510254
2015-12-01,1219.9930419921875,171.7567138671875,208.33177185058594,17.118427276611328
2015-12-02,1221.7449951171875,171.20074462890625,210.9307861328125,17.572425842285156
2015-12-03,1212.9853515625,169.10504150390625,210.7689971923828,17.30579376220703
2015-12-04,1199.283935546875,166.83837890625,208.2346954345703,17.31300163269043
2015-12-07,1215.9951171875,167.5654296875,205.344482421875,17.550806045532227
2015-12-08,1203.1923828125,166.49624633789062,202.9395751953125,16.916656494140625
2015-12-09,1180.3267822265625,162.00559997558594,197.54742431640625,16.347362518310547
2015-12-10,1189.9400634765625,162.43325805664062,204.97781372070312,16.790546417236328
2015-12-11,1185.4031982421875,161.6634521484375,205.53860473632812,17.35984230041504
2015-12-14,1205.528076171875,165.29872131347656,206.0023193359375,17.65529441833496
2015-12-15,1201.799560546875,165.38424682617188,210.4886474609375,17.60845375061035
2015-12-16,1212.0867919921875,166.2396240234375,211.08177185058594,17.63368034362793
2015-12-17,1218.4656982421875,169.489990234375,217.7788543701172,18.527254104614258
2015-12-18,1211.9969482421875,170.64471435546875,213.9396209716797,18.42276382446289
2015-12-21,1215.5906982421875,171.7567138671875,213.98275756835938,18.624536514282227
2015-12-22,1211.906982421875,171.07240295410156,212.94744873046875,18.548871994018555
2015-12-23,1205.7529296875,172.31268310546875,216.50628662109375,19.056913375854492
2015-12-24,1207.6397705078125,173.89508056640625,215.8052978515625,18.977643966674805
2015-12-28,1195.6904296875,173.38189697265625,217.9298095703125,18.311067581176758
2015-12-29,1213.2998046875,175.81968688964844,219.00827026367188,18.397541046142578
2015-12-30,1212.7159423828125,175.3064727783203,216.65724182128906,18.642553329467773
2015-12-31,1222.4638671875,173.68124389648438,218.83570861816406,18.721817016601562
2016-01-01,1234.143798828125,175.9052276611328,218.9974822998047,18.548871994018555
2016-01-04,1207.504638671875,172.91143798828125,214.67294311523438,18.512840270996094
2016-01-05,1205.0789794921875,174.49383544921875,216.7974395751953,19.766725540161133
2016-01-06,1186.2568359375,173.68124389648438,222.63177490234375,19.36678123474121
2016-01-07,1168.422607421875,169.01954650878906,218.5445098876953,18.008399963378906
2016-01-08,1164.2000732421875,169.6610870361328,221.24061584472656,18.27503204345703
2016-01-11,1165.7720947265625,169.3189239501953,226.81610107421875,18.134510040283203
2016-01-12,1150.364013671875,166.96665954589844,225.48963928222656,17.709341049194336
2016-01-13,1151.7567138671875,169.3189239501953,232.26219177246094,17.77059555053711
2016-01-14,1140.166748046875,169.3189239501953,228.9837646484375,17.204906463623047
2016-01-15,1104.72314453125,165.8546905517578,231.4965057373047,16.5527400970459
2016-01-18,1099.9163818359375,163.45973205566406,219.32098388671875,16.999528884887695
2016-01-19,1109.8443603515625,163.67355346679688,225.09063720703125,17.150859832763672
2016-01-20,1089.135009765625,159.9099578857422,216.6680450439453,16.718482971191406
2016-01-21,1103.6898193359375,164.3150634765625,212.27883911132812,16.977909088134766
2016-01-22,1114.9652099609375,165.08489990234375,216.581787109375,17.85706901550293
2016-01-25,1118.5589599609375,168.4635467529297,216.5386505126953,18.368711471557617
2016-01-27,1105.3968505859375,164.1439666748047,215.5464630126953,18.563282012939453
2016-01-28,1091.560791015625,165.25596618652344,219.33177185058594,18.31827163696289
2016-01-29,1114.1119384765625,167.09498596191406,223.3219757080078,17.993989944458008
2016-02-01,1142.6822509765625,171.02964782714844,222.2219696044922,17.965164184570312
2016-02-02,1133.24853515625,168.16416931152344,215.93472290039062,16.678850173950195
2016-02-03,1122.1080322265625,164.1439666748047,211.6748809814453,16.141984939575195
2016-02-04,1141.379638671875,167.35159301757812,209.87393188476562,16.28250503540039
2016-02-05,1142.278076171875,167.22328186035156,209.41018676757812,16.85179901123047
2016-02-08,1150.54345703125,168.6346435546875,207.28570556640625,16.869813919067383
2016-02-09,1149.1959228515625,169.06231689453125,206.51998901367188,16.970701217651367
2016-02-10,1137.291748046875,167.30882263183594,207.6307830810547,16.98511505126953
2016-02-11,1108.67626953125,165.38424682617188,199.41310119628906,16.178014755249023
2016-02-12,1097.04150390625,166.49624633789062,195.53074645996094,15.673580169677734
2016-02-15,1128.93603515625,169.36170959472656,204.2013397216797,17.777801513671875
2016-02-16,1103.1058349609375,165.9402618408203,200.70724487304688,17.644485473632812
2016-02-17,1101.5335693359375,165.42697143554688,205.463134765625,18.105690002441406
2016-02-18,1134.14697265625,167.09498596191406,202.76705932617188,18.076862335205078
2016-02-19,1148.207763671875,166.7528533935547,203.68368530273438,18.24981117248535
2016-02-22,1156.7830810546875,168.6893310546875,207.5552978515625,18.39393424987793
2016-02-23,1122.8424072265625,166.62376403808594,204.82687377929688,18.27142906188965
2016-02-24,1113.1385498046875,164.73028564453125,205.47390747070312,17.86427879333496
2016-02-25,1083.0794677734375,162.49256896972656,203.62979125976562,17.88228988647461
2016-02-26,1075.00048828125,162.6647186279297,204.97781372070312,17.90390968322754
2016-02-29,1077.70849609375,161.76101684570312,208.49349975585938,17.95075225830078
2016-03-01,1112.9129638671875,163.86964416503906,211.6533203125,18.523651123046875
2016-03-02,1122.2557373046875,168.38809204101562,216.0102081298828,19.280302047729492
2016-03-03,1132.0947265625,171.83071899414062,218.45823669433594,20.685522079467773
2016-03-04,1118.7352294921875,174.19752502441406,217.06707763671875,20.79361343383789
2016-03-08,1120.360107421875,173.55206298828125,221.51022338867188,21.027816772460938
2016-03-09,1122.7069091796875,175.87583923339844,224.68080139160156,21.287240982055664
2016-03-10,1110.6109619140625,173.42294311523438,218.2209930419922,21.380924224853516
2016-03-11,1107.361328125,172.73440551757812,218.8141326904297,21.189960479736328
2016-03-14,1115.5306396484375,175.31639099121094,219.9464874267578,21.380924224853516
2016-03-15,1119.412109375,176.34921264648438,220.10824584960938,21.65115737915039
2016-03-16,1115.846435546875,177.46803283691406,220.37786865234375,21.58269691467285
2016-03-17,1149.7421875,187.7529296875,221.60494995117188,21.323274612426758
2016-03-18,1207.062255859375,191.10952758789062,224.04786682128906,21.777267456054688
2016-03-21,1240.5968017578125,199.63002014160156,226.2508087158203,21.874553680419922
2016-03-22,1232.6082763671875,197.82269287109375,228.5519256591797,22.324941635131836
2016-03-23,1239.0623779296875,196.4456024169922,224.4840850830078,22.858203887939453
2016-03-28,1243.4854736328125,197.69357299804688,222.56468200683594,21.557476043701172
2016-03-29,1233.104736328125,198.72634887695312,226.02178955078125,21.896169662475586
2016-03-30,1250.8424072265625,199.15667724609375,228.37742614746094,23.36984634399414
2016-03-31,1247.412109375,200.14645385742188,227.97390747070312,23.038358688354492
2016-04-01,1276.2078857421875,202.55628967285156,225.62918090820312,22.897838592529297
2016-04-04,1274.673095703125,198.9845428466797,225.76007080078125,23.085203170776367
2016-04-05,1255.4007568359375,194.59518432617188,223.9933319091797,22.505098342895508
2016-04-06,1288.7547607421875,197.13412475585938,225.47653198242188,23.67611312866211
2016-04-07,1279.5926513671875,194.8964385986328,226.2399139404297,23.326608657836914
2016-04-08,1301.52783203125,194.2939453125,226.04359436035156,23.211313247680664
2016-04-11,1306.3116455078125,193.2611541748047,226.9051513671875,23.863475799560547
2016-04-12,1307.7110595703125,192.5726318359375,228.45379638671875,23.38425636291504
2016-04-13,1326.8929443359375,198.89849853515625,232.52162170410156,23.98598289489746
2016-04-18,1321.657470703125,196.74684143066406,232.23809814453125,24.180551528930664
2016-04-20,1324.8167724609375,194.72427368164062,226.2508087158203,25.758716583251953
2016-04-21,1293.809814453125,190.33489990234375,227.09054565429688,25.549734115600586
2016-04-22,1276.5235595703125,190.1197509765625,226.6107177734375,25.484882354736328
2016-04-25,1284.4222412109375,192.22837829589844,221.80125427246094,25.038089752197266
2016-04-26,1288.032470703125,193.17507934570312,221.81216430664062,25.84158706665039
2016-04-27,1290.4249267578125,193.9066619873047,222.3465576171875,25.70827293395996
2016-04-28,1297.916748046875,189.21607971191406,217.3953399658203,25.048904418945312
2016-04-29,1302.7010498046875,190.205810546875,214.34170532226562,25.30112075805664
2016-05-02,1282.3009033203125,192.6156768798828,215.2687530517578,25.00206756591797
2016-05-03,1281.9393310546875,188.14022827148438,212.8367462158203,25.14258575439453
2016-05-04,1267.090576171875,184.95578002929688,213.33839416503906,23.69052505493164
2016-05-05,1259.1019287109375,185.77342224121094,212.71678161621094,23.910314559936523
2016-05-06,1286.7237548828125,189.30210876464844,211.34263610839844,23.73015785217285
2016-05-09,1299.6318359375,189.6033477783203,214.42897033691406,23.686920166015625
2016-05-10,1320.935302734375,189.68942260742188,214.30902099609375,23.640079498291016
2016-05-11,1324.4556884765625,189.8185577392578,212.74949645996094,23.766191482543945
2016-05-12,1320.077880859375,190.205810546875,216.54469299316406,23.823843002319336
2016-05-13,1315.29345703125,186.9783477783203,213.34930419921875,23.25094223022461
2016-05-16,1316.286376953125,186.9783477783203,212.8694610595703,23.52117919921875
2016-05-17,1308.3428955078125,186.67710876464844,211.38626098632812,23.575225830078125
2016-05-18,1294.487060546875,186.46192932128906,211.69163513183594,23.71214485168457
2016-05-19,1272.6419677734375,183.87998962402344,207.47113037109375,23.5103702545166
2016-05-20,1257.837890625,179.74879455566406,203.7631378173828,23.25094223022461
2016-05-23,1279.9989013671875,182.97628784179688,202.84707641601562,22.595172882080078
2016-05-24,1305.409423828125,185.42916870117188,205.12635803222656,22.894235610961914
2016-05-25,1331.4969482421875,191.41073608398438,207.47113037109375,23.39146614074707
2016-05-26,1357.67431640625,193.30419921875,206.5222930908203,23.434701919555664
2016-05-27,1374.73486328125,198.1669158935547,212.59681701660156,23.751779556274414
2016-05-30,1387.55322265625,197.22019958496094,211.2881317138672,23.229328155517578
2016-05-31,1380.241455078125,196.57469177246094,208.92156982421875,24.094074249267578
2016-06-01,1401.3189697265625,199.11366271972656,207.99456787109375,23.93553924560547
2016-06-02,1395.8126220703125,197.736572265625,208.57260131835938,24.548065185546875
2016-06-03,1390.1256103515625,196.78985595703125,209.31417846679688,24.396738052368164
2016-06-06,1385.3414306640625,197.00503540039062,208.25631713867188,24.346288681030273
2016-06-07,1390.53173828125,201.6095733642578,208.3108367919922,24.6885929107666
2016-06-08,1396.21875,205.00917053222656,208.1036376953125,24.60932159423828
2016-06-09,1383.8070068359375,199.58697509765625,211.82247924804688,24.648954391479492
