Time,open,high,low,close,volume
1998-02-27,0.796819999999997,0.8071199999999947,0.7670600000000001,0.8008399999999947,132563696.2
1998-03-02,0.8007399999999969,0.8019999999999945,0.7533400000000012,0.7676799999999947,101614447.6
1998-03-03,0.7623799999999972,0.7886399999999913,0.7430000000000014,0.7873799999999941,79177045.8
1998-03-04,0.784039999999996,0.8397599999999918,0.7816400000000003,0.8302199999999941,207148784.4
1998-03-05,0.8230799999999961,0.824339999999992,0.7973800000000003,0.815299999999994,163555348.6
1998-03-06,0.8128599999999961,0.8331999999999923,0.79752,0.826639999999994,158429482.8
1998-03-09,0.821819999999996,0.8252399999999923,0.7662000000000007,0.768739999999994,148655779.2
1998-03-10,0.7710999999999963,0.8328599999999924,0.7685400000000006,0.822379999999994,180709668.6
1998-03-11,0.830699999999997,0.8899799999999913,0.8236400000000005,0.8886799999999946,294870575.8
1998-03-12,0.8885199999999976,0.9177599999999912,0.8772600000000008,0.9164799999999949,184664141.0
1998-03-13,0.9171199999999976,0.9220399999999914,0.8976800000000005,0.9195799999999954,145063852.8
1998-03-16,0.920939999999997,0.9274199999999911,0.8949600000000004,0.9119399999999951,103671521.6
1998-03-17,0.9090399999999967,0.9103799999999905,0.8761800000000003,0.8889799999999948,106525903.2
1998-03-18,0.8876799999999964,0.9083199999999906,0.8849000000000006,0.9074799999999952,67566831.0
1998-03-19,0.9078799999999964,0.9160399999999906,0.9034999999999996,0.9099999999999954,41420281.2
1998-03-20,0.9091199999999967,0.9137799999999906,0.8895000000000002,0.9020399999999957,51736159.6
1998-03-23,0.8991999999999969,0.9006999999999902,0.8513800000000001,0.8867799999999958,98940311.8
1998-03-24,0.8889999999999965,0.9501599999999899,0.8885800000000001,0.9484599999999958,158378234.2
1998-03-25,0.9441599999999963,0.9479799999999899,0.8987200000000017,0.9181799999999969,101176157.8
1998-03-26,0.9143999999999963,0.9179999999999907,0.8964800000000016,0.9023599999999963,50005115.2
1998-03-27,0.9015599999999953,0.920359999999991,0.8941400000000013,0.9088199999999966,64580032.2
1998-03-30,0.907479999999995,0.9272199999999906,0.9066400000000018,0.9256999999999967,63570935.8
1998-03-31,0.9259599999999949,0.9396599999999907,0.9228200000000022,0.9295799999999966,69024712.0
1998-04-01,0.9283199999999947,0.9308399999999905,0.9160800000000018,0.9287399999999968,45460621.2
1998-04-02,0.9291799999999949,0.9344599999999907,0.9199800000000021,0.9284999999999967,50091278.6
1998-04-03,0.9268999999999945,0.9301399999999905,0.9133400000000018,0.9188999999999968,50924601.6
1998-04-06,0.9179999999999948,0.919039999999991,0.8892200000000022,0.8900599999999971,76257401.2
1998-04-07,0.8883799999999951,0.8906999999999909,0.8489400000000019,0.8691199999999972,70681611.4
1998-04-08,0.8668399999999952,0.870699999999991,0.841180000000002,0.8499999999999968,57333852.0
1998-04-09,0.8497199999999957,0.8773599999999903,0.8484400000000021,0.8689599999999971,42623597.4
1998-04-13,0.8690399999999959,0.9055399999999905,0.8514200000000016,0.902119999999997,70905639.2
1998-04-14,0.9002599999999964,0.9185599999999905,0.894880000000002,0.9108199999999964,87354377.2
1998-04-15,0.9133399999999963,0.9312399999999907,0.9026200000000013,0.9278399999999962,139156462.4
1998-04-16,0.9401399999999971,0.9957599999999907,0.9367600000000025,0.9730199999999964,441937371.2
1998-04-17,0.9732399999999972,0.975139999999991,0.9425000000000019,0.9505399999999964,147288541.6
1998-04-20,0.9485599999999973,0.9963199999999912,0.9423600000000019,0.9919599999999967,134295405.6
1998-04-21,0.992279999999997,0.9982399999999914,0.975660000000002,0.9876199999999967,92565218.2
1998-04-22,0.9838799999999971,0.9859999999999909,0.943100000000002,0.9437199999999969,68914763.6
1998-04-23,0.9433999999999976,0.983239999999992,0.926640000000002,0.9437999999999966,116711805.0
1998-04-24,0.9449399999999981,0.9592399999999923,0.9389400000000023,0.9504199999999973,52197241.0
1998-04-27,0.9422799999999979,0.9464999999999927,0.9118400000000021,0.9402599999999979,104888373.2
1998-04-28,0.9399799999999982,0.9436999999999927,0.8911800000000019,0.905919999999998,63743476.8
1998-04-29,0.9079399999999982,0.9345399999999933,0.9066400000000021,0.9216999999999981,46189130.6
1998-04-30,0.9226399999999982,0.9382799999999932,0.9204000000000019,0.9285199999999978,41630005.6
1998-05-01,0.9291199999999981,0.9533999999999934,0.9140000000000018,0.9499999999999981,45679807.6
1998-05-04,0.9555199999999978,1.000739999999993,0.9546800000000022,0.9904199999999974,138189288.4
1998-05-05,0.9918599999999973,1.0115599999999922,0.9893200000000014,1.0090199999999974,99013759.2
1998-05-06,1.0110599999999974,1.033539999999992,0.9978200000000019,1.029619999999998,220839226.2
1998-05-07,1.0333999999999968,1.0434599999999918,1.0212000000000026,1.0295799999999988,140560993.0
1998-05-08,1.026579999999997,1.0299999999999918,1.0156200000000024,1.0274799999999993,66450879.4
1998-05-11,1.0310799999999969,1.0697399999999915,1.029780000000002,1.0504199999999984,171317870.8
1998-05-12,1.0482399999999965,1.0490999999999917,1.0138000000000027,1.0197999999999987,67017384.8
1998-05-13,1.0194199999999962,1.0426599999999904,1.008060000000003,1.0345799999999985,80038328.2
1998-05-14,1.0342799999999959,1.0359999999999903,1.0149600000000025,1.0195799999999982,39916307.6
1998-05-15,1.0189599999999952,1.0265599999999908,0.9929200000000028,1.0002999999999973,66255950.6
1998-05-18,0.9998799999999953,1.0039999999999907,0.9673600000000032,0.9698199999999971,59995194.0
1998-05-19,0.9740399999999951,0.9977799999999905,0.9710200000000032,0.9961599999999973,54922056.6
1998-05-20,0.9964199999999952,1.0062399999999903,0.9732800000000033,0.9965199999999971,48708763.4
1998-05-21,0.9964799999999959,1.0015399999999897,0.9713000000000042,0.9795399999999977,32711336.8
1998-05-22,0.978619999999997,0.981999999999989,0.9322800000000045,0.9469999999999977,68736217.4
1998-05-26,0.9489999999999974,0.9591199999999889,0.9097400000000038,0.9127199999999972,77423239.2
1998-05-27,0.9037999999999975,0.9098599999999875,0.8779400000000045,0.9072999999999973,95163239.8
1998-05-28,0.9067999999999975,0.9437799999999875,0.9046800000000044,0.9299199999999967,76055586.6
1998-05-29,0.9294399999999972,0.9324599999999874,0.8951600000000044,0.9003399999999966,53581899.6
1998-06-01,0.8996399999999966,0.931879999999986,0.8684800000000041,0.887899999999996,78494295.4
1998-06-02,0.8898199999999962,0.9196799999999847,0.8830600000000043,0.9081199999999958,47068862.0
1998-06-03,0.9104599999999957,0.914059999999985,0.8871400000000049,0.889199999999996,36845364.8
1998-06-04,0.8929799999999952,0.909079999999985,0.881160000000005,0.9086799999999965,38555913.8
1998-06-05,0.9082599999999952,0.9160799999999851,0.8935200000000056,0.9074799999999964,31387271.8
1998-06-08,0.909359999999996,0.9415999999999849,0.9076600000000056,0.9317199999999966,31846264.8
1998-06-09,0.9317999999999962,0.965259999999985,0.9296600000000053,0.9607399999999968,69104832.6
1998-06-10,0.9577199999999969,0.9781799999999846,0.9392800000000058,0.9515199999999961,59564124.8
1998-06-11,0.9522799999999968,0.960479999999985,0.9416800000000066,0.9420999999999964,44085795.6
1998-06-12,0.9423399999999973,0.9622199999999849,0.9364400000000064,0.9604799999999957,51069489.6
1998-06-15,0.9514999999999965,0.9561799999999847,0.9274600000000064,0.9312599999999952,32389115.4
1998-06-16,0.9327399999999963,0.9519799999999845,0.9308400000000068,0.9470199999999951,27168267.2
1998-06-17,0.9482199999999971,0.9741599999999847,0.9473600000000066,0.9578799999999952,48902280.2
1998-06-18,0.9546599999999967,0.957619999999985,0.9273000000000058,0.9298399999999953,31952634.8
1998-06-19,0.9304399999999957,0.9316999999999842,0.9109800000000059,0.9207999999999951,30537186.4
1998-06-22,0.9206599999999956,0.9362999999999839,0.9129200000000063,0.929099999999995,34558352.6
1998-06-23,0.9290399999999955,0.9471399999999841,0.9219400000000064,0.9412599999999948,58023580.8
1998-06-24,0.9414399999999951,0.9691799999999837,0.9314000000000077,0.9592799999999946,67213164.8
1998-06-25,0.961379999999995,0.9783799999999838,0.958380000000008,0.9664999999999946,49508275.4
1998-06-26,0.9671599999999951,0.9731199999999836,0.9496200000000081,0.9562399999999946,28930914.2
1998-06-29,0.9548599999999947,0.9719999999999842,0.9495400000000072,0.9691599999999945,39822813.6
1998-06-30,0.9684999999999947,0.9729999999999839,0.9532000000000067,0.9708999999999947,33844979.8
1998-07-01,0.9730799999999948,1.0164199999999837,0.9704400000000065,1.0147199999999945,69898580.2
1998-07-02,1.0136399999999948,1.0249399999999844,0.9959600000000062,0.9972599999999943,75143787.2
1998-07-06,0.9993599999999943,1.0274199999999845,0.9916800000000061,1.0261599999999933,63423169.6
1998-07-07,1.0270599999999939,1.0490999999999846,1.0230000000000055,1.0391599999999932,61827239.800000004
1998-07-08,1.0412399999999937,1.1199599999999843,1.0403800000000056,1.1138999999999935,230694239.4
1998-07-09,1.1172599999999933,1.135639999999984,1.0727600000000048,1.0834199999999936,147770691.6
1998-07-10,1.0845799999999945,1.1083199999999849,1.0816000000000054,1.0950399999999947,72090161.4
1998-07-13,1.0930799999999954,1.1536799999999858,1.0840600000000047,1.1505599999999943,168697246.4
1998-07-14,1.151759999999996,1.1540999999999857,1.1332600000000048,1.1404199999999942,97244228.4
1998-07-15,1.1413199999999957,1.175819999999986,1.1397800000000047,1.1646399999999946,150630682.0
1998-07-16,1.1863599999999959,1.2811199999999865,1.1829200000000049,1.2661799999999943,613823354.8
1998-07-17,1.2643399999999967,1.2685599999999864,1.228600000000005,1.2415399999999936,163011575.4
1998-07-20,1.2404799999999967,1.2440999999999858,1.2065200000000043,1.2299199999999924,101678883.2
1998-07-21,1.2289599999999967,1.2452399999999852,1.207840000000005,1.2095199999999924,82600997.4
1998-07-22,1.2048799999999968,1.2086599999999852,1.1649200000000044,1.1891599999999913,69834851.6
1998-07-23,1.1891199999999964,1.2092799999999853,1.1855400000000043,1.1904799999999909,60938410.6
1998-07-24,1.1930999999999965,1.2032999999999856,1.1539400000000037,1.1794999999999907,71165184.6
1998-07-27,1.1762199999999965,1.1787999999999865,1.1351600000000048,1.170799999999991,54995504.8
1998-07-28,1.1669399999999963,1.1711999999999863,1.1255200000000056,1.1449399999999907,57496793.0
1998-07-29,1.1448199999999962,1.2121799999999872,1.142280000000006,1.1911399999999912,112582340.8
1998-07-30,1.1962599999999959,1.2455799999999864,1.193520000000006,1.2396999999999916,89465615.6
1998-07-31,1.241559999999996,1.2449599999999859,1.1832000000000051,1.1865799999999918,45446573.2
1998-08-03,1.182899999999996,1.2021399999999862,1.1291600000000048,1.1893799999999906,74865270.4
1998-08-04,1.1916599999999966,1.2116199999999862,1.1589200000000042,1.1605799999999906,73901830.0
1998-08-05,1.1571599999999969,1.2160199999999872,1.1418200000000045,1.2132599999999916,110092272.4
1998-08-06,1.2065399999999962,1.245739999999987,1.1937200000000037,1.2440599999999917,111089360.0
1998-08-07,1.2471599999999963,1.268299999999987,1.2255200000000035,1.2400999999999909,74178119.6
1998-08-10,1.239439999999996,1.2872999999999881,1.2348600000000034,1.2847599999999906,114138040.2
1998-08-11,1.282759999999996,1.3830199999999873,1.2716400000000037,1.3288999999999902,455540930.0
1998-08-12,1.3356399999999953,1.387359999999989,1.3270200000000023,1.3595399999999895,177261307.2
1998-08-13,1.3582799999999935,1.3789999999999885,1.341800000000001,1.3450799999999907,98258385.0
1998-08-14,1.353539999999995,1.3821799999999882,1.3484999999999985,1.3689399999999885,108134035.4
1998-08-17,1.3706799999999917,1.4471599999999882,1.3685199999999982,1.4204799999999893,237818537.0
1998-08-18,1.4262199999999925,1.473699999999988,1.4206799999999986,1.4523999999999897,151597171.8
1998-08-19,1.456699999999993,1.4767799999999889,1.393840000000003,1.3968199999999902,115135320.4
1998-08-20,1.3965199999999927,1.4012399999999894,1.3685800000000035,1.37453999999999,102023613.4
1998-08-21,1.3709799999999919,1.4743399999999904,1.3301400000000039,1.4587199999999891,204921412.2
1998-08-24,1.4624399999999909,1.4705599999999905,1.3658000000000032,1.3968999999999907,154316873.6
1998-08-25,1.4063399999999917,1.4303399999999917,1.3750000000000022,1.3900399999999895,126783014.0
1998-08-26,1.3853399999999911,1.40167999999999,1.3606000000000023,1.3866999999999876,102153579.2
1998-08-27,1.3802599999999898,1.3815399999999898,1.2186200000000031,1.2805799999999876,279237033.8
1998-08-28,1.27699999999999,1.2948599999999895,1.1639600000000025,1.1656599999999882,229071298.4
1998-08-31,1.1705199999999898,1.1787799999999895,1.0535800000000035,1.0582799999999883,224867198.6
1998-09-01,1.0596399999999897,1.197439999999989,1.0482400000000038,1.1637599999999881,202125160.4
1998-09-02,1.1733799999999897,1.267339999999989,1.1683000000000034,1.2083399999999889,213946254.8
1998-09-03,1.2057199999999895,1.2073999999999891,1.1642800000000049,1.1812199999999882,104013508.2
1998-09-04,1.184859999999989,1.230079999999989,1.143960000000005,1.1853399999999885,94565256.0
1998-09-08,1.2060599999999893,1.300619999999989,1.2010000000000052,1.2995799999999889,97656865.8
1998-09-09,1.2965599999999902,1.300379999999989,1.2671600000000045,1.2708999999999893,93687055.6
1998-09-10,1.26449999999999,1.3000199999999873,1.2201600000000046,1.2952799999999896,130482055.8
1998-09-11,1.29873999999999,1.3385999999999878,1.2608800000000044,1.2862399999999892,86224080.2
1998-09-14,1.2892199999999892,1.310999999999988,1.2648200000000047,1.2665199999999888,60321622.0
1998-09-15,1.265339999999989,1.299959999999988,1.2484600000000048,1.2965599999999884,93817147.8
1998-09-16,1.299479999999988,1.3057799999999875,1.263440000000006,1.2715599999999885,65356143.4
1998-09-17,1.2619799999999886,1.264579999999988,1.222480000000006,1.2259399999999883,67882633.2
1998-09-18,1.2276599999999882,1.2491599999999883,1.2150400000000066,1.2474399999999883,68965060.6
1998-09-21,1.2391799999999882,1.248959999999988,1.2002800000000058,1.2464199999999876,76066788.2
1998-09-22,1.2502799999999872,1.2784199999999875,1.240160000000006,1.2575599999999876,63429162.2
1998-09-23,1.2587799999999876,1.2908799999999871,1.2457200000000062,1.2891799999999867,67590905.0
1998-09-24,1.2864999999999873,1.3422199999999862,1.283480000000005,1.3083399999999874,126616290.2
1998-09-25,1.307139999999988,1.3307199999999864,1.289180000000006,1.312339999999987,55644314.8
1998-09-28,1.3198799999999877,1.365359999999987,1.314340000000007,1.3270599999999857,102865668.8
1998-09-29,1.3264999999999862,1.3529599999999884,1.296880000000005,1.3458999999999854,73394410.6
1998-09-30,1.3413399999999878,1.3457599999999883,1.2962800000000054,1.297979999999986,45472485.6
1998-10-01,1.2868999999999873,1.2920199999999884,1.202340000000005,1.2055199999999857,87012907.4
1998-10-02,1.2069799999999877,1.2206199999999883,1.1644800000000046,1.172139999999986,111515587.0
1998-10-05,1.1673799999999885,1.1756599999999886,1.0717200000000044,1.0950799999999856,143146339.0
1998-10-06,1.1071999999999886,1.1654199999999886,1.1033800000000045,1.1150999999999858,100011991.2
1998-10-07,1.111219999999989,1.1243999999999885,1.0677800000000048,1.0867799999999854,110064212.0
1998-10-08,1.08249999999999,1.084179999999989,0.9744000000000052,1.0443599999999853,164760937.6
1998-10-09,1.04991999999999,1.1870999999999885,1.0469200000000054,1.1833199999999855,161701358.0
1998-10-12,1.1992799999999904,1.2996599999999892,1.1942000000000064,1.259319999999986,153329523.0
1998-10-13,1.2637599999999904,1.3294399999999893,1.2349000000000074,1.319199999999986,229719576.4
1998-10-14,1.3279399999999915,1.3817999999999893,1.256860000000008,1.2693999999999857,544851482.8
1998-10-15,1.260439999999991,1.2739599999999895,1.2072400000000076,1.2442199999999857,205316669.8
1998-10-16,1.2495599999999905,1.2885999999999893,1.2421400000000078,1.2544999999999846,146978078.8
1998-10-19,1.2518199999999893,1.28705999999999,1.218920000000008,1.269459999999984,124517191.2
1998-10-20,1.2715199999999887,1.2879599999999902,1.2199200000000083,1.221619999999984,91666125.6
1998-10-21,1.2285399999999895,1.2699999999999907,1.2222000000000084,1.2566199999999834,108403832.6
1998-10-22,1.2550199999999891,1.276619999999991,1.235520000000009,1.2491599999999838,73814354.6
1998-10-23,1.250959999999989,1.2553199999999909,1.2039400000000098,1.2077799999999836,88312925.4
1998-10-26,1.210019999999989,1.2752599999999916,1.20474000000001,1.2670599999999836,114720414.8
1998-10-27,1.2730399999999886,1.3230599999999917,1.2118200000000103,1.2152399999999839,120727056.2
1998-10-28,1.2142199999999899,1.2526799999999914,1.2021600000000103,1.248239999999985,92048856.8
1998-10-29,1.2460399999999903,1.2721199999999921,1.2249000000000099,1.2372199999999849,86518867.6
1998-10-30,1.2397599999999915,1.269099999999992,1.2330200000000096,1.2519599999999844,79854416.0
1998-11-02,1.255559999999991,1.2864999999999924,1.2542600000000097,1.2807399999999842,66178021.8
1998-11-03,1.2779399999999903,1.290839999999992,1.2698400000000096,1.2800399999999843,93428333.0
1998-11-04,1.2870799999999911,1.324539999999993,1.2832600000000103,1.3088799999999838,156772874.6
1998-11-05,1.3083999999999913,1.3388199999999926,1.2983200000000108,1.3004199999999844,148809059.2
1998-11-06,1.297199999999992,1.3005799999999925,1.2630200000000102,1.290999999999984,203154844.6
1998-11-09,1.2879799999999912,1.2896999999999932,1.2089400000000101,1.2395799999999828,171383089.4
1998-11-10,1.2364199999999916,1.238099999999993,1.1873800000000088,1.191299999999983,209868738.0
1998-11-11,1.1963999999999928,1.2151599999999938,1.116820000000009,1.1398799999999827,238247602.0
1998-11-12,1.1368199999999935,1.1605799999999942,1.1159000000000092,1.152259999999983,151711216.2
1998-11-13,1.1600199999999934,1.2196599999999935,1.1561600000000092,1.207419999999982,199658318.0
1998-11-16,1.2089999999999936,1.239759999999994,1.2020000000000084,1.217279999999982,93402845.6
1998-11-17,1.2145999999999935,1.2188199999999942,1.1789600000000084,1.181299999999982,52731112.8
1998-11-18,1.183179999999993,1.2109599999999947,1.1799800000000082,1.1987199999999822,84843199.0
1998-11-19,1.1990399999999921,1.2502599999999944,1.195860000000008,1.207459999999982,87959015.8
1998-11-20,1.2144199999999932,1.2446599999999932,1.181180000000009,1.1985799999999809,93770656.8
1998-11-23,1.1994599999999933,1.2473199999999944,1.1956600000000086,1.2287199999999803,146140032.8
1998-11-24,1.2284199999999932,1.2441399999999945,1.215400000000008,1.2203999999999802,71521987.2
1998-11-25,1.2191999999999932,1.2218599999999946,1.1855800000000078,1.1938399999999798,77125666.8
1998-11-27,1.193419999999993,1.194259999999994,1.1820000000000075,1.1895799999999797,35730161.4
1998-11-30,1.186139999999994,1.1873999999999936,1.0791000000000066,1.0807999999999789,127125669.8
1998-12-01,1.0823999999999938,1.1800799999999938,1.0798600000000067,1.159159999999979,206692076.6
1998-12-02,1.159679999999993,1.2448399999999924,1.1412000000000069,1.227139999999979,217276855.6
1998-12-03,1.2276199999999926,1.231899999999992,1.1419200000000067,1.1438599999999792,155313387.2
1998-12-04,1.1482399999999928,1.1596599999999924,1.0924800000000081,1.1067599999999798,180449975.4
1998-12-07,1.1136599999999925,1.148859999999992,1.111120000000008,1.14759999999998,124657656.8
1998-12-08,1.1483799999999917,1.1524999999999919,1.0902600000000087,1.0923799999999801,168984961.0
1998-12-09,1.0972999999999913,1.1182799999999924,1.0796800000000089,1.09013999999998,154449472.0
1998-12-10,1.0946399999999923,1.114339999999991,1.0881200000000075,1.0903399999999799,93938419.4
1998-12-11,1.0925399999999927,1.1507999999999914,1.0891400000000073,1.1478399999999804,163019101.2
1998-12-14,1.1393599999999922,1.1446599999999916,1.0949400000000082,1.102959999999981,129526550.6
1998-12-15,1.1054599999999921,1.1416799999999903,1.103340000000008,1.138719999999981,65617290.4
1998-12-16,1.138219999999993,1.1537599999999903,1.1055800000000089,1.1125199999999817,95460262.2
1998-12-17,1.1155599999999937,1.1458999999999901,1.113420000000009,1.1412599999999808,79340666.8
1998-12-18,1.139579999999994,1.20503999999999,1.13662000000001,1.1991399999999806,192240247.6
1998-12-21,1.1983799999999944,1.20605999999999,1.1646400000000097,1.18783999999998,89405400.4
1998-12-22,1.1972799999999935,1.29103999999999,1.1938800000000096,1.2836599999999805,269468291.8
1998-12-23,1.2879799999999935,1.373059999999989,1.2834000000000103,1.3503599999999811,312325679.0
1998-12-24,1.3510599999999937,1.3544999999999903,1.3313200000000123,1.332159999999983,52852592.8
1998-12-28,1.3310199999999957,1.39427999999999,1.3281600000000124,1.3887199999999837,181165512.2
1998-12-29,1.3908599999999967,1.4117799999999912,1.3743800000000133,1.3888799999999804,100314375.8
1998-12-30,1.3833199999999932,1.3921399999999906,1.3577800000000104,1.361619999999981,57498779.6
1998-12-31,1.3648199999999915,1.3993799999999887,1.3444000000000125,1.3917199999999805,67186635.2
1999-01-04,1.4013199999999906,1.4330599999999882,1.3614200000000147,1.3966199999999818,214393453.2
1999-01-05,1.4017399999999909,1.485439999999991,1.3970800000000145,1.4637199999999821,348543479.4
1999-01-06,1.4698399999999925,1.4950999999999908,1.4025600000000167,1.4199999999999826,328927180.8
1999-01-07,1.4222199999999898,1.5327799999999876,1.4209600000000164,1.5289799999999836,337415931.4
1999-01-08,1.5406399999999902,1.591219999999988,1.5055600000000169,1.531939999999982,165731150.8
1999-01-11,1.5358799999999904,1.564359999999989,1.5297200000000157,1.5597999999999819,140385201.8
1999-01-12,1.5620399999999914,1.5822599999999896,1.505360000000017,1.5664999999999796,186064787.0
1999-01-13,1.543499999999992,1.5994399999999867,1.442400000000016,1.5842199999999782,229488571.8
1999-01-14,1.5778999999999912,1.5850999999999864,1.4025600000000178,1.4174599999999764,409533882.0
1999-01-15,1.4196999999999904,1.4234999999999856,1.3588000000000187,1.3925599999999771,247467153.0
1999-01-19,1.3980799999999896,1.4371799999999855,1.3775600000000172,1.3892199999999773,132607968.0
1999-01-20,1.3916799999999894,1.4299999999999844,1.3789000000000153,1.3814999999999786,190274327.0
1999-01-21,1.3790799999999899,1.3837199999999852,1.2903000000000155,1.320419999999979,142512220.0
1999-01-22,1.3132199999999905,1.3387199999999833,1.2760800000000156,1.3172199999999799,80213068.0
1999-01-25,1.321419999999991,1.342719999999984,1.318420000000015,1.33871999999998,95288204.6
1999-01-26,1.3433399999999909,1.3908799999999846,1.3386400000000145,1.3791999999999818,140198800.6
1999-01-27,1.3806799999999912,1.400099999999985,1.3578400000000135,1.3605799999999801,83737590.8
1999-01-28,1.3667999999999914,1.3982199999999876,1.3617200000000138,1.3857399999999795,69881265.2
1999-01-29,1.3875199999999928,1.4093799999999888,1.3670800000000145,1.4002199999999814,62753918.2
1999-02-01,1.4026599999999947,1.4201399999999889,1.3727800000000174,1.3879399999999804,68607070.4
1999-02-02,1.383559999999994,1.3869199999999886,1.3277600000000174,1.3358199999999791,77499461.8
1999-02-03,1.3350799999999927,1.3773599999999901,1.3256000000000165,1.3737199999999812,78895697.0
1999-02-04,1.373099999999994,1.37541999999999,1.2932400000000186,1.2961999999999803,108563491.8
1999-02-05,1.2969599999999937,1.2995399999999895,1.207640000000019,1.2306399999999806,179081457.2
1999-02-08,1.2345199999999936,1.28583999999999,1.2298600000000193,1.282579999999981,118135971.4
1999-02-09,1.282619999999994,1.3178599999999903,1.2628200000000198,1.2651999999999812,177478273.2
1999-02-10,1.2631999999999945,1.310379999999991,1.2505200000000198,1.303139999999981,143964364.8
1999-02-11,1.3073799999999944,1.3490199999999912,1.30356000000002,1.3468999999999807,142192141.2
1999-02-12,1.3426199999999961,1.3456199999999912,1.2585400000000213,1.2775199999999807,103127571.8
1999-02-16,1.2859799999999957,1.3150199999999916,1.2829800000000215,1.2993199999999798,71337930.8
1999-02-17,1.2988199999999952,1.3107599999999908,1.2579000000000216,1.2591599999999794,71844281.0
1999-02-18,1.2617399999999952,1.27903999999999,1.2091200000000215,1.2175599999999798,121623148.8
1999-02-19,1.2175599999999962,1.2738599999999891,1.2141600000000214,1.2618599999999798,94049892.4
1999-02-22,1.2654599999999963,1.3250599999999884,1.261240000000022,1.31071999999998,73202685.2
1999-02-23,1.3130399999999967,1.3459399999999884,1.2973400000000217,1.3105399999999792,81446158.4
1999-02-24,1.3114399999999964,1.3184999999999885,1.27306000000002,1.274359999999979,51136918.6
1999-02-25,1.2726599999999961,1.2739399999999879,1.2367800000000195,1.2440799999999799,65975100.8
