Date,AMZN,BAC,GOOG,JPM,NFLX,WFC
2010-02-01,5.94350004196167,11.831073760986328,13.159712791442871,26.154129028320312,0.8718569874763489,18.886959075927734
2010-02-02,5.906000137329102,11.969181060791016,13.112804412841797,26.76130485534668,0.8835710287094116,18.79555892944336
2010-02-03,5.954999923706055,11.915472030639648,13.352288246154785,26.5897159576416,0.8849999904632568,18.403167724609375
2010-02-04,5.796999931335449,11.317010879516602,13.005655288696289,25.30939483642578,0.8619999885559082,17.696857452392578
2010-02-05,5.869500160217285,11.50882339477539,13.117000579833984,25.276395797729492,0.869143009185791,17.932294845581055
2010-02-08,5.8414998054504395,11.10985279083252,13.170823097229004,24.880420684814453,0.8700000047683716,17.284849166870117
2010-02-09,5.901500225067139,11.102181434631348,13.244149208068848,25.33579444885254,0.8875709772109985,17.46796417236328
2010-02-10,5.868000030517578,11.255631446838379,13.195018768310547,25.65257453918457,0.8784289956092834,17.775339126586914
2010-02-11,6.004499912261963,11.22493839263916,13.243163108825684,25.751558303833008,0.9051430225372314,17.70993995666504
2010-02-12,5.982999801635742,11.086834907531738,13.162181854248047,25.705366134643555,0.9025710225105286,17.57914161682129
2010-02-16,5.876500129699707,11.631587982177734,13.364139556884766,26.444522857666016,0.9265710115432739,17.912670135498047
2010-02-17,5.815499782562256,12.01521110534668,13.287850379943848,26.42472267150879,0.9215710163116455,17.873441696166992
2010-02-18,5.9039998054504395,12.184011459350586,13.411541938781738,26.668903350830078,0.9442859888076782,17.879981994628906
2010-02-19,5.875999927520752,12.184011459350586,13.350807189941406,26.418119430541992,0.9521430134773254,17.899600982666016
2010-02-22,5.9004998207092285,12.437203407287598,13.401169776916504,26.95928382873535,0.9324290156364441,18.318153381347656
2010-02-23,5.861999988555908,12.230047225952148,13.210326194763184,26.319122314453125,0.9192860126495361,17.847280502319336
2010-02-24,5.986000061035156,12.529276847839355,13.121445655822754,26.95928382873535,0.9241430163383484,18.089248657226562
2010-02-25,5.909999847412109,12.698071479797363,12.997013092041016,26.820695877075195,0.9372860193252563,17.945377349853516
2010-02-26,5.920000076293945,12.782474517822266,13.006149291992188,27.698436737060547,0.9435709714889526,17.879981994628906
2010-03-01,6.2270002365112305,12.820831298828125,13.151567459106445,27.606050491333008,0.995714008808136,17.88651466369629
2010-03-02,6.276500225067139,12.629019737243652,13.358213424682617,27.467453002929688,0.9854289889335632,18.22658920288086
2010-03-03,6.29449987411499,12.567602157592773,13.463388442993164,27.408063888549805,0.9649999737739563,18.44240379333496
2010-03-04,6.426499843597412,12.590631484985352,13.692254066467285,27.665435791015625,0.9715710282325745,18.59282684326172
2010-03-05,6.445499897003174,12.82094669342041,13.929763793945312,28.2528076171875,0.9664289951324463,19.063692092895508
2010-03-08,6.505499839782715,12.851655960083008,13.887052536010742,28.10759925842285,0.9811429977416992,18.893653869628906
2010-03-09,6.440999984741211,12.897719383239746,13.830512046813965,27.995424270629883,0.9991430044174194,18.95250701904297
2010-03-10,6.5254998207092285,13.135714530944824,14.231956481933594,28.331998825073242,1.0182859897613525,19.338369369506836
2010-03-11,6.678999900817871,13.143389701843262,14.347746849060059,28.49699592590332,1.0169999599456787,19.462623596191406
2010-03-12,6.591000080108643,12.936107635498047,14.308242797851562,28.477190017700195,0.9997140169143677,19.37760353088379
2010-03-15,6.55649995803833,12.936107635498047,13.90433406829834,28.42441177368164,0.9942860007286072,19.547639846801758
2010-03-16,6.5894999504089355,13.074300765991211,13.954205513000488,28.536579132080078,1.0089999437332153,19.802698135375977
2010-03-17,6.566999912261963,13.258548736572266,13.963090896606445,28.899555206298828,1.0131429433822632,19.979265213012695
2010-03-18,6.638000011444092,13.112680435180664,13.983831405639648,28.80055809020996,1.007714033126831,19.809242248535156
2010-03-19,6.517499923706055,12.913078308105469,13.825822830200195,28.67516326904297,1.0064289569854736,19.86808967590332
2010-03-22,6.523499965667725,13.02055835723877,13.764100074768066,28.86656951904297,1.0412859916687012,19.88771629333496
2010-03-23,6.4629998207092285,13.15107250213623,13.554242134094238,29.420949935913086,1.0422860383987427,20.325889587402344
2010-03-24,6.4019999504089355,13.488863945007324,13.759902000427246,29.658531188964844,1.033856987953186,20.182008743286133
2010-03-25,6.736499786376953,13.619378089904785,13.896925926208496,29.658531188964844,1.0505709648132324,20.312803268432617
2010-03-26,6.752999782562256,13.742217063903809,13.89223575592041,29.711307525634766,1.0614290237426758,20.41744041442871
2010-03-29,6.75600004196167,13.84969711303711,13.886311531066895,29.605716705322266,1.0557140111923218,20.33896255493164
2010-03-30,6.828999996185303,13.634737968444824,13.991485595703125,29.420949935913086,1.0722860097885132,20.168930053710938
2010-03-31,6.78849983215332,13.70383358001709,14.001608848571777,29.53312110900879,1.0534290075302124,20.352048873901367
2010-04-01,6.5904998779296875,13.84969711303711,14.043084144592285,29.850271224975586,1.0714290142059326,20.51553726196289
2010-04-05,6.57450008392334,13.918790817260742,14.097648620605469,29.955963134765625,1.142714023590088,20.607101440429688
2010-04-06,6.7779998779296875,14.195168495178223,14.028764724731445,30.286312103271484,1.190999984741211,21.110660552978516
2010-04-07,6.743500232696533,14.2949800491333,13.91322135925293,29.9427547454834,1.1390000581741333,20.921016693115234
2010-04-08,7.047999858856201,14.318009376525879,14.0107421875,30.233463287353516,1.1690000295639038,21.07796859741211
2010-04-09,7.002999782562256,14.271937370300293,13.979388236999512,30.378814697265625,1.177428960800171,21.123743057250977
2010-04-12,7.059999942779541,14.325681686401367,14.14011287689209,30.484519958496094,1.1882859468460083,21.20223045349121
2010-04-13,7.007999897003174,14.333359718322754,14.486746788024902,30.306137084960938,1.2339999675750732,21.025653839111328
2010-04-14,7.214000225067139,14.893792152404785,14.541802406311035,31.535011291503906,1.2510000467300415,21.764659881591797
2010-04-15,7.290999889373779,14.955215454101562,14.697342872619629,31.587894439697266,1.2404290437698364,21.915082931518555
2010-04-16,7.108500003814697,14.133756637573242,13.582635879516602,30.094709396362305,1.2187139987945557,21.293779373168945
2010-04-19,7.121500015258789,14.118400573730469,13.581401824951172,29.9890079498291,1.2114289999008179,21.594619750976562
2010-04-20,7.210000038146973,14.2872953414917,13.703365325927734,30.3127498626709,1.2438570261001587,22.032787322998047
2010-04-21,7.321499824523926,14.033955574035645,13.685093879699707,29.96257209777832,1.2425709962844849,21.58808135986328
2010-04-22,7.504499912261963,14.233556747436523,13.506346702575684,29.559555053710938,1.432142972946167,21.96084976196289
2010-04-23,7.18149995803833,14.149104118347168,13.455241203308105,29.691694259643555,1.4247139692306519,21.89545249938965
2010-04-26,7.355500221252441,13.85737133026123,13.12564468383789,28.997968673706055,1.5452860593795776,21.398427963256836
2010-04-27,7.10099983215332,13.412099838256836,13.061944007873535,28.020126342773438,1.4581429958343506,20.744441986083984
2010-04-28,6.96750020980835,13.650091171264648,13.065155029296875,28.713865280151367,1.4198570251464844,21.221845626831055
2010-04-29,7.08650016784668,14.049308776855469,13.134529113769531,29.070615768432617,1.473857045173645,21.731956481933594
2010-04-30,6.855000019073486,13.688467979431152,12.97899055480957,28.1324462890625,1.4128570556640625,21.653480529785156
2010-05-03,6.874499797821045,13.8650484085083,13.09996509552002,28.76012420654297,1.4570000171661377,22.157047271728516
2010-05-04,6.491499900817871,13.481188774108887,12.501752853393555,28.059768676757812,1.4194289445877075,21.54230308532715
2010-05-05,6.546500205993652,13.458154678344727,12.585448265075684,28.165489196777344,1.4032859802246094,21.39164924621582
2010-05-06,6.435500144958496,12.498504638671875,12.311646461486816,26.9630069732666,1.3852859735488892,20.422286987304688
2010-05-07,6.249000072479248,12.421733856201172,12.175117492675781,26.929977416992188,1.301285982131958,20.18648910522461
2010-05-10,6.564499855041504,13.281578063964844,12.878999710083008,27.716201782226562,1.3928569555282593,21.59469223022461
2010-05-11,6.5229997634887695,13.17409896850586,12.567919731140137,27.45192527770996,1.4259999990463257,21.55539321899414
2010-05-12,6.69350004196167,13.105005264282227,12.477558135986328,27.544422149658203,1.5404289960861206,22.046632766723633
2010-05-13,6.573500156402588,12.951462745666504,12.613100051879883,26.9630069732666,1.5715709924697876,21.666744232177734
2010-05-14,6.426499843597412,12.54456901550293,12.53039264678955,26.35517120361328,1.4365710020065308,20.985567092895508
2010-05-17,6.445499897003174,12.552250862121582,12.541255950927734,26.322139739990234,1.519286036491394,20.939722061157227
2010-05-18,6.314000129699707,12.245157241821289,12.304242134094238,25.780370712280273,1.45728600025177,20.035846710205078
2010-05-19,6.229499816894531,12.521537780761719,12.206968307495117,26.018207550048828,1.4372860193252563,19.701805114746094
2010-05-20,5.985499858856201,11.746136665344238,11.727506637573242,24.99413299560547,1.3569999933242798,18.7913818359375
2010-05-21,6.136000156402588,12.27586555480957,11.65442943572998,26.46088409423828,1.4210000038146973,19.721454620361328
2010-05-24,6.105999946594238,11.822907447814941,11.780587196350098,25.51608657836914,1.451714038848877,18.804481506347656
2010-05-25,6.243000030517578,11.89200496673584,11.778367042541504,25.727514266967773,1.5,18.928924560546875
2010-05-26,6.1605000495910645,11.876649856567383,11.738862991333008,25.62179183959961,1.497143030166626,18.36564826965332
2010-05-27,6.335000038146973,12.421733856201172,12.108952522277832,26.70534896850586,1.5551429986953735,19.262969970703125
2010-05-28,6.2729997634887695,12.08393383026123,11.989703178405762,26.150362014770508,1.5878570079803467,18.7913818359375
2010-06-01,6.1620001792907715,11.853616714477539,11.909218788146973,25.46323585510254,1.5327140092849731,18.490097045898438
2010-06-02,6.315499782562256,12.206998825073242,12.180797576904297,26.130537033081055,1.582571029663086,19.112316131591797
2010-06-03,6.438000202178955,12.145543098449707,12.482743263244629,25.833223342895508,1.5978569984436035,18.902729034423828
2010-06-04,6.138500213623047,11.792160987854004,12.312882423400879,24.855388641357422,1.5682859420776367,18.195354461669922
2010-06-07,6.100500106811523,11.392687797546387,11.986988067626953,24.260778427124023,1.5594290494918823,17.87441062927246
2010-06-08,5.941999912261963,11.776795387268066,11.968718528747559,24.961105346679688,1.5761430263519287,18.182249069213867
2010-06-09,5.895500183105469,11.530966758728027,11.70306396484375,24.525049209594727,1.6490000486373901,17.704113006591797
2010-06-10,6.1605000495910645,11.876664161682129,12.023775100708008,25.298057556152344,1.6951429843902588,18.42458724975586
2010-06-11,6.151500225067139,11.984217643737793,12.060561180114746,25.165910720825195,1.7241430282592773,18.234642028808594
2010-06-14,6.191500186920166,11.838254928588867,11.929464340209961,24.663801193237305,1.8115710020065308,17.946456909179688
2010-06-15,6.3420000076293945,12.137859344482422,12.294859886169434,25.271635055541992,1.7642860412597656,18.28049659729004
2010-06-16,6.34499979019165,12.191633224487305,12.375838279724121,25.450023651123047,1.781000018119812,18.418041229248047
2010-06-17,6.29449987411499,12.153226852416992,12.34645938873291,25.397172927856445,1.7979999780654907,18.29360008239746
2010-06-18,6.291500091552734,12.153226852416992,12.345224380493164,25.88607406616211,1.805999994277954,18.385297775268555
2010-06-21,6.127500057220459,12.130178451538086,12.062043190002441,25.6812686920166,1.6998569965362549,18.300148010253906
2010-06-22,6.115499973297119,11.968851089477539,12.005011558532715,25.324493408203125,1.6632859706878662,17.985761642456055
2010-06-23,6.072500228881836,11.853617668151855,11.901317596435547,25.694475173950195,1.6824289560317993,17.89405632019043
2010-06-24,5.916500091552734,11.538650512695312,11.729728698730469,25.126279830932617,1.6464289426803589,17.592763900756836
2010-06-25,6.050000190734863,11.84593677520752,11.6699800491333,26.057861328125,1.6854289770126343,17.71721076965332
2010-06-28,5.889999866485596,11.707656860351562,11.655167579650879,25.46323585510254,1.6801429986953735,17.704113006591797
2010-06-29,5.430500030517578,11.192954063415527,11.215210914611816,24.485410690307617,1.6082860231399536,16.98363494873047
2010-06-30,5.4629998207092285,11.03930950164795,10.98535442352295,24.18808364868164,1.5521429777145386,16.767499923706055
2010-07-01,5.547999858856201,10.770432472229004,10.850555419921875,23.870529174804688,1.5665709972381592,16.492401123046875
2010-07-02,5.456999778747559,10.63215446472168,10.777969360351562,23.705120086669922,1.5297139883041382,16.295902252197266
2010-07-06,5.502999782562256,10.801159858703613,10.766118049621582,24.035917282104492,1.5324289798736572,16.472755432128906
2010-07-07,5.671500205993652,11.300498962402344,11.114972114562988,25.240026473999023,1.692713975906372,17.461769104003906
2010-07-08,5.810999870300293,11.415732383728027,11.271994590759277,25.24665069580078,1.6711430549621582,17.44866943359375
2010-07-09,5.86299991607666,11.6077880859375,11.541847229003906,25.703149795532227,1.6790000200271606,17.684467315673828
2010-07-12,5.975500106811523,11.684609413146973,11.74775218963623,25.928096771240234,1.705428957939148,17.723756790161133
2010-07-13,6.182499885559082,12.03798770904541,12.07784366607666,26.78156852722168,1.7274290323257446,18.300148010253906
2010-07-14,6.164999961853027,12.03798770904541,12.130678176879883,26.69554901123047,1.7571430206298828,18.116750717163086
2010-07-15,6.103000164031982,11.822887420654297,12.196844100952148,26.768325805664062,1.7301429510116577,18.215002059936523
2010-07-16,5.924499988555908,10.739702224731445,11.347298622131348,25.80239486694336,1.6912859678268433,17.186677932739258
2010-07-19,5.997000217437744,10.455460548400879,11.509503364562988,25.828861236572266,1.698570966720581,17.04258918762207
2010-07-20,6.005000114440918,10.578381538391113,11.889960289001465,26.219196319580078,1.7198569774627686,16.97053337097168
2010-07-21,5.871500015258789,10.263409614562988,11.788982391357422,25.418663024902344,1.7092859745025635,17.06878662109375
2010-07-22,6.003499984741211,10.493870735168457,11.969457626342773,26.033958435058594,1.479429006576538,17.93990135192871
2010-07-23,5.94350004196167,10.555326461791992,12.099075317382812,26.351518630981445,1.5385710000991821,17.959556579589844
2010-07-26,5.920000076293945,10.870299339294434,12.072165489196777,26.68231964111328,1.4684289693832397,18.28049659729004
2010-07-27,5.856500148773193,10.901025772094727,12.16252613067627,26.92049789428711,1.4869999885559082,18.594894409179688
2010-07-28,5.856500148773193,10.747381210327148,11.958101272583008,26.675701141357422,1.4329999685287476,18.385297775268555
2010-07-29,5.8429999351501465,10.778112411499023,11.973902702331543,26.60292625427246,1.4002859592437744,18.13640022277832
2010-07-30,5.894499778747559,10.785794258117676,11.970446586608887,26.64923667907715,1.465000033378601,18.162609100341797
2010-08-02,6.003499984741211,11.093084335327148,12.107715606689453,27.54900360107422,1.455428957939148,18.712787628173828
2010-08-03,6.120999813079834,11.016261100769043,12.09339714050293,27.178518295288086,1.4915709495544434,18.418041229248047
2010-08-04,6.379000186920166,10.901025772094727,12.500518798828125,27.31745147705078,1.5447139739990234,18.32617950439453
2010-08-05,6.391499996185303,10.770432472229004,12.544464111328125,27.304227828979492,1.5789999961853027,18.293378829956055
2010-08-06,6.415999889373779,10.724337577819824,12.349915504455566,26.755096435546875,1.6902860403060913,18.208072662353516
2010-08-09,6.441500186920166,10.685927391052246,12.476568222045898,26.344900131225586,1.6699999570846558,18.52303123474121
2010-08-10,6.5,10.470826148986816,12.436079978942871,25.914865493774414,1.7858569622039795,18.221202850341797
2010-08-11,6.29449987411499,10.132805824279785,12.14055347442627,24.98862075805664,1.8067140579223633,17.25665855407715
2010-08-12,6.328000068664551,10.032939910888672,12.14721965789795,25.015079498291016,1.9007140398025513,17.059816360473633
2010-08-13,6.234499931335449,10.163536071777344,12.007478713989258,24.809993743896484,1.889428973197937,16.954835891723633
2010-08-16,6.303500175476074,10.132805824279785,11.988716125488281,24.935699462890625,1.960286021232605,16.849851608276367
2010-08-17,6.442999839782715,10.148174285888672,12.110432624816895,24.796764373779297,1.8995709419250488,16.62676239013672
2010-08-18,6.482500076293945,10.232678413391113,11.90378475189209,25.068021774291992,1.795714020729065,16.65300178527832
2010-08-19,6.378499984741211,10.002213478088379,11.55369758605957,24.52550506591797,1.8320000171661377,16.0296630859375
2010-08-20,6.388000011444092,9.88697624206543,11.406798362731934,24.571805953979492,1.8565709590911865,16.141220092773438
2010-08-23,6.329999923706055,9.88697624206543,11.457409858703613,24.39980697631836,1.8128570318222046,15.8984375
2010-08-24,6.226500034332275,9.710290908813477,11.144353866577148,23.956539154052734,1.732571005821228,15.511314392089844
2010-08-25,6.34250020980835,9.725654602050781,11.22409725189209,23.96976089477539,1.774999976158142,15.485064506530762
2010-08-26,6.243000030517578,9.579693794250488,11.134230613708496,23.572795867919922,1.7977139949798584,15.412893295288086
2010-08-27,6.331999778747559,9.710290908813477,11.328039169311523,24.214550018310547,1.801429033279419,15.747527122497559
2010-08-30,6.189499855041504,9.464456558227539,11.176447868347168,23.718355178833008,1.7585710287094116,15.255416870117188
2010-08-31,6.241499900817871,9.572009086608887,11.110529899597168,24.05576515197754,1.7931430339813232,15.452256202697754
2010-09-01,6.624499797821045,10.156325340270996,11.365072250366211,24.96878433227539,1.9272860288619995,16.180580139160156
2010-09-02,6.760499954223633,10.21014404296875,11.43543529510498,25.24665069580078,1.9714289903640747,16.46929168701172
2010-09-03,6.939499855041504,10.379289627075195,11.611223220825195,25.914865493774414,1.9782860279083252,16.954835891723633
2010-09-07,6.861000061035156,10.156325340270996,11.465555191040039,25.3260440826416,2.02557110786438,16.351181030273438
2010-09-08,6.956999778747559,10.279340744018555,11.618133544921875,25.88178825378418,2.085714101791382,16.548023223876953
2010-09-09,7.019000053405762,10.379289627075195,11.756393432617188,26.530155181884766,2.0811429023742676,16.85641098022461
2010-09-10,7.122000217437744,10.417729377746582,11.755403518676758,26.305208206176758,2.0880000591278076,16.895780563354492
2010-09-13,7.253499984741211,10.725265502929688,11.906747817993164,27.204994201660156,2.113429069519043,17.38789176940918
2010-09-14,7.287499904632568,10.517679214477539,11.861321449279785,26.94034194946289,2.0950000286102295,17.09918212890625
2010-09-15,7.272500038146973,10.540743827819824,11.866506576538086,27.112363815307617,2.0445709228515625,17.28290557861328
2010-09-16,7.406499862670898,10.417729377746582,11.876875877380371,27.118974685668945,2.007143020629883,17.09918212890625
2010-09-17,7.415999889373779,10.302401542663574,12.101297378540039,26.503698348999023,2.006571054458618,17.06638526916504
2010-09-20,7.565000057220459,10.563804626464844,12.548909187316895,27.251300811767578,2.041285991668701,17.42725944519043
2010-09-21,7.536499977111816,10.494611740112305,12.676797866821289,26.85434341430664,2.1028571128845215,17.309154510498047
2010-09-22,7.5914998054504395,10.317781448364258,12.739506721496582,26.42429542541504,2.2418570518493652,16.93514633178711
2010-09-23,7.642499923706055,10.125570297241211,12.677290916442871,25.868555068969727,2.292428970336914,16.429912567138672
2010-09-24,8.036499977111816,10.456171989440918,13.0182466506958,26.2985897064209,2.3172860145568848,16.790796279907227
2010-09-27,7.968500137329102,10.179389953613281,13.095274925231934,25.855321884155273,2.3570001125335693,16.751434326171875
2010-09-28,7.985000133514404,10.2024564743042,13.01528263092041,25.769311904907227,2.312285900115967,16.633323669433594
2010-09-29,7.94950008392334,10.079440116882324,13.028120994567871,25.41204261779785,2.4375710487365723,16.429912567138672
2010-09-30,7.853000164031982,10.07175350189209,12.981213569641113,25.18049430847168,2.316570997238159,16.48241424560547
2010-10-01,7.685500144958496,10.225521087646484,12.97701644897461,25.67668342590332,2.2094290256500244,16.77111053466797
2010-10-04,7.769499778747559,10.110197067260742,12.896282196044922,25.802555084228516,2.234143018722534,16.65300178527832
2010-10-05,8.043499946594238,10.425419807434082,13.288344383239746,26.2596492767334,2.2308568954467773,17.223857879638672
2010-10-06,7.769999980926514,10.29471492767334,13.192550659179688,26.431880950927734,2.146713972091675,17.25665855407715
2010-10-07,7.813499927520752,10.2332124710083,13.085400581359863,26.180147171020508,2.163285970687866,17.059816360473633
2010-10-08,7.777500152587891,10.133261680603027,13.241927146911621,26.041038513183594,2.13771390914917,17.027008056640625
2010-10-11,7.651500225067139,10.110197067260742,13.303403854370117,26.31927490234375,2.195570945739746,16.830167770385742
2010-10-12,7.823999881744385,10.39466381072998,13.366360664367676,26.76311492919922,2.2198569774627686,17.046695709228516
2010-10-13,7.758500099182129,10.217830657958984,13.413516998291016,26.392135620117188,2.208714008331299,16.93514633178711
2010-10-14,7.776500225067139,9.687334060668945,13.355003356933594,25.650196075439453,2.1825709342956543,16.219951629638672
2010-10-15,8.232000350952148,9.210653305053711,14.849180221557617,24.610136032104492,2.2245709896087646,15.471942901611328
2010-10-18,8.178000450134277,9.487439155578613,15.250622749328613,25.30571937561035,2.18571400642395,16.318370819091797
2010-10-19,7.933499813079834,9.072263717651367,15.006693840026855,24.967859268188477,2.1332859992980957,16.108413696289062
2010-10-20,7.933499813079834,9.033824920654297,15.01039981842041,25.23947525024414,2.187856912612915,16.7973575592041
2010-10-21,8.248499870300293,8.733978271484375,15.10940170288086,24.974489212036133,2.4670000076293945,17.079504013061523
2010-10-22,8.456500053405762,8.79548168182373,15.122734069824219,24.974489212036133,2.4014289379119873,17.131994247436523
2010-10-25,8.449999809265137,8.580214500427246,15.220747947692871,24.557138442993164,2.3834290504455566,16.876096725463867
2010-10-26,8.4975004196167,8.687849044799805,15.27259635925293,24.643264770507812,2.537429094314575,17.000770568847656
2010-10-27,8.375499725341797,8.872367858886719,15.220008850097656,24.86850357055664,2.549999952316284,16.895780563354492
2010-10-28,8.342000007629395,8.864678382873535,15.272102355957031,24.848615646362305,2.509999990463257,17.02045440673828
2010-10-29,8.261500358581543,8.803171157836914,15.151618957519531,24.928115844726562,2.4795711040496826,17.09918212890625
2010-11-01,8.128999710083008,8.841614723205566,15.183714866638184,24.788997650146484,2.3910000324249268,17.013883590698242
2010-11-02,8.230500221252441,8.764730453491211,15.198528289794922,24.484268188476562,2.451570987701416,17.040138244628906
2010-11-03,8.423500061035156,8.856990814208984,15.311604499816895,24.987741470336914,2.4494290351867676,17.395139694213867
2010-11-04,8.446499824523926,9.325979232788086,15.412583351135254,26.365638732910156,2.3974289894104004,18.052547454833984
2010-11-05,8.53849983215332,9.502813339233398,15.432579040527344,27.120832443237305,2.4014289379119873,19.2096004486084
2010-11-08,8.599499702453613,9.687334060668945,15.47430419921875,26.835969924926758,2.4161429405212402,19.09126091003418
2010-11-09,8.513500213623047,9.433621406555176,15.426161766052246,26.431880950927734,2.435142993927002,18.493024826049805
2010-11-10,8.666500091552734,9.66426944732666,15.378264427185059,26.908843994140625,2.5267140865325928,18.788854598999023
2010-11-11,8.518500328063965,9.510499954223633,15.237783432006836,26.51139259338379,2.502000093460083,18.532459259033203
2010-11-12,8.284000396728516,9.318293571472168,14.894608497619629,26.239774703979492,2.4714291095733643,18.105148315429688
2010-11-15,7.945000171661377,9.30291748046875,14.701539039611816,26.551122665405273,2.4042859077453613,18.17745018005371
2010-11-16,7.888999938964844,9.17990493774414,14.411444664001465,26.239774703979492,2.3628571033477783,17.87504768371582
2010-11-17,7.917500019073486,8.933874130249023,14.407246589660645,25.95492172241211,2.381143093109131,17.65810203552246
2010-11-18,8.208499908447266,8.995383262634277,14.728449821472168,26.27289390563965,2.4047141075134277,18.085420608520508
2010-11-19,8.241000175476074,8.964629173278809,14.586983680725098,26.107284545898438,2.4719998836517334,18.0722713470459
2010-11-22,8.519499778747559,8.687849044799805,14.596610069274902,25.511075973510742,2.6902859210968018,17.717269897460938
2010-11-23,8.40999984741211,8.526394844055176,14.393915176391602,24.928115844726562,2.6815710067749023,17.6186580657959
2010-11-24,8.862500190734863,8.672469139099121,14.68919563293457,25.279220581054688,2.696713924407959,17.82245635986328
2010-11-26,8.859999656677246,8.549455642700195,14.566492080688477,24.84200668334961,2.741429090499878,17.52004623413086
2010-11-29,8.974499702453613,8.695539474487305,14.371695518493652,25.113603591918945,2.8417139053344727,17.881616592407227
2010-11-30,8.770000457763672,8.41875171661377,13.719904899597168,24.775758743286133,2.9414288997650146,17.88819694519043
2010-12-01,8.827500343322754,8.688094139099121,13.93321704864502,25.272586822509766,2.859143018722534,18.098567962646484
2010-12-02,8.826499938964844,8.988215446472168,14.117646217346191,26.041038513183594,2.7631430625915527,18.920330047607422
2010-12-03,8.784000396728516,9.12673282623291,14.146780014038086,26.239774703979492,2.6492860317230225,19.097835540771484
2010-12-06,8.90250015258789,8.95743465423584,14.279111862182617,26.431880950927734,2.763856887817383,18.89403533935547
2010-12-07,8.838500022888184,8.903565406799316,14.495882034301758,26.00128936767578,2.711570978164673,18.716541290283203
2010-12-08,8.814499855041504,9.234468460083008,14.57982349395752,26.670373916625977,2.688999891281128,19.308210372924805
2010-12-09,8.742500305175781,9.734663963317871,14.603525161743164,27.03472900390625,2.729285955429077,19.76839256286621
2010-12-10,8.781000137329102,9.850099563598633,14.621054649353027,27.445444107055664,2.780428886413574,19.89987564086914
2010-12-13,8.712499618530273,9.650018692016602,14.680554389953613,27.498435974121094,2.625714063644409,19.867008209228516
2010-12-14,8.696999549865723,9.542282104492188,14.687714576721191,27.021461486816406,2.549285888671875,19.604042053222656
2010-12-15,8.778499603271484,9.457636833190918,14.573897361755371,26.637248992919922,2.549999952316284,19.584331512451172
2010-12-16,8.902000427246094,9.634628295898438,14.608707427978516,26.504756927490234,2.5950000286102295,19.735530853271484
2010-12-17,8.878999710083008,9.673103332519531,14.58624267578125,26.279521942138672,2.571713924407959,19.696083068847656
2010-12-20,9.16450023651123,9.711583137512207,14.691415786743164,26.46501922607422,2.5435709953308105,19.788114547729492
2010-12-21,9.237500190734863,9.988615989685059,14.889175415039062,27.160581588745117,2.6605710983276367,20.26145362854004
2010-12-22,9.23799991607666,10.296431541442871,14.948923110961914,27.929018020629883,2.6478569507598877,20.583585739135742
2010-12-23,9.129500389099121,10.050178527832031,14.917815208435059,27.87603187561035,2.636857032775879,20.373218536376953
2010-12-27,9.107000350952148,10.211780548095703,14.872140884399414,28.26687240600586,2.571571111679077,20.51784324645996
2010-12-28,9.054499626159668,10.26564884185791,14.78671646118164,28.227136611938477,2.623857021331787,20.511272430419922
2010-12-29,9.168499946594238,10.242565155029297,14.838069915771484,28.061525344848633,2.5752859115600586,20.3929386138916
