Date,CL=F,RB=F
2010-03-16,81.69999694824219,2.2750000953674316
2010-03-17,82.93000030517578,2.3097000122070312
2010-03-18,82.19999694824219,2.3008999824523926
2010-03-19,80.68000030517578,2.2555999755859375
2010-03-22,81.25,2.256200075149536
2010-03-23,81.91000366210938,2.2627999782562256
2010-03-24,80.61000061035156,2.2211999893188477
2010-03-25,80.52999877929688,2.2177000045776367
2010-03-26,80.0,2.20740008354187
2010-03-29,82.16999816894531,2.2613000869750977
2010-03-30,82.37000274658203,2.2746999263763428
2010-03-31,83.76000213623047,2.309999942779541
2010-04-01,84.87000274658203,2.323699951171875
2010-04-05,86.62000274658203,2.3501999378204346
2010-04-06,86.83999633789062,2.348299980163574
2010-04-07,85.87999725341797,2.31469988822937
2010-04-08,85.38999938964844,2.29830002784729
2010-04-09,84.91999816894531,2.289299964904785
2010-04-12,84.33999633789062,2.295799970626831
2010-04-13,84.05000305175781,2.309299945831299
2010-04-14,85.83999633789062,2.33270001411438
2010-04-15,85.51000213623047,2.326200008392334
2010-04-16,83.23999786376953,2.2769999504089355
2010-04-19,81.44999694824219,2.2544000148773193
2010-04-20,83.44999694824219,2.280900001525879
2010-04-21,83.68000030517578,2.2827000617980957
2010-04-22,83.69999694824219,2.3001999855041504
2010-04-23,85.12000274658203,2.353100061416626
2010-04-26,84.19999694824219,2.34089994430542
2010-04-27,82.44000244140625,2.3268001079559326
2010-04-28,83.22000122070312,2.33270001411438
2010-04-29,85.16999816894531,2.355600118637085
2010-04-30,86.1500015258789,2.3963000774383545
2010-05-03,86.19000244140625,2.4351000785827637
2010-05-04,82.73999786376953,2.322200059890747
2010-05-05,79.97000122070312,2.220400094985962
2010-05-06,77.11000061035156,2.1563000679016113
2010-05-07,75.11000061035156,2.1250998973846436
2010-05-10,76.80000305175781,2.172600030899048
2010-05-11,76.37000274658203,2.195199966430664
2010-05-12,75.6500015258789,2.210400104522705
2010-05-13,74.4000015258789,2.1951000690460205
2010-05-14,71.61000061035156,2.1308000087738037
2010-05-17,70.08000183105469,2.043100118637085
2010-05-18,69.41000366210938,2.043100118637085
2010-05-19,69.87000274658203,2.015199899673462
2010-05-20,68.01000213623047,1.9644999504089355
2010-05-21,70.04000091552734,1.9611999988555908
2010-05-24,70.20999908447266,1.9708000421524048
2010-05-25,68.75,1.930799961090088
2010-05-26,71.51000213623047,1.9703999757766724
2010-05-27,74.55000305175781,2.0388998985290527
2010-05-28,73.97000122070312,2.0197999477386475
2010-06-01,72.58000183105469,1.9824999570846558
2010-06-02,72.86000061035156,2.026099920272827
2010-06-03,74.61000061035156,2.081199884414673
2010-06-04,71.51000213623047,1.995300054550171
2010-06-07,71.44000244140625,1.9948999881744385
2010-06-08,71.98999786376953,1.9890999794006348
2010-06-09,74.37999725341797,2.0397000312805176
2010-06-10,75.4800033569336,2.070499897003174
2010-06-11,73.77999877929688,2.0497000217437744
2010-06-14,75.12000274658203,2.0764000415802
2010-06-15,76.94000244140625,2.121500015258789
2010-06-16,77.66999816894531,2.14520001411438
2010-06-17,76.79000091552734,2.1640000343322754
2010-06-18,77.18000030517578,2.147599935531616
2010-06-21,77.81999969482422,2.1428000926971436
2010-06-22,77.20999908447266,2.133500099182129
2010-06-23,76.3499984741211,2.0822999477386475
2010-06-24,76.51000213623047,2.0934998989105225
2010-06-25,78.86000061035156,2.167799949645996
2010-06-28,78.25,2.1375999450683594
2010-06-29,75.94000244140625,2.072000026702881
2010-06-30,75.62999725341797,2.0606000423431396
2010-07-01,72.94999694824219,1.9975999593734741
2010-07-02,72.13999938964844,1.9776999950408936
2010-07-06,71.9800033569336,1.9713000059127808
2010-07-07,74.06999969482422,2.0253000259399414
2010-07-08,75.44000244140625,2.051100015640259
2010-07-09,76.08999633789062,2.069999933242798
2010-07-12,74.94999694824219,2.0280001163482666
2010-07-13,77.1500015258789,2.0820999145507812
2010-07-14,77.04000091552734,2.066499948501587
2010-07-15,76.62000274658203,2.060699939727783
2010-07-16,76.01000213623047,2.0485999584198
2010-07-19,76.54000091552734,2.059000015258789
2010-07-20,77.44000244140625,2.0785999298095703
2010-07-21,76.55999755859375,2.0678000450134277
2010-07-22,79.30000305175781,2.1466000080108643
2010-07-23,78.9800033569336,2.1222000122070312
2010-07-26,78.9800033569336,2.105799913406372
2010-07-27,77.5,2.063199996948242
2010-07-28,76.98999786376953,2.0634000301361084
2010-07-29,78.36000061035156,2.097399950027466
2010-07-30,78.94999694824219,2.106600046157837
2010-08-02,81.33999633789062,2.1684999465942383
2010-08-03,82.55000305175781,2.19350004196167
2010-08-04,82.47000122070312,2.174999952316284
2010-08-05,82.01000213623047,2.164400100708008
2010-08-06,80.69999694824219,2.1126999855041504
2010-08-09,81.4800033569336,2.1187000274658203
2010-08-10,80.25,2.0852999687194824
2010-08-11,78.0199966430664,1.9975999593734741
2010-08-12,75.73999786376953,1.954800009727478
2010-08-13,75.38999938964844,1.9395999908447266
2010-08-16,75.23999786376953,1.924299955368042
2010-08-17,75.7699966430664,1.9531999826431274
2010-08-18,75.41999816894531,1.9611999988555908
2010-08-19,74.43000030517578,1.9286999702453613
2010-08-20,73.45999908447266,1.9250999689102173
2010-08-23,73.0999984741211,1.88100004196167
2010-08-24,71.62999725341797,1.8494000434875488
2010-08-25,72.5199966430664,1.8638999462127686
2010-08-26,73.36000061035156,1.9084999561309814
2010-08-27,75.16999816894531,1.9479000568389893
2010-08-30,74.69999694824219,1.9341000318527222
2010-08-31,71.91999816894531,1.8894000053405762
2010-09-01,73.91000366210938,1.8890999555587769
2010-09-02,75.0199966430664,1.9215999841690063
2010-09-03,74.5999984741211,1.9194999933242798
2010-09-07,74.08999633789062,1.9328999519348145
2010-09-08,74.66999816894531,1.9393999576568604
2010-09-09,74.25,1.9354000091552734
2010-09-10,76.44999694824219,1.973099946975708
2010-09-13,77.19000244140625,1.9805999994277954
2010-09-14,76.80000305175781,1.968999981880188
2010-09-15,76.0199966430664,1.962499976158142
2010-09-16,74.56999969482422,1.9247000217437744
2010-09-17,73.66000366210938,1.9191999435424805
2010-09-20,74.86000061035156,1.9495999813079834
2010-09-21,73.5199966430664,1.919600009918213
2010-09-22,74.70999908447266,1.9013999700546265
2010-09-23,75.18000030517578,1.9174000024795532
2010-09-24,76.48999786376953,1.947100043296814
2010-09-27,76.5199966430664,1.948799967765808
2010-09-28,76.18000030517578,1.9479000568389893
2010-09-29,77.86000061035156,1.9954999685287476
2010-09-30,79.97000122070312,2.044800043106079
2010-10-01,81.58000183105469,2.0861001014709473
2010-10-04,81.47000122070312,2.0933001041412354
2010-10-05,82.81999969482422,2.125499963760376
2010-10-06,83.2300033569336,2.155900001525879
2010-10-07,81.66999816894531,2.118000030517578
2010-10-08,82.66000366210938,2.15120005607605
2010-10-11,82.20999908447266,2.1654999256134033
2010-10-12,81.66999816894531,2.1238999366760254
2010-10-13,83.01000213623047,2.166100025177002
2010-10-14,82.69000244140625,2.1364998817443848
2010-10-15,81.25,2.103800058364868
2010-10-18,83.08000183105469,2.1514999866485596
2010-10-19,79.48999786376953,2.04830002784729
2010-10-20,81.7699966430664,2.0826001167297363
2010-10-21,80.55999755859375,2.0409998893737793
2010-10-22,81.69000244140625,2.063800096511841
2010-10-25,82.5199966430664,2.0773000717163086
2010-10-26,82.55000305175781,2.0940001010894775
2010-10-27,81.94000244140625,2.1019999980926514
2010-10-28,82.18000030517578,2.1138999462127686
2010-10-29,81.43000030517578,2.1045000553131104
2010-11-01,82.94999694824219,2.092900037765503
2010-11-02,83.9000015258789,2.109600067138672
2010-11-03,84.69000244140625,2.138000011444092
2010-11-04,86.48999786376953,2.1770999431610107
2010-11-05,86.8499984741211,2.180000066757202
2010-11-08,87.05999755859375,2.178499937057495
2010-11-09,86.72000122070312,2.184999942779541
2010-11-10,87.80999755859375,2.2362000942230225
2010-11-11,87.80999755859375,2.2356998920440674
2010-11-12,84.87999725341797,2.20989990234375
2010-11-15,84.86000061035156,2.194999933242798
2010-11-16,82.33999633789062,2.1556999683380127
2010-11-17,80.44000244140625,2.157900094985962
2010-11-18,81.8499984741211,2.228300094604492
2010-11-19,81.51000213623047,2.196000099182129
2010-11-22,81.73999786376953,2.151900053024292
2010-11-23,81.25,2.134200096130371
2010-11-24,83.86000061035156,2.213599920272827
2010-11-26,83.76000213623047,2.2102999687194824
2010-11-29,85.7300033569336,2.284600019454956
2010-11-30,84.11000061035156,2.265199899673462
2010-12-01,86.75,2.3004000186920166
2010-12-02,88.0,2.355299949645996
2010-12-03,89.19000244140625,2.352099895477295
2010-12-06,89.37999725341797,2.3417000770568848
2010-12-07,88.69000244140625,2.322999954223633
2010-12-08,88.27999877929688,2.3046000003814697
2010-12-09,88.37000274658203,2.3405001163482666
2010-12-10,87.79000091552734,2.309299945831299
2010-12-13,88.61000061035156,2.3183999061584473
2010-12-14,88.27999877929688,2.2964000701904297
2010-12-15,88.62000274658203,2.3092000484466553
2010-12-16,87.69999694824219,2.30430006980896
2010-12-17,88.0199966430664,2.3178000450134277
2010-12-20,88.80999755859375,2.3777999877929688
2010-12-21,89.81999969482422,2.3984999656677246
2010-12-22,90.4800033569336,2.424499988555908
2010-12-23,91.51000213623047,2.4426000118255615
2010-12-27,91.0,2.4209001064300537
2010-12-28,91.48999786376953,2.405600070953369
2010-12-29,91.12000274658203,2.390399932861328
2010-12-30,89.83999633789062,2.3917999267578125
2010-12-31,91.37999725341797,2.453200101852417
2011-01-03,91.55000305175781,2.427299976348877
2011-01-04,89.37999725341797,2.4140000343322754
2011-01-05,90.30000305175781,2.4451000690460205
2011-01-06,88.37999725341797,2.443000078201294
2011-01-07,88.02999877929688,2.413100004196167
2011-01-10,89.25,2.4542999267578125
2011-01-11,91.11000061035156,2.4783999919891357
2011-01-12,91.86000061035156,2.463099956512451
2011-01-13,91.4000015258789,2.4458999633789062
2011-01-14,91.54000091552734,2.4946000576019287
2011-01-18,91.37999725341797,2.4791998863220215
2011-01-19,90.86000061035156,2.481600046157837
2011-01-20,88.86000061035156,2.422499895095825
2011-01-21,89.11000061035156,2.458899974822998
2011-01-24,87.87000274658203,2.4131999015808105
2011-01-25,86.19000244140625,2.3427000045776367
2011-01-26,87.33000183105469,2.4305999279022217
2011-01-27,85.63999938964844,2.3815999031066895
2011-01-28,89.33999633789062,2.4567999839782715
2011-01-31,92.19000244140625,2.490600109100342
2011-02-01,90.7699966430664,2.519399881362915
2011-02-02,90.86000061035156,2.498500108718872
2011-02-03,90.54000091552734,2.5034000873565674
2011-02-04,89.02999877929688,2.43530011177063
2011-02-07,87.4800033569336,2.450500011444092
2011-02-08,86.94000244140625,2.4941999912261963
2011-02-09,86.70999908447266,2.5260000228881836
2011-02-10,86.7300033569336,2.4697999954223633
2011-02-11,85.58000183105469,2.4651999473571777
2011-02-14,84.80999755859375,2.517400026321411
2011-02-15,84.31999969482422,2.488800048828125
2011-02-16,84.98999786376953,2.5446999073028564
2011-02-17,86.36000061035156,2.5276999473571777
2011-02-18,86.19999694824219,2.551300048828125
2011-02-22,93.56999969482422,2.602099895477295
2011-02-23,98.0999984741211,2.714900016784668
2011-02-24,97.27999877929688,2.7167000770568848
2011-02-25,97.87999725341797,2.739500045776367
2011-02-28,96.97000122070312,2.729599952697754
2011-03-01,99.62999725341797,2.9834001064300537
2011-03-02,102.2300033569336,3.0295000076293945
2011-03-03,101.91000366210938,3.02620005607605
2011-03-04,104.41999816894531,3.0464000701904297
2011-03-07,105.44000244140625,3.0039000511169434
2011-03-08,105.0199966430664,2.946700096130371
2011-03-09,104.37999725341797,3.0271999835968018
2011-03-10,102.69999694824219,3.0195999145507812
2011-03-11,101.16000366210938,2.9876999855041504
2011-03-14,101.19000244140625,2.9602999687194824
2011-03-15,97.18000030517578,2.8029000759124756
2011-03-16,97.9800033569336,2.8436999320983887
2011-03-17,101.41999816894531,2.9505999088287354
2011-03-18,101.06999969482422,2.949399948120117
2011-03-21,102.33000183105469,2.9974000453948975
2011-03-22,104.0,3.004499912261963
2011-03-23,105.75,3.0213000774383545
2011-03-24,105.5999984741211,3.044800043106079
2011-03-25,105.4000015258789,3.0445001125335693
2011-03-28,103.9800033569336,3.027400016784668
2011-03-29,104.79000091552734,3.045799970626831
2011-03-30,104.2699966430664,3.063999891281128
2011-03-31,106.72000122070312,3.107599973678589
2011-04-01,107.94000244140625,3.1512999534606934
2011-04-04,108.47000122070312,3.168800115585327
2011-04-05,108.33999633789062,3.2012999057769775
2011-04-06,108.83000183105469,3.1928999423980713
2011-04-07,110.30000305175781,3.186500072479248
2011-04-08,112.79000091552734,3.260699987411499
2011-04-11,109.91999816894531,3.200500011444092
2011-04-12,106.25,3.164099931716919
2011-04-13,107.11000061035156,3.2423999309539795
2011-04-14,108.11000061035156,3.2346999645233154
2011-04-15,109.66000366210938,3.2892000675201416
2011-04-18,107.12000274658203,3.2527999877929688
2011-04-19,108.1500015258789,3.233099937438965
2011-04-20,111.44999694824219,3.2772998809814453
2011-04-21,112.29000091552734,3.3085999488830566
2011-04-25,112.27999877929688,3.3229000568389893
2011-04-26,112.20999908447266,3.3571999073028564
2011-04-27,112.76000213623047,3.4193999767303467
2011-04-28,112.86000061035156,3.429800033569336
2011-04-29,113.93000030517578,3.4647998809814453
2011-05-02,113.5199966430664,3.347899913787842
2011-05-03,111.05000305175781,3.329400062561035
2011-05-04,109.23999786376953,3.322499990463257
2011-05-05,99.80000305175781,3.095400094985962
2011-05-06,97.18000030517578,3.090100049972534
2011-05-09,102.55000305175781,3.27839994430542
2011-05-10,103.87999725341797,3.379699945449829
2011-05-11,98.20999908447266,3.12280011177063
2011-05-12,98.97000122070312,3.0638999938964844
2011-05-13,99.6500015258789,3.074399948120117
2011-05-16,97.37000274658203,2.9310998916625977
2011-05-17,96.91000366210938,2.919300079345703
2011-05-18,100.0999984741211,2.9554998874664307
2011-05-19,98.44000244140625,2.9260001182556152
2011-05-20,99.48999786376953,2.935800075531006
2011-05-23,97.69999694824219,2.9381000995635986
2011-05-24,99.58999633789062,2.992799997329712
2011-05-25,101.31999969482422,3.016200065612793
2011-05-26,100.2300033569336,3.04830002784729
2011-05-27,100.58999633789062,3.0920000076293945
2011-05-31,102.69999694824219,3.150399923324585
2011-06-01,100.29000091552734,2.977299928665161
2011-06-02,100.4000015258789,2.9677000045776367
2011-06-03,100.22000122070312,2.9930999279022217
2011-06-06,99.01000213623047,2.949899911880493
2011-06-07,99.08999633789062,2.9918999671936035
2011-06-08,100.73999786376953,2.9786999225616455
2011-06-09,101.93000030517578,3.039799928665161
2011-06-10,99.29000091552734,3.017699956893921
2011-06-13,97.30000305175781,2.996799945831299
2011-06-14,99.37000274658203,3.0645999908447266
2011-06-15,94.80999755859375,2.9235000610351562
2011-06-16,94.94999694824219,2.949399948120117
2011-06-17,93.01000213623047,2.946000099182129
2011-06-20,93.26000213623047,2.9114999771118164
2011-06-21,93.4000015258789,2.8826000690460205
2011-06-22,95.41000366210938,2.973299980163574
2011-06-23,91.0199966430664,2.837599992752075
2011-06-24,91.16000366210938,2.776599884033203
2011-06-27,90.61000061035156,2.807499885559082
2011-06-28,92.88999938964844,2.8896000385284424
2011-06-29,94.7699966430664,3.009700059890747
2011-06-30,95.41999816894531,3.031599998474121
2011-07-01,94.94000244140625,2.972599983215332
2011-07-05,96.88999938964844,2.977400064468384
2011-07-06,96.6500015258789,2.9976000785827637
2011-07-07,98.66999816894531,3.127000093460083
2011-07-08,96.19999694824219,3.092600107192993
2011-07-11,95.1500015258789,3.070499897003174
2011-07-12,97.43000030517578,3.0982000827789307
2011-07-13,98.05000305175781,3.151599884033203
2011-07-14,95.69000244140625,3.124799966812134
2011-07-15,97.23999786376953,3.129300117492676
2011-07-18,95.93000030517578,3.097399950027466
2011-07-19,97.5,3.1149001121520996
2011-07-20,98.13999938964844,3.1470000743865967
2011-07-21,99.12999725341797,3.0994999408721924
2011-07-22,99.87000274658203,3.1301000118255615
2011-07-25,99.19999694824219,3.1263999938964844
2011-07-26,99.58999633789062,3.153599977493286
2011-07-27,97.4000015258789,3.1422998905181885
2011-07-28,97.44000244140625,3.1175999641418457
2011-07-29,95.69999694824219,3.1129000186920166
2011-08-01,94.88999938964844,3.053999900817871
2011-08-02,93.79000091552734,3.0373001098632812
2011-08-03,91.93000030517578,2.931299924850464
2011-08-04,86.62999725341797,2.7372000217437744
2011-08-05,86.87999725341797,2.8052000999450684
2011-08-08,81.30999755859375,2.6916000843048096
2011-08-09,79.30000305175781,2.66759991645813
2011-08-10,82.88999938964844,2.7825000286102295
2011-08-11,85.72000122070312,2.8273000717163086
2011-08-12,85.37999725341797,2.822200059890747
2011-08-15,87.87999725341797,2.874500036239624
2011-08-16,86.6500015258789,2.853800058364868
2011-08-17,87.58000183105469,2.870300054550171
2011-08-18,82.37999725341797,2.7832000255584717
2011-08-19,82.26000213623047,2.841200113296509
2011-08-22,84.12000274658203,2.835099935531616
2011-08-23,85.44000244140625,2.8766000270843506
2011-08-24,85.16000366210938,2.8784000873565674
2011-08-25,85.30000305175781,2.967900037765503
2011-08-26,85.37000274658203,2.9346001148223877
2011-08-29,87.2699966430664,2.906399965286255
2011-08-30,88.9000015258789,2.995800018310547
2011-08-31,88.80999755859375,3.0320000648498535
2011-09-01,88.93000030517578,2.892699956893921
2011-09-02,86.44999694824219,2.839600086212158
2011-09-06,86.0199966430664,2.8225998878479004
2011-09-07,89.33999633789062,2.9079999923706055
2011-09-08,89.05000305175781,2.885200023651123
2011-09-09,87.23999786376953,2.7709999084472656
2011-09-12,88.19000244140625,2.7381999492645264
2011-09-13,90.20999908447266,2.7423999309539795
2011-09-14,88.91000366210938,2.725800037384033
2011-09-15,89.4000015258789,2.7827999591827393
2011-09-16,87.95999908447266,2.78410005569458
2011-09-19,85.69999694824219,2.696500062942505
2011-09-20,86.88999938964844,2.7014000415802
2011-09-21,85.91999816894531,2.6665000915527344
2011-09-22,80.51000213623047,2.559999942779541
2011-09-23,79.8499984741211,2.5546998977661133
2011-09-26,80.23999786376953,2.5694000720977783
2011-09-27,84.44999694824219,2.695499897003174
2011-09-28,81.20999908447266,2.650700092315674
2011-09-29,82.13999938964844,2.6191999912261963
2011-09-30,79.19999694824219,2.625999927520752
2011-10-03,77.61000061035156,2.510999917984009
2011-10-04,75.66999816894531,2.4883999824523926
2011-10-05,79.68000030517578,2.569200038909912
2011-10-06,82.58999633789062,2.686000108718872
2011-10-07,82.9800033569336,2.647599935531616
2011-10-10,85.41000366210938,2.6953001022338867
2011-10-11,85.80999755859375,2.7476000785827637
2011-10-12,85.56999969482422,2.748699903488159
2011-10-13,84.2300033569336,2.757499933242798
2011-10-14,86.80000305175781,2.824700117111206
2011-10-17,86.37999725341797,2.7428998947143555
2011-10-18,88.33999633789062,2.7469000816345215
2011-10-19,86.11000061035156,2.6714999675750732
2011-10-20,85.30000305175781,2.67549991607666
2011-10-21,87.4000015258789,2.6846001148223877
2011-10-24,91.2699966430664,2.688800096511841
2011-10-25,93.16999816894531,2.6998000144958496
2011-10-26,90.19999694824219,2.651599884033203
2011-10-27,93.95999908447266,2.742000102996826
2011-10-28,93.31999969482422,2.6821999549865723
2011-10-31,93.19000244140625,2.642899990081787
2011-11-01,92.19000244140625,2.6243999004364014
2011-11-02,92.51000213623047,2.62719988822937
2011-11-03,94.06999969482422,2.6417999267578125
2011-11-04,94.26000213623047,2.6633999347686768
2011-11-07,95.5199966430664,2.7281999588012695
2011-11-08,96.80000305175781,2.706399917602539
2011-11-09,95.73999786376953,2.644200086593628
2011-11-10,97.77999877929688,2.6368000507354736
2011-11-11,98.98999786376953,2.603800058364868
2011-11-14,98.13999938964844,2.5353000164031982
2011-11-15,99.37000274658203,2.585700035095215
2011-11-16,102.58999633789062,2.6273000240325928
2011-11-17,98.81999969482422,2.5071001052856445
2011-11-18,97.41000366210938,2.4783999919891357
2011-11-21,96.91999816894531,2.489000082015991
2011-11-22,98.01000213623047,2.561800003051758
2011-11-23,96.16999816894531,2.517699956893921
2011-11-25,96.7699966430664,2.448899984359741
2011-11-28,98.20999908447266,2.5181000232696533
2011-11-29,99.79000091552734,2.539099931716919
2011-11-30,100.36000061035156,2.567699909210205
2011-12-01,100.19999694824219,2.5578999519348145
2011-12-02,100.95999908447266,2.6161999702453613
2011-12-05,100.98999786376953,2.6136999130249023
2011-12-06,101.27999877929688,2.645400047302246
2011-12-07,100.48999786376953,2.586899995803833
2011-12-08,98.33999633789062,2.5666000843048096
2011-12-09,99.41000366210938,2.596100091934204
2011-12-12,97.7699966430664,2.5636000633239746
2011-12-13,100.13999938964844,2.6254000663757324
2011-12-14,94.94999694824219,2.503700017929077
2011-12-15,93.87000274658203,2.4876999855041504
2011-12-16,93.52999877929688,2.486999988555908
2011-12-19,93.87999725341797,2.4890999794006348
2011-12-20,97.22000122070312,2.578700065612793
2011-12-21,98.66999816894531,2.6198999881744385
2011-12-22,99.52999877929688,2.6398000717163086
2011-12-23,99.68000030517578,2.6872000694274902
2011-12-27,101.33999633789062,2.688800096511841
2011-12-28,99.36000061035156,2.6512999534606934
2011-12-29,99.6500015258789,2.6800999641418457
2011-12-30,98.83000183105469,2.686300039291382
2012-01-03,102.95999908447266,2.7486000061035156
2012-01-04,103.22000122070312,2.7852001190185547
2012-01-05,101.80999755859375,2.7365000247955322
2012-01-06,101.55999755859375,2.7516000270843506
2012-01-09,101.30999755859375,2.759000062942505
2012-01-10,102.23999786376953,2.7727999687194824
2012-01-11,100.87000274658203,2.7632999420166016
2012-01-12,99.0999984741211,2.731300115585327
2012-01-13,98.69999694824219,2.7342000007629395
2012-01-17,100.70999908447266,2.7713000774383545
2012-01-18,100.58999633789062,2.8254001140594482
2012-01-19,100.38999938964844,2.8157999515533447
2012-01-20,98.45999908447266,2.78439998626709
2012-01-23,99.58000183105469,2.777899980545044
2012-01-24,98.94999694824219,2.805000066757202
2012-01-25,99.4000015258789,2.8338000774383545
2012-01-26,99.69999694824219,2.84660005569458
2012-01-27,99.55999755859375,2.926800012588501
2012-01-30,98.77999877929688,2.870699882507324
2012-01-31,98.4800033569336,2.887399911880493
2012-02-01,97.61000061035156,2.892199993133545
2012-02-02,96.36000061035156,2.8689000606536865
2012-02-03,97.83999633789062,2.914400100708008
2012-02-06,96.91000366210938,2.9279000759124756
2012-02-07,98.41000366210938,2.927500009536743
2012-02-08,98.70999908447266,2.9751999378204346
2012-02-09,99.83999633789062,3.0127999782562256
2012-02-10,98.66999816894531,2.974900007247925
2012-02-13,100.91000366210938,3.012500047683716
2012-02-14,100.73999786376953,2.9825000762939453
2012-02-15,101.80000305175781,3.006700038909912
2012-02-16,102.30999755859375,3.047100067138672
2012-02-17,103.23999786376953,3.0155999660491943
2012-02-21,105.83999633789062,3.070199966430664
2012-02-22,106.27999877929688,3.0876998901367188
2012-02-23,107.83000183105469,3.113600015640259
2012-02-24,109.7699966430664,3.1528000831604004
2012-02-27,108.55999755859375,3.1282999515533447
2012-02-28,106.55000305175781,3.04010009765625
2012-02-29,107.06999969482422,3.04229998588562
2012-03-01,108.83999633789062,3.3517000675201416
2012-03-02,106.69999694824219,3.2720999717712402
2012-03-05,106.72000122070312,3.257999897003174
2012-03-06,104.69999694824219,3.2298998832702637
2012-03-07,106.16000366210938,3.287400007247925
2012-03-08,106.58000183105469,3.313999891281128
2012-03-09,107.4000015258789,3.33240008354187
2012-03-12,106.33999633789062,3.322999954223633
2012-03-13,106.70999908447266,3.354599952697754
2012-03-14,105.43000030517578,3.3469998836517334
2012-03-15,105.11000061035156,3.2885000705718994
2012-03-16,107.05999755859375,3.3568999767303467
2012-03-19,108.08999633789062,3.367799997329712
2012-03-20,105.61000061035156,3.363100051879883
2012-03-21,107.2699966430664,3.357100009918213
2012-03-22,105.3499984741211,3.339600086212158
2012-03-23,106.87000274658203,3.385200023651123
2012-03-26,107.02999877929688,3.416599988937378
2012-03-27,107.33000183105469,3.405600070953369
2012-03-28,105.41000366210938,3.3954999446868896
2012-03-29,102.77999877929688,3.400599956512451
2012-03-30,103.0199966430664,3.389899969100952
2012-04-02,105.2300033569336,3.382200002670288
2012-04-03,104.01000213623047,3.395400047302246
2012-04-04,101.47000122070312,3.3336000442504883
2012-04-05,103.30999755859375,3.3405001163482666
2012-04-09,102.45999908447266,3.2967000007629395
2012-04-10,101.0199966430664,3.2495999336242676
2012-04-11,102.69999694824219,3.2955000400543213
2012-04-12,103.63999938964844,3.3566999435424805
2012-04-13,102.83000183105469,3.346100091934204
2012-04-16,102.93000030517578,3.2669999599456787
2012-04-17,104.19999694824219,3.2339999675750732
2012-04-18,102.66999816894531,3.202699899673462
2012-04-19,102.2699966430664,3.154099941253662
2012-04-20,103.05000305175781,3.142699956893921
2012-04-23,103.11000061035156,3.187299966812134
2012-04-24,103.55000305175781,3.1593000888824463
2012-04-25,104.12000274658203,3.1556999683380127
2012-04-26,104.55000305175781,3.183300018310547
2012-04-27,104.93000030517578,3.206199884414673
2012-04-30,104.87000274658203,3.1844000816345215
2012-05-01,106.16000366210938,3.097100019454956
2012-05-02,105.22000122070312,3.075700044631958
2012-05-03,102.54000091552734,3.049999952316284
2012-05-04,98.48999786376953,2.975800037384033
2012-05-07,97.94000244140625,2.974100112915039
2012-05-08,97.01000213623047,2.9944000244140625
2012-05-09,96.80999755859375,3.0241000652313232
2012-05-10,97.08000183105469,3.010200023651123
2012-05-11,96.12999725341797,3.0007998943328857
2012-05-14,94.77999877929688,2.9590001106262207
2012-05-15,93.9800033569336,2.9440999031066895
