Date,AAPL,ABBV,ABT,ACN,ADBE,AMZN,AVGO,BAC,BMY,CMCSA,COST,CSCO,CVX,DHR,DIS,GOOG,GOOGL,HD,JNJ,JPM,KO,LIN,LLY,MA,MCD,MRK,MSFT,NEE,NVDA,PEP,PFE,PG,PM,TMO,UNH,V,VZ,WFC,WMT,XOM
2013-01-16,15.284561157226562,21.05466079711914,25.343416213989258,55.13743591308594,37.880001068115234,13.446499824523926,2.5056381225585938,9.152708053588867,22.252885818481445,13.506800651550293,79.82935333251953,14.055167198181152,65.20194244384766,24.26982879638672,45.41972351074219,17.65730094909668,17.740341186523438,46.642574310302734,49.91069030761719,32.85670852661133,24.565309524536133,87.8927993774414,40.374488830566406,48.154903411865234,63.82783508300781,26.58456802368164,21.679256439208984,12.386449813842773,0.27856123447418213,47.64258575439453,14.356952667236328,47.63529968261719,46.12564468383789,64.6114273071289,42.97734832763672,36.365394592285156,21.091670989990234,24.0953311920166,17.74273681640625,52.1353645324707
2013-01-17,15.18156909942627,21.57598876953125,25.405414581298828,55.13743591308594,37.72999954223633,13.52400016784668,2.523764133453369,8.764217376708984,22.213991165161133,13.77225112915039,79.38118743896484,14.001696586608887,65.6424560546875,24.528396606445312,46.195377349853516,17.561758041381836,17.644344329833984,47.511741638183594,50.13076400756836,32.590049743652344,24.69037437438965,88.4081039428711,40.67962646484375,48.345176696777344,64.29022979736328,26.715810775756836,21.84761619567871,12.346500396728516,0.28224778175354004,48.27579879760742,14.475648880004883,47.86199951171875,46.54336166381836,65.76590728759766,43.57002639770508,36.29275894165039,21.406705856323242,24.05413055419922,17.650449752807617,52.560760498046875
2013-01-18,15.10063362121582,22.10917091369629,25.37441062927246,55.31098556518555,37.97999954223633,13.605999946594238,2.4969382286071777,8.65544319152832,22.337154388427734,13.882566452026367,79.56985473632812,14.048483848571777,65.9284896850586,24.44759178161621,46.13367462158203,17.393627166748047,17.475421905517578,47.8184928894043,50.357688903808594,32.60408401489258,24.815441131591797,88.63456726074219,41.0152587890625,48.12810516357422,64.64054107666016,26.859546661376953,21.84761619567871,12.42813491821289,0.28040459752082825,48.30913162231445,14.319186210632324,48.047489166259766,46.98196029663086,66.21427154541016,43.69817352294922,35.927276611328125,21.61503028869629,23.985462188720703,17.740182876586914,52.910404205322266
2013-01-22,15.244695663452148,21.57598876953125,25.49842643737793,55.587093353271484,37.95000076293945,13.509499549865723,2.4969382286071777,8.818607330322266,22.58995819091797,13.723986625671387,80.31681060791016,13.948234558105469,66.3117904663086,24.403152465820312,46.4774284362793,17.353134155273438,17.43474006652832,48.023006439208984,49.98635482788086,32.660221099853516,24.44024658203125,89.0249252319336,40.76353454589844,48.0135612487793,65.12397766113281,26.997020721435547,21.76744842529297,12.502825736999512,0.27902212738990784,48.12249755859375,14.394721031188965,48.054344177246094,47.0080451965332,66.4814453125,44.86751174926758,36.10434341430664,21.818269729614258,24.06100082397461,17.837581634521484,52.98029708862305
2013-01-23,15.523746490478516,22.39352035522461,25.428672790527344,56.210357666015625,38.25,13.405500411987305,2.4954886436462402,8.872997283935547,22.622373580932617,13.789490699768066,80.2932357788086,13.781152725219727,65.79690551757812,24.427391052246094,47.552772521972656,18.306867599487305,18.392961502075195,48.54157638549805,50.09638214111328,32.44267654418945,24.44024658203125,86.48739624023438,39.97023010253906,47.81033706665039,65.49532318115234,26.759557723999023,22.136249542236328,12.46982479095459,0.2794829308986664,47.862545013427734,14.37852668762207,48.562705993652344,46.3867073059082,66.59593963623047,44.7794189453125,36.10434341430664,21.742053985595703,23.99919319152832,17.81452178955078,52.852108001708984
2013-01-24,13.605674743652344,22.192115783691406,25.420917510986328,56.28135299682617,38.11000061035156,13.67300033569336,2.459963321685791,8.95846176147461,23.212223052978516,13.64470100402832,80.89867401123047,14.048483848571777,66.07723999023438,24.44355583190918,47.552772521972656,18.620664596557617,18.708232879638672,49.191619873046875,50.26829528808594,32.54091262817383,24.427082061767578,86.76067352294922,40.54993438720703,48.24449157714844,65.37620544433594,26.872041702270508,22.15228271484375,12.523670196533203,0.2808653712272644,48.142486572265625,14.486437797546387,48.377227783203125,46.86708450317383,66.5577621459961,45.02770233154297,36.22011184692383,21.640430450439453,24.143396377563477,17.891420364379883,53.23086929321289
2013-01-25,13.284932136535645,22.27505111694336,25.41316795349121,56.967708587646484,38.31999969482422,14.19950008392334,2.4766383171081543,9.028388023376465,23.782651901245117,13.70674991607666,80.4819564819336,14.135366439819336,66.47769165039062,24.459716796875,47.93178176879883,18.607336044311523,18.694839477539062,49.534915924072266,50.832176208496094,33.095314025878906,24.387592315673828,87.2369155883789,40.58808898925781,47.982147216796875,65.66348266601562,27.159507751464844,22.35271644592285,12.593146324157715,0.28593432903289795,48.31576156616211,14.56737232208252,50.3214111328125,46.689544677734375,67.94121551513672,44.88353729248047,36.28367233276367,21.681081771850586,24.12965965270996,17.688901901245117,53.45230484008789
2013-01-28,13.585437774658203,21.854434967041016,25.575929641723633,56.88093185424805,38.2400016784668,13.802000045776367,2.499838352203369,8.919612884521484,23.601154327392578,13.641251564025879,80.58414459228516,14.075220108032227,66.38617706298828,24.528396606445312,47.91415786743164,18.534751892089844,18.621910095214844,49.359615325927734,50.6258659362793,32.73039627075195,24.361263275146484,85.87055969238281,40.15328598022461,47.49258041381836,66.11186981201172,26.828292846679688,22.376768112182617,12.575782775878906,0.290542334318161,48.39575958251953,14.481043815612793,50.678619384765625,46.47026062011719,67.5023422241211,44.69933319091797,35.49142837524414,21.731895446777344,24.10906982421875,17.778629302978516,53.091026306152344
2013-01-29,13.84033489227295,22.103246688842773,25.83168601989746,56.565372467041016,38.52000045776367,13.017499923706055,2.5063633918762207,8.92737865447998,23.685422897338867,13.482671737670898,81.26823425292969,13.888078689575195,67.05553436279297,24.64556884765625,47.58803176879883,18.607582092285156,18.69508934020996,49.08207321166992,51.169132232666016,33.06725311279297,24.631145477294922,86.31562042236328,41.43478775024414,47.89532470703125,66.5042495727539,27.28449249267578,22.456939697265625,12.612256050109863,0.2843213975429535,48.61571502685547,14.945035934448242,51.523616790771484,46.42326354980469,67.18749237060547,45.07577133178711,35.56180953979492,22.10280990600586,24.218929290771484,17.917057037353516,53.46977233886719
2013-01-30,13.796844482421875,21.87812042236328,25.74643325805664,57.07027053833008,37.939998626708984,13.637999534606934,2.5411646366119385,8.841915130615234,23.737287521362305,13.455089569091797,80.61561584472656,13.754416465759277,66.62074279785156,24.241535186767578,47.411746978759766,18.611284255981445,18.698808670043945,49.111289978027344,50.9490852355957,33.07426834106445,24.683805465698242,85.83934783935547,41.30510711669922,47.66623306274414,66.32907104492188,27.18450927734375,22.328662872314453,12.50629997253418,0.2838607132434845,48.7956657409668,14.972254753112793,51.57857894897461,45.76537322998047,67.15882873535156,44.915584564208984,35.187259674072266,22.15870475769043,24.184343338012695,17.881166458129883,52.83462905883789
2013-01-31,13.756377220153809,21.735944747924805,26.257951736450195,56.71526336669922,37.83000183105469,13.274999618530273,2.593364715576172,8.795299530029297,23.426132202148438,13.127592086791992,80.46622467041016,13.747734069824219,65.87699127197266,24.21324920654297,47.491065979003906,18.65720558166504,18.74494743347168,48.877567291259766,50.832176208496094,33.01812744140625,24.512662887573242,86.17508697509766,40.9542236328125,47.8879508972168,66.76347351074219,27.028282165527344,22.007963180541992,12.514982223510742,0.2824781537055969,48.55574417114258,14.847076416015625,51.6335334777832,46.03167724609375,68.82852172851562,44.21876907348633,35.84555435180664,22.15870475769043,24.08753776550293,17.93244743347168,52.42674255371094
2013-02-01,13.699902534484863,22.026229858398438,26.250194549560547,58.222110748291016,38.34000015258789,13.25,2.628890037536621,9.098315238952637,23.92525291442871,13.306857109069824,81.88935852050781,13.921499252319336,66.64933013916016,24.431438446044922,48.11688232421875,19.14876365661621,19.238813400268555,49.15511703491211,51.01096725463867,33.57953643798828,24.710119247436523,87.12761688232422,41.34324645996094,47.91657638549805,67.22586822509766,26.140872955322266,22.39280891418457,12.554937362670898,0.2850125730037689,48.43574523925781,15.037565231323242,52.155635833740234,46.01599884033203,71.34735870361328,44.66728973388672,35.99311447143555,22.641408920288086,24.295007705688477,18.07087516784668,52.467525482177734
2013-02-04,13.358624458312988,22.08547592163086,25.963436126708984,57.448944091796875,38.099998474121094,12.99899959564209,2.5505893230438232,8.919612884521484,23.672456741333008,13.165511131286621,80.57628631591797,13.914814949035645,65.90563201904297,24.22537612915039,47.50869369506836,18.739421844482422,18.827543258666992,48.46854019165039,50.96283721923828,33.46024703979492,24.585060119628906,86.02674102783203,40.847434997558594,47.50179672241211,66.2800064086914,25.528438568115234,21.999950408935547,12.504561424255371,0.280174195766449,48.28910827636719,14.787208557128906,51.69536590576172,45.59829330444336,69.11474609375,44.651275634765625,35.55953598022461,22.62108612060547,24.039113998413086,17.850406646728516,51.94890213012695
2013-02-05,13.827349662780762,22.03807258605957,26.226945877075195,57.8749885559082,38.5099983215332,13.344499588012695,2.5672645568847656,9.230401992797852,23.66597557067871,13.527486801147461,81.2288818359375,14.088584899902344,66.25456237792969,24.516273498535156,47.852447509765625,18.905332565307617,18.994239807128906,48.49046325683594,51.3410530090332,34.239200592041016,25.105066299438477,86.33902740478516,41.266963958740234,48.09947967529297,66.49723052978516,25.89089584350586,22.048051834106445,12.534090995788574,0.286625474691391,48.755672454833984,14.972254753112793,52.00448226928711,45.92724609375,71.35688781738281,46.269126892089844,36.21329879760742,22.641408920288086,24.101362228393555,18.142662048339844,52.29270935058594
2013-02-06,13.812552452087402,22.002534866333008,26.428449630737305,57.133399963378906,38.400001525878906,13.111000061035156,2.58393931388855,9.269250869750977,23.691909790039062,13.35167121887207,80.17643737792969,14.162101745605469,66.3117904663086,24.415271759033203,48.055171966552734,19.014699935913086,19.104122161865234,48.69495391845703,51.843040466308594,34.112884521484375,25.216964721679688,86.50302124023438,41.13729476928711,48.36366653442383,66.60933685302734,25.678428649902344,21.919769287109375,12.508037567138672,0.2843213975429535,48.502410888671875,14.86884880065918,52.31363296508789,45.78627014160156,70.44092559814453,45.95676803588867,36.50612258911133,22.73794937133789,24.184343338012695,18.281091690063477,52.32183837890625
2013-02-07,14.22325325012207,21.57598876953125,26.653215408325195,57.551513671875,38.06999969482422,13.011500358581543,2.5346388816833496,9.199322700500488,23.65301513671875,13.313749313354492,80.29468536376953,14.101953506469727,65.80260467529297,24.310216903686523,47.91415786743164,19.1080265045166,19.197885513305664,48.4320182800293,51.61610794067383,33.84620666503906,25.61191749572754,86.22190856933594,41.022884368896484,47.994163513183594,66.30101776123047,25.622182846069336,21.87167739868164,12.549724578857422,0.2831695079803467,48.529056549072266,14.672920227050781,52.31363296508789,46.898406982421875,70.4218521118164,45.692466735839844,35.652610778808594,22.59059715270996,23.9699649810791,18.260583877563477,51.75299072265625
2013-02-08,14.42860221862793,21.475276947021484,26.668712615966797,57.83551788330078,39.119998931884766,13.09749984741211,2.5607385635375977,9.137165069580078,24.00303840637207,13.358565330505371,81.03572845458984,14.142051696777344,66.15731811523438,24.56879997253418,48.17857360839844,19.38997459411621,19.481159210205078,48.94329071044922,51.904937744140625,34.126922607421875,25.519758224487305,87.14327239990234,40.977115631103516,48.44865417480469,66.46922302246094,25.734661102294922,22.088144302368164,12.523670196533203,0.2850125730037689,48.38910675048828,14.629378318786621,52.03886032104492,47.22735595703125,71.1660385131836,46.2451057434082,35.82057571411133,22.534700393676758,24.122119903564453,18.32468032836914,51.964107513427734
2013-02-11,14.578972816467285,21.238306045532227,26.55245590209961,57.64619064331055,38.63999938964844,12.86050033569336,2.566540002822876,9.214861869812012,23.93821907043457,13.320640563964844,80.405029296875,14.21556568145752,66.15731811523438,24.516273498535156,48.257911682128906,19.317138671875,19.407983779907227,48.48314666748047,51.8568000793457,34.147972106933594,25.41443634033203,86.65917205810547,41.11442184448242,48.114253997802734,66.67938232421875,25.85965919494629,22.336692810058594,12.53756332397461,0.2882384657859802,48.22913360595703,14.770883560180664,52.08005905151367,47.1751594543457,71.31871795654297,45.74852752685547,35.48689651489258,22.519466400146484,24.38490867614746,18.304174423217773,51.770606994628906
2013-02-12,14.21352767944336,20.98356819152832,26.583459854125977,57.88286209106445,38.88999938964844,12.9350004196167,2.5476889610290527,9.517881393432617,23.672456741333008,13.434404373168945,80.22372436523438,14.015068054199219,66.64933013916016,24.63344955444336,48.4341926574707,19.274677276611328,19.36532211303711,49.16971206665039,52.124977111816406,34.48481369018555,24.723297119140625,86.65133666992188,41.038116455078125,48.00248336791992,66.63034057617188,25.903396606445312,22.35271644592285,12.591408729553223,0.2863950729370117,48.102481842041016,14.689240455627441,52.19686508178711,47.06548309326172,71.15652465820312,45.660438537597656,35.59359359741211,22.5804386138916,24.55780601501465,18.304174423217773,51.87614440917969
2013-02-13,14.186491012573242,20.89470672607422,26.70746612548828,58.03276824951172,38.810001373291016,13.47350025177002,2.5498640537261963,9.455724716186523,23.413169860839844,13.834306716918945,80.12127685546875,14.128681182861328,66.60894012451172,24.653642654418945,48.44300079345703,19.3280086517334,19.418901443481445,49.26466369628906,52.02870559692383,34.16200256347656,24.492910385131836,87.26815795898438,41.13821792602539,47.962745666503906,65.85963439941406,25.715925216674805,22.472984313964844,12.601838111877441,0.2850125730037689,47.655921936035156,14.694685935974121,52.59529495239258,47.50930404663086,71.65264892578125,45.836631774902344,35.206871032714844,22.62108612060547,24.295007705688477,18.301607131958008,51.999298095703125
2013-02-14,14.173736572265625,21.664857864379883,26.893474578857422,57.69352340698242,38.61000061035156,13.461999893188477,2.58393931388855,9.424643516540527,23.71135139465332,13.906700134277344,80.4286880493164,14.028434753417969,66.71276092529297,24.710206985473633,48.372493743896484,19.450458526611328,19.541934967041016,49.184322357177734,52.13185501098633,34.54094314575195,24.249361038208008,86.83094787597656,41.18440246582031,48.235267639160156,65.5513687133789,25.740901947021484,22.481002807617188,12.541040420532227,0.29330721497535706,48.17579650878906,14.72734546661377,52.74643325805664,46.99760055541992,71.4427490234375,45.692466735839844,35.482120513916016,22.524539947509766,24.350339889526367,18.155475616455078,51.91133499145508
2013-02-15,13.978410720825195,22.263206481933594,27.187984466552734,58.506099700927734,38.630001068115234,13.254500389099121,2.5476889610290527,9.34694766998291,23.71135139465332,14.216962814331055,80.54695892333984,14.028434753417969,66.28034210205078,24.92030143737793,49.01592254638672,19.57563591003418,19.667695999145508,49.3158073425293,52.372535705566406,34.3023567199707,24.631145477294922,86.00330352783203,41.25368118286133,48.32486343383789,65.78958129882812,25.884641647338867,22.456939697265625,12.593146324157715,0.29330721497535706,49.10892868041992,14.852521896362305,52.58155822753906,46.98717498779297,71.01341247558594,45.90871810913086,35.939361572265625,22.56011390686035,24.315750122070312,17.76580810546875,51.8175048828125
2013-02-19,13.97324275970459,22.624584197998047,26.986465454101562,59.484352111816406,38.9900016784668,13.487500190734863,2.5766899585723877,9.471264839172363,23.944705963134766,14.289358139038086,80.33411407470703,14.342549324035645,66.83380889892578,24.968782424926758,49.12169647216797,19.9202938079834,20.01397705078125,49.337703704833984,52.92268371582031,34.70235824584961,24.79569435119629,86.4639663696289,41.70785140991211,48.2999153137207,65.75456237792969,26.384592056274414,22.67521095275879,12.662629127502441,0.28939029574394226,50.32198715209961,15.081106185913086,53.15861892700195,47.67639923095703,71.55721282958984,45.3801155090332,35.85292053222656,22.610919952392578,24.301921844482422,17.627378463745117,52.38047409057617
2013-02-20,13.634845733642578,22.873397827148438,26.75397300720215,59.16878128051758,38.77000045776367,13.320500373840332,2.5136139392852783,9.168242454528809,23.782651901245117,14.116983413696289,79.68763732910156,14.108641624450684,66.29761505126953,24.63344955444336,48.12568664550781,19.565017700195312,19.657028198242188,48.52699661254883,52.709510803222656,34.112884521484375,24.835187911987305,86.18291473388672,41.792537689208984,47.38078308105469,65.79658508300781,26.65956687927246,22.52970314025879,12.669576644897461,0.28524303436279297,50.268672943115234,15.004911422729492,52.952545166015625,48.083656311035156,69.30557250976562,44.21876907348633,35.35472869873047,22.824325561523438,24.27425765991211,17.74273681640625,52.175228118896484
2013-02-21,13.550090789794922,22.974102020263672,26.55245590209961,58.26153564453125,38.34000015258789,13.29699993133545,2.441112995147705,8.872997283935547,23.782651901245117,13.817066192626953,79.38020324707031,13.874717712402344,66.29761505126953,24.641517639160156,47.74666976928711,19.64081382751465,19.733179092407227,47.02238464355469,52.86079025268555,33.86024475097656,24.822031021118164,85.85494232177734,41.584693908691406,47.99786376953125,65.95771026611328,26.5595760345459,22.222517013549805,12.59836196899414,0.2831695079803467,50.22868347167969,14.91783332824707,52.92506408691406,48.626678466796875,68.78083038330078,44.242801666259766,35.814239501953125,22.925947189331055,24.523225784301758,18.011913299560547,51.9523811340332
2013-02-22,13.694382667541504,22.784528732299805,26.777217864990234,59.01103591918945,38.54999923706055,13.270999908447266,2.4715635776519775,8.888533592224121,23.918773651123047,13.758462905883789,79.75071716308594,13.968281745910645,66.85687255859375,24.8314208984375,47.81719970703125,19.7440128326416,19.836862564086914,47.89884567260742,52.85384750366211,34.32341766357422,25.355195999145508,86.79966735839844,41.77715301513672,48.389530181884766,66.73543548583984,26.853290557861328,22.440784454345703,12.636568069458008,0.2884688079357147,50.36864471435547,14.901506423950195,52.89070129394531,48.778106689453125,69.60134887695312,43.62608337402344,36.26691818237305,23.068220138549805,24.77219581604004,18.047809600830078,52.31010437011719
2013-02-25,13.45106315612793,22.1387882232666,26.560209274291992,58.30886459350586,38.11000061035156,12.993499755859375,2.3889122009277344,8.569974899291992,23.555776596069336,13.586091041564941,78.90715789794922,13.80788516998291,65.46161651611328,24.197107315063477,47.23544692993164,19.52329444885254,19.615108489990234,46.686397552490234,52.38249206542969,33.47427749633789,24.828611373901367,85.52700805664062,41.39224624633789,47.19511032104492,67.3590087890625,26.57207679748535,22.125511169433594,12.539302825927734,0.283399760723114,50.11536407470703,14.607605934143066,52.155635833740234,47.80693054199219,68.31330871582031,42.68901443481445,35.461647033691406,23.230819702148438,24.059864044189453,18.05805778503418,51.430442810058594
2013-02-26,13.638487815856934,21.972915649414062,26.39745330810547,58.245758056640625,38.59000015258789,12.968000411987305,2.4019622802734375,8.647677421569824,23.58819007873535,13.68262004852295,78.40263366699219,13.774463653564453,66.28034210205078,24.362741470336914,47.50869369506836,19.50749397277832,19.599233627319336,49.34501266479492,52.507266998291016,33.40410614013672,25.085323333740234,86.33902740478516,41.90031051635742,47.0842399597168,67.41504669189453,26.50957489013672,22.125511169433594,12.55319881439209,0.286761075258255,50.4019775390625,14.711010932922363,52.26557159423828,47.82780838012695,69.87803649902344,42.48877716064453,35.902957916259766,23.434070587158203,24.03220558166504,18.229820251464844,51.90546798706055
2013-02-27,13.504830360412598,21.7596435546875,26.55245590209961,58.70332336425781,39.599998474121094,13.162500381469727,2.44256329536438,8.7876558303833,24.04841423034668,13.841197967529297,79.41172790527344,13.96159839630127,67.25469970703125,24.74253273010254,48.019920349121094,19.745744705200195,19.838600158691406,49.71019744873047,52.90237045288086,34.583065032958984,25.30912208557129,87.61953735351562,42.18513870239258,47.591400146484375,67.61280059814453,26.853290557861328,22.481204986572266,12.611048698425293,0.2920930087566376,50.6684684753418,14.91783332824707,52.72582244873047,47.739044189453125,70.8416748046875,43.145530700683594,36.367008209228516,23.550928115844727,24.295007705688477,18.370819091796875,52.50364303588867
2013-02-28,13.40853214263916,21.872207641601562,26.18819236755371,58.66389083862305,39.310001373291016,13.213500022888184,2.4809887409210205,8.7332181930542,23.964155197143555,13.717095375061035,79.85321807861328,13.94155502319336,67.54296875,24.88797950744629,48.11688232421875,19.78080177307129,19.873825073242188,50.031585693359375,52.75680160522461,34.33042526245117,25.486846923828125,88.26759338378906,42.077354431152344,47.834354400634766,67.73287200927734,26.70330810546875,22.47311019897461,12.598777770996094,0.2934839129447937,50.86313247680664,14.89605712890625,52.33424758911133,47.90614318847656,70.41232299804688,42.809146881103516,36.087215423583984,23.642379760742188,24.260435104370117,18.145225524902344,52.515377044677734
2013-03-01,13.076507568359375,22.399459838867188,26.04094886779785,59.02680587768555,39.83000183105469,13.286999702453613,2.4432880878448486,8.818758964538574,24.080821990966797,13.799832344055176,79.95569610595703,13.921499252319336,67.39885711669922,24.875850677490234,48.769134521484375,19.90399932861328,19.997602462768555,50.41868209838867,53.16577911376953,34.32341766357422,25.473676681518555,88.62673950195312,42.16973876953125,47.878692626953125,67.57752227783203,26.640804290771484,22.59437370300293,12.684670448303223,0.2946431636810303,50.970542907714844,14.906943321228027,52.54719924926758,47.7442626953125,71.34735870361328,42.86521911621094,35.95983123779297,23.738927841186523,24.47481918334961,18.391328811645508,52.44499206542969
