Date,c,rsi,target_position,executed_position,return,strategy_return,strategy_equity,buy_hold_equity,order_action,order_reason
2020-07-22,11132.599609375,71.20075542787717,-1,-1.0,-0.0026563094918139463,0.0026563094918139463,0.9200162582076701,1.3610366904303446,,
2020-07-23,11215.4501953125,72.90523259921966,-1,-1.0,0.007442159858846331,-0.007442159858846331,0.9131693501413509,1.3711657430542823,,
2020-07-24,11194.150390625,71.7298620386477,-1,-1.0,-0.0018991484351116306,0.0018991484351116306,0.9149035942836637,1.368561695779082,,
2020-07-27,11131.7998046875,68.26060982487678,-1,-1.0,-0.005569925698846956,0.005569925698846956,0.9199995393254317,1.3609389088193045,,
2020-07-28,11300.5498046875,72.18207637413265,-1,-1.0,0.0151592736988444,-0.0151592736988444,0.9060530145059866,1.381569754225503,,
2020-07-29,11202.849609375,67.01926861135269,-1,-1.0,-0.008645614328603224,0.008645614328603224,0.9138863994306736,1.369625234962406,,
2020-07-30,11102.150390625,62.0898831605892,-1,-1.0,-0.008988714680747911,0.008988714680747911,0.9221010635257719,1.3573140645057766,,
2020-07-31,11073.4501953125,60.71912131546558,-1,-1.0,-0.002585102372305803,0.002585102372305803,0.9244847891725981,1.3538052686976587,,
2020-08-03,10891.599609375,52.76962346905626,-1,-1.0,-0.016422215545293994,0.016422215545293994,0.9396668776487362,1.331572786768751,,
2020-08-04,11095.25,59.210152288112056,-1,-1.0,0.018697932161379383,-0.018697932161379383,0.9220970501161649,1.356470444403692,,
2020-08-05,11101.650390625,59.39754741976465,-1,-1.0,0.0005768586219327965,-0.0005768586219327965,0.9215651304825466,1.3572529360749432,,
2020-08-06,11200.150390625,62.27033554269719,-1,-1.0,0.008872554668374333,-0.008872554668374333,0.9133884934818727,1.3692952369490798,,
2020-08-07,11214.0498046875,62.6716959541667,-1,-1.0,0.0012410024488720417,-0.0012410024488720417,0.9122549761246901,1.3709945356913624,,
2020-08-10,11270.150390625,64.32143247125646,-1,-1.0,0.005002705259437024,-0.005002705259437024,0.9076912333576835,1.377853217265725,,
2020-08-11,11322.5,65.83863071211414,-1,-1.0,0.004644978776729314,-0.004644978776729314,0.9034750268429138,1.3842533162173725,,
2020-08-12,11308.400390625,65.03645391956522,-1,-1.0,-0.0012452735151247118,0.0012452735151247118,0.9046001003654178,1.3825295422244634,,
2020-08-13,11300.4501953125,64.55881440288866,-1,-1.0,-0.0007030344733010008,0.0007030344733010008,0.9052360654205263,1.3815575762959227,,
2020-08-14,11178.400390625,57.568850564328464,-1,-1.0,-0.010800437378868932,0.010800437378868932,0.9150130108581942,1.3666361502078366,,
2020-08-17,11247.099609375,60.182191827272945,-1,-1.0,0.0061457110453491115,-0.0061457110453491115,0.9093896052907249,1.3750351010911424,,
2020-08-18,11385.349609375,64.87112073929632,-1,-1.0,0.012292057935075373,-0.012292057935075373,0.898211335576936,1.391937112216517,,
2020-08-19,11408.400390625,65.59852945241121,-1,-1.0,0.002024600213507588,-0.002024600213507588,0.896392816715152,1.3947552283910996,,
2020-08-20,11312.2001953125,60.01335081425236,-1,-1.0,-0.008432399987605033,0.008432399987605033,0.9039515594917101,1.3829940944205024,,
2020-08-21,11371.599609375,62.15590577030102,-1,-1.0,0.005250916093857194,-0.005250916093857194,0.8992049856999078,1.3902560803686044,,
2020-08-24,11466.4501953125,65.34875453121458,-1,-1.0,0.008341006471886514,-0.008341006471886514,0.8917047110946322,1.4018522153325386,,
2020-08-25,11472.25,65.5402025982678,-1,-1.0,0.0005058064691958464,-0.0005058064691958464,0.8912536810831482,1.4025612812519104,,
2020-08-26,11549.599609375,68.07364435020557,-1,-1.0,0.0067423225064831005,-0.0067423225064831005,0.8852445613301954,1.412017801745217,,
2020-08-27,11559.25,68.38592860295921,-1,-1.0,0.0008355606212675504,-0.0008355606212675504,0.8845048858345566,1.413197628216884,,
2020-08-28,11647.599609375,71.16654948368809,-1,-1.0,0.007643195654994939,-0.007643195654994939,0.8777444419343241,1.4239989741885206,,
2020-08-31,11387.5,55.64857181566873,-1,-1.0,-0.022330747801946216,0.022330747801946216,0.8973451317017196,1.3922000122256866,,
2020-09-01,11470.25,58.731681481041235,-1,-1.0,0.007266739846322645,-0.007266739846322645,0.8908243580772791,1.402316767528578,,
2020-09-02,11535.0,61.015342010201664,-1,-1.0,0.005645038251127943,-0.005645038251127943,0.8857956205008963,1.4102328993214748,,
2020-09-03,11527.4501953125,60.59429832352545,-1,-1.0,-0.0006545127600779965,0.0006545127600779965,0.8863753850373353,1.409309883894187,,
2020-09-04,11333.849609375,50.89540245156963,-1,-1.0,-0.016794744948559814,0.016794744948559814,0.9012618335577187,1.3856408838406997,,
2020-09-07,11355.0498046875,51.80512564329858,-1,-1.0,0.0018705202595032944,-0.0018705202595032944,0.8995760050389319,1.38823275318632,,
2020-09-08,11317.349609375,50.030091034922734,-1,-1.0,-0.0033201259317187093,0.0033201259317187093,0.9025627106608136,1.3836236456232047,,
2020-09-09,11278.0,48.1747034250002,-1,-1.0,-0.003476927967516641,0.003476927967516641,0.9057008561919478,1.37881288587322,,
2020-09-10,11449.25,55.8487013785331,-1,-1.0,0.015184429863450921,-0.015184429863450921,0.8919483050638337,1.3997493734335844,,
2020-09-11,11464.4501953125,56.46490276808074,-1,-1.0,0.0013276149365679668,-0.0013276149365679668,0.8907641411713845,1.4016077016092066,,
2020-09-14,11440.0498046875,55.13464420971933,-1,-1.0,-0.0021283524468515003,0.0021283524468515003,0.8926600012108142,1.3986245864279607,,
2020-09-15,11521.7998046875,58.64954771575366,-1,-1.0,0.007145947910690342,-0.007145947910690342,0.8862810993402049,1.4086190848691857,,
2020-09-16,11604.5498046875,61.903093532845745,-1,-1.0,0.0071820376506051,-0.0071820376506051,0.8799157951157239,1.418735840172077,,
2020-09-17,11516.099609375,56.762061609019,-1,-1.0,-0.007622027291120936,0.007622027291120936,0.8866225373199843,1.4079221968793942,,
2020-09-18,11504.9501953125,56.12926342755276,-1,-1.0,-0.0009681588767627147,0.0009681588767627147,0.8874809287998285,1.406559104506694,,
2020-09-21,11250.5498046875,44.059537501111244,-1,-1.0,-0.02211225483867385,0.02211225483867385,0.9071051332619133,1.3754569111421853,,
2020-09-22,11153.650390625,40.488247597458766,-1,-1.0,-0.00861286032635733,0.00861286032635733,0.91491790307602,1.3636102928815947,,
2020-09-23,11131.849609375,39.7084116033535,-1,-1.0,-0.0019545871070447696,0.0019545871070447696,0.9167061898133768,1.3609449977840948,,
2020-09-24,10805.5498046875,30.301156174801704,-1,-1.0,-0.029312272096516434,0.029312272096516434,0.9435769310817473,1.3210526077006546,,
2020-09-25,11050.25,41.49492096902429,-1,-1.0,0.022645788482354545,-0.022645788482354545,0.9222088874836408,1.3509688856287065,,
2020-09-28,11227.5498046875,48.01012473731544,-1,-1.0,0.016044868187371275,-0.016044868187371275,0.9074121674427436,1.372645003323859,,
2020-09-29,11222.400390625,47.84348006419633,-1,-1.0,-0.0004586409458945395,0.0004586409458945395,0.9078283438175359,1.3720154521211572,,
2020-09-30,11247.5498046875,48.77859465030309,-1,-1.0,0.002241001317642377,-0.002241001317642377,0.9057938993028477,1.3750901405571865,,
2020-10-01,11416.9501953125,54.67353355632544,-1,-1.0,0.015061092732783665,-0.015061092732783665,0.8921516533886578,1.395800500680055,,
2020-10-05,11503.349609375,57.36841912828583,-1,-1.0,0.0075676439490797165,-0.0075676439490797165,0.8854001673272296,1.4063634218931487,,
2020-10-06,11662.400390625,61.86351371904305,-1,-1.0,0.013826475474619793,-0.013826475474619793,0.8731582036284554,1.4258084712543566,,
2020-10-07,11738.849609375,63.837257113043115,-1,-1.0,0.006555187284725372,-0.006555187284725372,0.8674344880744765,1.435154912815577,,
2020-10-08,11834.599609375,66.19695422344721,-1,-1.0,0.008156676606839941,-0.008156676606839941,0.8603591054776333,1.4468610073201311,,
2020-10-09,11914.2001953125,68.06271133678887,-1,-1.0,0.0067260903253916204,-0.0067260903253916204,0.8545722524219176,1.4565927251436535,,
2020-10-12,11930.9501953125,68.45724325984143,-1,-1.0,0.0014058853909966196,-0.0014058853909966196,0.8533708217766866,1.4586405275765648,,
2020-10-13,11934.5,68.54592523371409,-1,-1.0,0.0002975290843887368,-0.0002975290843887368,0.8531169191374393,1.459074515557187,,
2020-10-14,11971.0498046875,69.49684898423362,-1,-1.0,0.0030625333853533387,-0.0030625333853533387,0.850504220090971,1.463542979972799,,
2020-10-15,11680.349609375,55.20228844602238,-1,-1.0,-0.02428360085835335,0.02428360085835335,0.8711575251000053,1.4280028864080945,,
2020-10-16,11762.4501953125,57.83979772729494,-1,-1.0,0.007028949362235082,-0.007028949362235082,0.8650342029695474,1.4380402463857824,,
2020-10-19,11873.0498046875,61.1574996585086,-1,-1.0,0.009402769621849272,-0.009402769621849272,0.8569004856440047,1.4515618075294954,,
2020-10-20,11896.7998046875,61.851731006431926,-1,-1.0,0.002000328507897331,-0.002000328507897331,0.8551864031741399,1.4544654079940715,,
2020-10-21,11937.650390625,63.07422305656227,-1,-1.0,0.0034337457642519276,-0.0034337457642519276,0.8522499104845949,1.4594596724280222,,
2020-10-22,11896.4501953125,60.95269024009592,-1,-1.0,-0.0034512817819539743,0.0034512817819539743,0.8551912650743222,1.4544226658490749,,
2020-10-23,11930.349609375,62.08277745614919,-1,-1.0,0.0028495402835257977,-0.0028495402835257977,0.8527543631143735,1.4585671018246849,,
2020-10-26,11767.75,54.00864102366369,-1,-1.0,-0.013629073304543216,0.013629073304543216,0.8643766148400284,1.438688183874321,,
2020-10-27,11889.400390625,58.37080195116168,-1,-1.0,0.010337608346965288,-0.010337608346965288,0.8554410279315365,1.4535607788526206,,
2020-10-28,11729.599609375,51.46537330679066,-1,-1.0,-0.013440608945763599,0.013440608945763599,0.8669386762641265,1.4340240368451629,,
2020-10-29,11670.7998046875,49.160774326799086,-1,-1.0,-0.005012942184360991,0.005012942184360991,0.871284589725625,1.4268353572574741,,
2020-10-30,11642.400390625,48.041806128097505,-1,-1.0,-0.002433373422367602,0.002433373422367602,0.8734047504895818,1.4233633340210294,,
2020-11-02,11669.150390625,49.21437647741627,-1,-1.0,0.002297636149117599,-0.002297636149117599,0.8713979841620458,1.4266337050706046,,
2020-11-03,11813.5,55.102579334414415,-1,-1.0,0.01237019016319918,-0.01237019016319918,0.8606186253901329,1.4442814352955573,,
2020-11-04,11908.5,58.51182996710608,-1,-1.0,0.008041647267956087,-0.008041647267956087,0.8536978339725122,1.4558958371538615,,
2020-11-05,12120.2998046875,64.90939896342613,-1,-1.0,0.017785598915690537,-0.017785598915690537,0.8385143067022833,1.4817898165765035,,
2020-11-06,12263.5498046875,68.45268974742915,-1,-1.0,0.011819014571289532,-0.011819014571289532,0.8286038938931343,1.4993031120102096,,
2020-11-09,12461.0498046875,72.56575955979193,-1,-1.0,0.016104635537461442,-0.016104635537461442,0.815259530177064,1.5234488421893158,,
2020-11-10,12631.099609375,75.5246347510992,-1,-1.0,0.01364650710436388,-0.01364650710436388,0.8041340852066023,1.5442385976373871,,
2020-11-11,12749.150390625,77.35089304014515,-1,-1.0,0.009346041508720315,-0.009346041508720315,0.7966186146676846,1.5586711156702742,,
2020-11-12,12690.7998046875,74.39598770720472,-1,-1.0,-0.004576821525331454,0.004576821525331454,0.8002645958907754,1.5515373561571622,,
2020-11-13,12719.9501953125,74.91161370755843,-1,-1.0,0.002296970330761372,-0.002296970330761372,0.7984264118572555,1.555101191431323,,
2020-11-17,12874.2001953125,77.49437002679376,-1,-1.0,0.012126619808373373,-0.012126619808373373,0.7887441983156989,1.5739593123433593,,
2020-11-18,12938.25,78.48482101264273,-1,-1.0,0.004975051165572175,-0.004975051165572175,0.78482015557253,1.5817898404547963,,
2020-11-19,12771.7001953125,69.87357882788031,-1,-1.0,-0.01287266861341374,0.01287266861341374,0.794922885356343,1.5614279840225571,,
2020-11-20,12859.0498046875,71.63157101217426,-1,-1.0,0.00683930941371913,-0.00683930941371913,0.7894861617833446,1.572107073132527,,
2020-11-23,12926.4501953125,72.94354844482473,-1,-1.0,0.005241475198302092,-0.005241475198302092,0.7853480896469545,1.5803472333654265,,
2020-11-24,13055.150390625,75.29322762609576,-1,-1.0,0.0099563448098976,-0.0099563448098976,0.777528893270635,1.5960817153401803,,
2020-11-25,12858.400390625,65.87482174892432,-1,-1.0,-0.015070680468092346,0.015070680468092346,0.7892467827758262,1.5720276778073237,,
2020-11-26,12987.0,68.63639784806404,-1,-1.0,0.010001213639976747,-0.010001213639976747,0.7813533570866208,1.5877498624610313,,
2020-11-27,12968.9501953125,67.80697876779325,-1,-1.0,-0.001389836350773832,0.001389836350773832,0.782439310385099,1.585543149986247,,
