Date,Open,High,Low,Close,Volume
2001-05-01,85.2395,86.6571,84.9192,86.5889,10578000
2001-05-02,86.8343,87.0251,85.8733,86.4322,9572900
2001-05-03,85.9619,85.9755,84.6602,85.3349,9926200
2001-05-04,84.2717,86.7934,84.1286,86.7866,12145300
2001-05-07,86.4594,86.8138,86.0301,86.0369,7185200
2001-05-08,86.4594,86.623,85.5734,85.996,6952600
2001-05-09,85.3622,86.2482,85.2327,85.6348,9507400
2001-05-10,86.7321,86.8956,85.7166,85.887,6872400
2001-05-11,85.8733,86.2073,84.7829,85.294,7734400
2001-05-14,85.1236,85.4917,84.8238,85.4644,7914000
2001-05-15,85.5666,86.2141,85.0896,85.8597,9782200
2001-05-16,85.0828,88.0542,84.9328,87.8839,14909000
2001-05-17,87.9179,88.654,87.6181,88.0202,11824600
2001-05-18,87.9793,88.4223,87.3046,88.4223,6683100
2001-05-21,88.4905,89.8535,88.0202,89.724,11531500
2001-05-22,89.8467,90.0239,89.3287,89.6082,8342700
2001-05-23,89.3151,89.3151,88.0883,88.0883,12330800
2001-05-24,88.2383,88.5995,87.6112,88.3473,7902800
2001-05-25,88.3609,88.395,87.1683,87.3046,7425000
2001-05-29,87.3863,87.4749,86.4867,86.6094,9003900
2001-05-30,86.2754,86.6162,85.1918,85.3963,10041800
2001-05-31,85.4849,86.3913,85.369,85.8393,9874200
2001-06-01,86.0096,86.623,85.2736,86.3708,8848300
2001-06-04,86.4186,86.8479,85.9278,86.7866,5623500
2001-06-05,86.8888,88.0747,86.7389,87.7816,9115400
2001-06-06,87.8021,87.8021,86.8003,87.0524,12064900
2001-06-07,86.5889,87.4749,86.5549,87.3659,7355300
2001-06-08,87.0319,87.1478,85.9688,86.5549,8170600
2001-06-11,86.3572,86.548,85.4712,85.9415,7012200
2001-06-12,85.0964,86.3777,84.5375,85.7915,9364400
2001-06-13,85.9892,86.2686,84.9533,85.0555,7629400
2001-06-14,84.6329,84.7147,82.9768,83.1472,12603000
2001-06-15,82.6387,83.657,82.2901,83.2811,16821100
2001-06-18,83.1445,83.6844,82.6387,82.8779,11368300
2001-06-19,83.6434,83.992,82.625,83.2401,7732300
2001-06-20,82.8301,83.9715,82.7685,83.6776,8787200
2001-06-21,83.534,84.9625,83.4862,84.6276,12259100
2001-06-22,84.402,84.4703,83.493,83.9646,12212000
2001-06-25,84.2585,84.3678,83.0419,83.1923,8406800
2001-06-26,82.6318,83.6502,82.4063,83.0761,8005800
2001-06-27,83.1103,83.5477,82.6387,83.0283,10105100
2001-06-28,83.3837,84.7096,83.3358,83.4862,10269300
2001-06-29,83.9304,84.7574,83.5614,83.7937,9824200
2001-07-02,83.9305,84.9693,83.8074,84.8395,8522200
2001-07-03,84.7369,84.819,84.1013,84.819,3303100
2001-07-05,84.115,84.5114,83.1513,83.165,5517900
2001-07-06,82.9121,83.0351,81.3674,81.3674,11665900
2001-07-09,81.6682,82.3858,81.47,81.8117,8339300
2001-07-10,82.2149,82.4542,80.7933,80.8275,8630700
2001-07-11,80.7181,81.2581,80.0278,80.9095,15328600
2001-07-12,81.675,83.0214,81.5451,82.8301,12002800
2001-07-13,82.5908,83.6023,82.4404,83.5477,10433800
2001-07-16,83.2265,83.5751,82.2149,82.502,6915300
2001-07-17,82.1534,83.3495,81.9006,83.2743,7469800
2001-07-18,82.3995,83.1376,82.0577,82.707,7709300
2001-07-19,83.5067,84.0535,82.5362,83.4315,10082900
2001-07-20,82.8027,83.3427,82.6455,82.9326,6705800
2001-07-23,83.247,83.3016,81.2991,81.2991,8065200
2001-07-24,81.3332,81.4699,79.7954,80.5131,12269000
2001-07-25,80.5951,81.6613,80.2807,81.4016,12088500
2001-07-26,81.3743,82.5977,81.0325,82.256,12898200
2001-07-27,82.584,82.9394,81.9552,82.5703,8478800
2001-07-30,82.8301,82.9394,82.2218,82.5977,8547700
2001-07-31,82.7002,83.8484,82.5635,82.9394,11918100
2001-08-01,83.3632,83.8621,83.0761,83.4589,11940800
2001-08-02,84.2243,84.238,83.3085,83.8006,11070100
2001-08-03,83.6297,83.6297,82.6318,83.3427,10816300
2001-08-06,82.9394,83.0488,82.0851,82.2218,8550100
2001-08-07,82.2012,82.8369,81.9552,82.543,8865100
2001-08-08,82.0988,82.8096,80.9437,81.012,15183800
2001-08-09,81.1282,81.3127,80.5541,81.2512,14118500
2001-08-10,81.1966,81.9074,80.1987,81.5315,11173300
2001-08-13,81.7434,81.9142,81.2034,81.552,7431600
2001-08-14,82.1124,82.2559,81.1965,81.5178,13178100
2001-08-15,81.4905,81.7502,80.7045,80.8138,8520600
2001-08-16,80.5131,81.1624,79.9663,81.094,10734700
2001-08-17,80.4106,80.561,79.2897,79.7955,11604600
2001-08-20,79.8296,80.5815,79.6588,80.5336,10417400
2001-08-21,80.5131,81.0189,79.1462,79.1598,14480800
2001-08-22,79.7954,80.2602,79.1324,79.9799,11752300
2001-08-23,79.939,80.3217,79.6177,79.6929,8744100
2001-08-24,80.1098,81.4221,79.7886,81.3469,11687700
2001-08-27,81.3128,81.47,80.8275,80.8617,7425100
2001-08-28,80.8412,80.9847,79.6793,79.6793,12046600
2001-08-29,80.0551,80.0893,78.7155,78.9684,16180000
2001-08-30,78.4969,79.1052,76.5763,77.4512,17692600
2001-08-31,77.5058,78.4422,77.3213,78.0184,15985400
2001-09-04,77.8134,79.3991,77.4853,77.5195,24473400
2001-09-05,77.7108,78.0457,76.5148,77.7108,21477100
2001-09-06,76.9932,77.4374,75.7082,75.7082,21653000
2001-09-07,75.1957,76.0363,74.2456,74.3071,33133900
2001-09-10,73.61,75.4212,73.61,75.2161,23408700
2001-09-17,69.0307,72.7215,68.3473,71.2862,32388700
2001-09-18,71.3067,71.9696,70.6437,71.1153,22029200
2001-09-19,71.1495,71.4229,67.3631,69.6801,42771800
2001-09-20,68.6206,69.5843,67.3631,67.4656,36210900
2001-09-21,64.6796,67.9108,64.3503,66.7377,49782100
2001-09-24,68.4116,69.3995,67.9588,69.0839,25549600
2001-09-25,69.1183,69.9758,68.5351,69.8043,25466200
2001-09-26,70.2159,70.2502,68.8987,69.5573,18587500
2001-09-27,69.4613,70.1748,68.6037,70.161,20536800
2001-09-28,70.6481,75.2034,70.3188,71.6497,21687200
2001-10-01,71.2793,71.5674,70.5452,71.5331,20457400
2001-10-02,71.3479,72.4318,71.1077,72.4318,19833100
2001-10-03,71.7595,74.0097,71.588,73.6461,32045800
2001-10-04,74.291,74.7575,73.2345,73.7079,32674100
2001-10-05,73.5775,73.8313,72.3906,73.5638,29796100
2001-10-08,72.9052,73.6118,72.6308,73.0836,12970300
2001-10-09,73.1384,73.2344,72.4455,72.6925,15976300
2001-10-10,72.5827,74.4694,72.3907,74.3116,19987400
2001-10-11,74.7437,75.6699,74.7437,75.4641,23006300
2001-10-12,74.881,75.3886,73.6118,75.1211,31360500
2001-10-15,74.5242,75.0868,74.1332,74.9839,16873000
2001-10-16,75.3269,75.8826,74.7438,75.4573,15877100
2001-10-17,76.1982,76.2531,73.8519,73.8519,28542300
2001-10-18,73.9685,74.2018,73.2345,73.6941,16510000
2001-10-19,73.406,74.0303,72.7268,73.6461,21912500
2001-10-22,73.6118,75.1691,73.55,75.1005,17540600
2001-10-23,75.4367,75.6562,74.3527,74.7163,22062500
2001-10-24,74.7644,75.0868,74.243,74.5174,16065200
2001-10-25,73.7147,75.8757,73.2276,75.8551,27467900
2001-10-26,75.4298,76.6921,75.2377,75.6836,18623300
2001-10-29,75.5739,75.8414,73.7147,73.7147,18727500
2001-10-30,73.6461,73.8862,72.4181,72.8297,26178600
2001-10-31,73.3374,73.996,72.5827,72.5827,28124200
2001-11-01,73.1316,74.7849,72.5141,74.4419,29806800
2001-11-02,74.3939,75.0388,74.0029,74.9496,17575900
2001-11-05,75.5465,76.2119,75.4298,75.9306,15929500
2001-11-06,75.7042,77.1655,75.3612,77.1106,23245800
2001-11-07,76.6784,77.6045,76.5892,77.0077,19716000
2001-11-08,77.433,78.2631,76.7676,77.2478,22563500
2001-11-09,77.0077,77.4948,76.452,77.3301,15895800
2001-11-12,76.1501,77.2821,75.4641,76.8568,26068800
2001-11-13,77.8241,78.5856,77.6457,78.5856,15296200
2001-11-14,79.0109,79.1687,78.0093,78.661,17571300
2001-11-15,78.4621,79.0178,78.1602,78.8051,19470200
2001-11-16,78.9492,78.9629,77.7966,78.4552,18134900
2001-11-19,78.8394,79.4774,78.517,79.4225,13625400
2001-11-20,79.1482,79.4431,78.6473,78.7571,16209700
2001-11-21,78.5513,78.6679,77.8721,78.2357,11470200
2001-11-23,78.2357,79.4088,78.2083,79.3608,6717100
2001-11-26,79.4088,79.8136,78.9423,79.5323,13726000
2001-11-27,79.3196,80.1978,78.27,79.1893,19261400
2001-11-28,78.7159,79.0109,77.6937,77.7555,20195500
2001-11-29,77.975,78.8394,77.5222,78.8051,16354700
2001-11-30,78.4827,78.8325,78.222,78.2425,13680300
2001-12-03,77.9681,78.2631,77.5291,77.7761,15220400
2001-12-04,78.1534,79.1001,77.7623,79.0933,17239900
2001-12-05,79.3128,80.9524,79.2785,80.5408,25204000
2001-12-06,80.4996,80.9112,80.2183,80.4996,17972900
2001-12-07,80.1977,80.3281,79.3745,79.9645,18857800
2001-12-10,79.4774,79.8479,78.4483,78.4689,13862700
2001-12-11,78.8257,79.3882,78.1396,78.3112,20833300
2001-12-12,78.5856,78.7434,77.5977,78.4003,16171500
2001-12-13,77.8309,78.0024,76.8636,76.8773,19026700
2001-12-14,77.0626,77.8584,76.8362,77.6114,16721900
2001-12-17,77.5153,78.4552,77.4536,78.4141,13925900
2001-12-18,78.6405,78.9972,78.4415,78.8806,13663700
2001-12-19,78.27,79.5255,78.2083,79.4363,20143400
2001-12-20,79.2373,79.4431,78.5856,78.6542,14867900
2001-12-21,79.1863,79.2138,78.6149,79.1312,14037700
2001-12-24,79.0486,79.1932,78.8972,78.9798,5728800
2001-12-26,78.9247,79.9986,78.9247,79.4135,10304800
2001-12-27,79.3722,79.9091,79.3377,79.8953,9407300
2001-12-28,80.0537,80.3703,79.799,79.854,10593800
2001-12-31,79.9573,80.1225,78.6356,78.6838,14619500
2002-01-02,79.2414,79.6819,78.3464,79.5305,18651900
2002-01-03,79.6131,80.508,79.5374,80.4323,15743000
2002-01-04,80.6595,81.2171,80.2327,80.9693,20140700
2002-01-07,81.0243,81.224,80.2396,80.3979,13106500
2002-01-08,80.3978,80.5837,79.8334,80.212,12683700
2002-01-09,80.3222,81.0794,79.3997,79.5581,16610300
2002-01-10,79.6406,80.095,79.3721,79.9091,12823400
2002-01-11,79.9986,80.0468,78.9591,79.1244,13708400
2002-01-14,78.9247,79.0555,78.4497,78.6287,12301100
2002-01-15,78.8559,79.4341,78.4084,79.2689,20219900
2002-01-16,78.6838,78.7526,77.5755,77.665,17067000
2002-01-17,78.3121,78.6425,78.0642,78.2501,17283400
2002-01-18,77.7889,78.374,77.5617,77.8921,17028000
2002-01-22,78.3052,78.4291,77.1142,77.3552,11689300
2002-01-23,77.5341,78.1675,77.1142,77.9472,12438900
2002-01-24,78.2294,78.6493,78.0091,78.1881,12142800
2002-01-25,77.8715,78.6012,77.8164,78.1675,12810700
2002-01-28,78.4084,78.608,77.7338,78.3809,10589200
2002-01-29,78.374,78.5667,75.7581,75.9164,27720800
2002-01-30,75.9922,78.0573,74.6222,77.011,34711800
2002-01-31,77.2037,77.9954,76.8389,77.9128,19909200
2002-02-01,77.8508,77.9954,77.2175,77.5479,15838500
2002-02-04,77.2588,77.2588,75.3382,75.6204,24243400
2002-02-05,75.3106,76.061,74.7117,75.1523,33614000
2002-02-06,75.4827,75.5447,74.3882,74.8288,29486000
2002-02-07,74.8425,75.6273,74.3469,74.3606,23445400
2002-02-08,74.7806,76.24,74.5534,75.7856,19277800
2002-02-11,75.7581,76.8526,75.5998,76.715,18792400
2002-02-12,76.3845,76.9008,75.7443,76.474,13942500
2002-02-13,76.7425,77.4722,76.653,77.2863,16781100
2002-02-14,77.4515,77.7682,76.8182,77.1418,20453800
2002-02-15,77.2037,77.2657,76.2124,76.3363,18366800
2002-02-19,75.8269,75.9233,74.7668,74.8701,15988100
2002-02-20,75.0697,76.1298,74.223,76.1298,29242800
2002-02-21,75.6755,76.1573,74.5258,74.5534,26288600
2002-02-22,74.5878,75.6824,74.2574,75.4758,26572900
2002-02-25,75.5447,76.9697,75.5171,76.7218,17458700
2002-02-26,76.8251,77.128,76.1161,76.5635,22346500
2002-02-27,77.0729,77.6925,76.1711,76.8595,28597900
2002-02-28,76.9834,77.6167,76.4327,76.5153,23755400
2002-03-01,76.9077,78.374,76.7631,78.2982,26273600
2002-03-04,78.4084,79.8472,78.2363,79.682,27184600
2002-03-05,79.3928,80.1294,79.145,79.4272,22718900
2002-03-06,79.2345,80.6457,79.2138,80.3703,20143200
2002-03-07,80.7902,80.8866,79.558,80.1982,19330800
2002-03-08,80.804,81.162,80.1845,80.5355,19930100
2002-03-11,80.4667,81.162,80.1501,80.7077,15621800
2002-03-12,79.9229,80.7145,79.8127,80.6595,17153600
2002-03-13,80.2877,80.3703,79.6062,79.8816,17175300
2002-03-14,79.8816,80.15,79.5993,79.7714,11168100
2002-03-15,80.0621,80.7387,80.0138,80.5315,21220100
2002-03-18,80.8422,81.1597,80.1518,80.5453,17548900
2002-03-19,80.9803,81.284,80.6489,81.0838,17912000
2002-03-20,80.428,80.4832,79.5236,79.5581,17114500
2002-03-21,79.5996,80.0138,78.7849,79.5927,25846800
2002-03-22,79.7376,80.0414,79.1853,79.42,15235400
2002-03-25,79.4546,79.641,78.2188,78.4328,17499600
2002-03-26,78.3707,79.4062,78.3361,78.8884,19947600
2002-03-27,78.7227,79.3993,78.5363,79.0955,19020300
2002-03-28,79.3717,79.924,79.0473,79.0611,17532900
2002-04-01,78.8608,79.4614,78.3568,79.0955,17711000
2002-04-02,78.6883,79.3579,78.5433,78.6606,15669500
2002-04-03,78.709,78.847,77.4318,78.1083,25658500
2002-04-04,77.7355,78.2878,77.4801,77.7839,23549000
2002-04-05,78.1429,78.4466,77.4456,77.7977,19404900
2002-04-08,76.8519,78.0324,76.7897,77.9634,16470100
2002-04-09,78.136,78.136,77.273,77.418,15122700
2002-04-10,77.3904,78.3845,77.3835,78.2948,17199300
2002-04-11,77.9358,78.0462,76.2858,76.3479,25453700
2002-04-12,76.6447,77.0797,75.9682,76.9209,14950600
2002-04-15,77.059,77.2247,76.0787,76.3341,17394900
2002-04-16,77.1142,78.2326,77.0935,78.1497,15040900
2002-04-17,78.2809,78.4742,77.7356,77.9841,12920100
2002-04-18,77.9427,78.3293,76.7345,77.6458,25204800
2002-04-19,78.1498,78.1774,77.708,77.9289,10499200
2002-04-22,77.5837,77.6182,76.5205,76.6309,13922900
2002-04-23,76.6931,76.9623,76.0579,76.2995,16967000
2002-04-24,76.3272,77.1902,75.5264,75.5333,18902700
2002-04-25,75.3952,75.7611,75.0569,75.5747,25451500
2002-04-26,75.7956,75.9475,74.0697,74.1387,19769800
2002-04-29,74.5115,74.7393,73.614,73.7728,17724400
2002-04-30,73.8833,75.0017,73.621,74.4632,19473500
2002-05-01,74.5391,75.4228,73.7314,75.3745,24575600
2002-05-02,75.3193,75.8785,74.408,75.0846,15666800
2002-05-03,74.974,75.0845,74.0075,74.2699,18185500
2002-05-06,74.3113,74.5529,72.7027,72.8132,23630400
2002-05-07,73.2481,73.4,72.4197,72.5578,21910000
2002-05-08,73.904,75.4987,73.7245,75.2571,27917400
2002-05-09,75.0086,75.3193,74.2699,74.3873,18085600
2002-05-10,74.5392,74.5944,72.903,72.9858,18958900
2002-05-13,73.331,74.5253,73.0341,74.4701,14677700
2002-05-14,75.6782,76.196,75.2502,76.0925,34201200
2002-05-15,75.5954,76.5688,75.4504,75.7956,29535300
2002-05-16,75.7335,76.272,75.4781,76.1891,28092000
2002-05-17,76.3962,76.8035,76.0096,76.5619,27823700
2002-05-20,76.3824,76.4169,75.5885,75.7335,13833800
2002-05-21,76.0165,76.2719,74.7807,75.0431,16877200
2002-05-22,74.7117,75.3331,74.5599,75.2088,15844200
2002-05-23,75.4297,76.1891,74.8912,76.0096,13879800
2002-05-24,75.9268,76.0787,74.981,75.0362,11877000
2002-05-28,75.2847,75.34,74.1802,74.6289,24236900
2002-05-29,74.2975,74.5737,73.9592,74.0766,14773300
2002-05-30,73.5588,74.2216,73.1101,73.8695,18217900
2002-05-31,74.1456,74.9464,73.7659,74.0213,19826300
2002-06-03,73.9316,74.2837,71.8881,72.0538,26056300
2002-06-04,71.9019,72.6268,71.4877,72.2333,25856200
2002-06-05,72.4542,72.9513,72.04,72.9099,19695900
2002-06-06,72.8615,72.9029,71.2115,71.4256,22998500
2002-06-07,70.2657,71.7431,70.2243,71.3427,24011600
2002-06-10,71.2737,72.1159,71.1218,71.6189,18759900
2002-06-11,71.8881,72.1712,70.2312,70.39,19990700
2002-06-12,70.2174,70.9768,69.5754,70.8181,31266000
2002-06-13,70.5073,71.108,69.962,70.1069,21043900
2002-06-14,69.2509,70.1139,68.0013,70.0034,39267500
2002-06-17,70.3624,72.0331,70.3141,71.8812,17647200
2002-06-18,71.6189,72.5095,71.5429,72.468,21628500
2002-06-19,71.4532,72.0952,70.5833,70.7766,21540700
2002-06-20,70.5971,71.1425,69.6996,69.8722,25691000
2002-06-21,69.6042,69.9228,68.3641,68.7797,31190700
2002-06-24,68.3155,69.7565,67.3733,69.1399,37169700
2002-06-25,69.4864,69.8951,67.5743,67.5881,33355000
2002-06-26,65.9531,67.9969,65.9462,67.699,37913600
2002-06-27,68.2394,68.9252,66.9023,68.8837,31616400
2002-06-28,68.752,69.6249,68.5026,68.558,28184200
2002-07-01,68.7104,69.1399,67.1239,67.2209,20270200
2002-07-02,67.1032,67.3387,65.6553,65.7938,34213900
2002-07-03,65.5513,66.3965,64.9278,66.1679,30565800
2002-07-05,67.0478,68.9529,66.9646,68.8005,19013500
2002-07-08,68.5719,69.0707,67.5881,67.9415,19118600
2002-07-09,67.7059,68.1285,65.8215,66.2302,28620400
2002-07-10,66.5074,66.5559,63.7639,63.8194,50522500
2002-07-11,63.57,64.6715,62.5724,64.339,59476500
2002-07-12,64.6576,65.0456,63.4037,63.6323,39018600
2002-07-15,63.4869,64.0134,60.8889,63.9718,77317200
2002-07-16,63.1266,63.9995,62.2606,62.7386,53282400
2002-07-17,64.0549,64.6369,62.1775,62.8633,48880600
2002-07-18,62.8356,63.1127,60.7919,60.8266,32656700
2002-07-19,60.106,60.6533,58.4018,58.6858,77572600
2002-07-22,58.2632,59.5172,56.4274,56.9469,78134000
2002-07-23,57.1894,57.6674,55.2496,55.3882,74484100
2002-07-24,54.1273,58.9699,53.8155,58.6927,107022800
2002-07-25,58.381,59.4756,56.5313,58.1939,87176600
2002-07-26,58.6443,59.531,58.0554,59.3024,41206800
2002-07-29,60.6187,62.5862,60.4801,62.1913,53492900
2002-07-30,61.8796,63.3206,61.4639,63.0019,47532200
2002-07-31,62.6901,63.4245,61.8311,63.1543,44669900
2002-08-01,62.9603,63.2859,61.1937,61.5055,66571900
2002-08-02,61.3115,61.5955,59.3163,60.1268,51772900
2002-08-05,59.919,60.2238,57.8822,58.0346,47191300
2002-08-06,59.0461,60.8958,58.9629,59.9883,64730000
2002-08-07,60.875,61.3115,59.4202,61.0344,43289400
2002-08-08,61.2561,63.1127,60.8265,63.0088,48339800
2002-08-09,62.42,63.6947,61.9004,63.2444,41879200
2002-08-12,62.3437,63.2305,62.0389,62.7802,25841700
2002-08-13,62.4546,63.5007,61.4154,61.6371,49690500
2002-08-14,61.6718,64.1727,60.979,63.8887,57423600
2002-08-15,64.3182,65.1149,63.8748,64.7754,45551500
2002-08-16,64.3043,65.1772,63.7362,64.5814,36517300
2002-08-19,64.7477,66.3342,64.4983,66.0917,33669900
2002-08-20,65.6899,66.0917,64.8586,65.392,30508300
2002-08-21,65.8562,66.355,64.8239,66.3342,39628900
2002-08-22,66.154,67.3041,65.8631,66.9785,38399800
2002-08-23,66.5143,66.6113,65.2257,65.5375,33716400
2002-08-26,65.7522,66.258,64.7754,65.9947,33830100
2002-08-27,66.2996,66.6806,64.7754,65.2327,35335700
2002-08-28,64.623,64.7685,63.5977,63.8055,38970600
2002-08-29,63.2305,64.4637,62.9118,63.8332,42965700
2002-08-30,63.5146,64.6992,63.3206,63.5838,30366700
2002-09-03,62.8564,63.0434,61.069,61.1591,76586400
2002-09-04,61.3877,62.5239,61.0067,62.032,51099500
2002-09-05,61.3045,61.9558,60.6187,61.5055,67250900
2002-09-06,62.1775,62.7455,61.8934,62.3507,38622200
2002-09-09,61.7272,63.2859,61.5193,62.8079,33998400
2002-09-10,63.1404,63.5838,62.7386,63.5284,41416600
2002-09-11,64.0619,64.6577,63.1128,63.1335,27711200
2002-09-12,62.8702,62.9326,61.6509,61.9696,43601700
2002-09-13,61.4431,62.2814,61.1383,62.122,41131000
2002-09-16,61.8726,62.2745,61.2838,62.2745,28167600
2002-09-17,62.9673,63.1751,60.7919,60.8473,47609700
2002-09-18,60.2792,61.3115,59.7735,60.2377,54719400
2002-09-19,59.5726,60.1337,58.6789,58.6789,48510500
2002-09-20,59.095,59.2899,58.4896,58.6984,46325600
2002-09-23,58.2113,58.4966,57.5432,58.2182,46893800
2002-09-24,57.3692,58.2113,56.9587,57.2788,69507000
2002-09-25,58.0164,58.9906,57.0909,58.6984,59294400
2002-09-26,59.1646,59.8257,58.768,59.6587,53638000
2002-09-27,59.1507,59.5892,57.585,57.585,64648300
2002-09-30,57.0631,57.6198,56.2976,56.9169,73096400
2002-10-01,57.3623,59.6866,56.6942,59.6518,67198100
2002-10-02,58.935,59.5195,57.4806,57.8633,56749100
2002-10-03,57.8564,58.8724,57.0282,57.2788,55547000
2002-10-04,57.6198,57.7033,55.379,56.228,68483700
2002-10-07,55.713,56.5063,54.6622,55.0658,53188000
2002-10-08,55.539,56.5829,54.4187,55.9287,79531000
2002-10-09,55.038,55.4625,54.1264,54.3491,79956400
2002-10-10,54.2378,56.4159,53.6323,56.1097,76749000
2002-10-11,57.1326,58.9628,56.9378,58.5662,82308300
2002-10-14,57.8981,59.0463,57.7868,58.8932,40631900
2002-10-15,60.5355,61.7394,60.4381,61.7255,82320300
2002-10-16,60.8278,61.0992,59.7909,60.2294,62977800
2002-10-17,61.8438,62.143,61.134,61.4263,68534100
2002-10-18,60.9949,62.0109,60.4938,61.6838,47448700
2002-10-21,61.3219,62.9781,60.9392,62.7485,45859100
2002-10-22,61.9691,62.6371,61.6002,62.2961,40966800
2002-10-23,61.7742,62.8181,61.0157,62.7693,54905800
2002-10-24,63.1521,63.2565,61.308,61.4889,54987400
2002-10-25,61.3845,62.9016,61.1966,62.7693,43672100
2002-10-28,63.4304,63.5279,61.8299,62.3588,39416100
2002-10-29,61.99,62.2753,60.5425,61.6351,59508200
